infuse_oa_lyr_2011,new_labels
E00004973,1
E00004974,1
E00004975,2
E00004976,1
E00004977,4
E00004978,1
E00004979,2
E00004980,4
E00004981,4
E00004982,4
E00004983,3
E00004984,2
E00004985,4
E00004986,4
E00004987,4
E00004988,4
E00004989,2
E00004990,4
E00004992,0
E00004993,1
E00004994,4
E00004995,3
E00004996,4
E00004998,4
E00004999,0
E00005000,3
E00005001,1
E00005002,3
E00005003,4
E00005004,4
E00005005,3
E00005006,4
E00005007,2
E00005008,4
E00005009,4
E00005010,2
E00005011,4
E00005012,4
E00005013,0
E00005014,4
E00005015,4
E00005016,2
E00005017,1
E00005018,2
E00005019,4
E00005020,2
E00005021,4
E00005022,2
E00005023,1
E00005024,1
E00005025,4
E00005026,1
E00005027,2
E00005028,4
E00005029,2
E00005030,4
E00005031,3
E00005032,0
E00005033,4
E00005034,2
E00005035,0
E00005036,2
E00005039,4
E00005040,0
E00005041,0
E00005042,1
E00005043,4
E00005044,4
E00005045,3
E00005046,1
E00005047,0
E00005048,4
E00005049,3
E00005050,2
E00005051,2
E00005052,1
E00005053,2
E00005054,2
E00005055,0
E00005056,2
E00005057,4
E00005058,4
E00005059,2
E00005060,1
E00005061,2
E00005062,4
E00005063,2
E00005064,0
E00005065,0
E00005066,3
E00005067,1
E00005068,1
E00005069,4
E00005070,0
E00005071,0
E00005072,2
E00005073,2
E00005074,2
E00005075,2
E00005076,1
E00005077,3
E00005078,2
E00005079,1
E00005080,1
E00005081,1
E00005082,3
E00005083,2
E00005084,4
E00005085,2
E00005086,4
E00005087,3
E00005088,0
E00005089,3
E00005090,2
E00005091,4
E00005092,0
E00005093,1
E00005094,1
E00005095,2
E00005096,0
E00005097,2
E00005098,0
E00005099,1
E00005100,2
E00005101,0
E00005102,0
E00005103,4
E00005104,0
E00005105,2
E00005106,4
E00005107,4
E00005108,2
E00005109,2
E00005110,4
E00005111,4
E00005112,1
E00005113,2
E00005114,3
E00005115,0
E00005116,4
E00005117,0
E00005118,0
E00005119,4
E00005120,4
E00005121,1
E00005122,4
E00005123,2
E00005124,4
E00005125,1
E00005126,4
E00005127,1
E00005128,3
E00005129,2
E00005130,2
E00005131,1
E00005132,2
E00005133,0
E00005134,0
E00005135,2
E00005136,2
E00005137,0
E00005138,4
E00005139,2
E00005140,2
E00005141,4
E00005142,2
E00005143,1
E00005144,3
E00005145,2
E00005146,0
E00005147,1
E00005148,4
E00005149,1
E00005150,2
E00005151,2
E00005152,0
E00005153,3
E00005154,1
E00005155,2
E00005156,4
E00005157,0
E00005158,4
E00005159,3
E00005160,2
E00005161,4
E00005162,0
E00005163,2
E00005164,2
E00005165,4
E00005166,4
E00005167,0
E00005168,2
E00005169,2
E00005170,4
E00005171,4
E00005172,0
E00005173,2
E00005174,0
E00005175,2
E00005176,3
E00005177,0
E00005178,1
E00005179,4
E00005180,2
E00005181,1
E00005182,2
E00005183,3
E00005184,2
E00005185,4
E00005186,4
E00005187,3
E00005188,4
E00005189,2
E00005190,4
E00005191,4
E00005192,3
E00005193,3
E00005194,4
E00005195,4
E00005196,4
E00005197,0
E00005198,4
E00005199,4
E00005200,4
E00005201,0
E00005202,2
E00005203,4
E00005204,0
E00005205,4
E00005206,0
E00005208,2
E00005209,0
E00005210,0
E00005211,0
E00005212,1
E00005213,0
E00005214,0
E00005215,2
E00005216,2
E00005217,0
E00005218,0
E00005219,0
E00005220,0
E00005221,2
E00005222,4
E00005223,0
E00005224,2
E00005225,0
E00005226,0
E00005227,4
E00005228,2
E00005229,1
E00005230,1
E00005231,2
E00005232,2
E00005233,0
E00005234,4
E00005235,4
E00005236,4
E00005237,2
E00005238,2
E00005239,2
E00005240,1
E00005241,0
E00005242,3
E00005243,2
E00005244,4
E00005245,1
E00005246,4
E00005247,4
E00005248,1
E00005249,1
E00005250,0
E00005251,3
E00005252,4
E00005253,2
E00005254,3
E00005255,4
E00005256,3
E00005257,0
E00005258,0
E00005259,0
E00005260,2
E00005261,0
E00005262,2
E00005263,1
E00005264,0
E00005265,3
E00005266,3
E00005267,4
E00005268,4
E00005269,2
E00005270,3
E00005271,0
E00005272,4
E00005273,4
E00005274,4
E00005275,2
E00005276,4
E00005277,2
E00005278,0
E00005279,4
E00005280,3
E00005281,0
E00005282,4
E00005283,0
E00005284,3
E00005285,4
E00005286,3
E00005287,3
E00005288,4
E00005289,2
E00005290,2
E00005291,1
E00005292,4
E00005293,4
E00005294,3
E00005295,1
E00005296,1
E00005297,2
E00005298,3
E00005299,2
E00005300,1
E00005301,0
E00005302,1
E00005303,4
E00005304,1
E00005305,4
E00005306,4
E00005307,4
E00005308,2
E00005309,2
E00005310,0
E00005311,3
E00005312,4
E00005313,2
E00005314,1
E00005315,4
E00005316,1
E00005317,4
E00005318,2
E00005319,2
E00005320,4
E00005321,2
E00005322,2
E00005323,2
E00005324,4
E00005325,4
E00005326,0
E00005327,4
E00005328,2
E00005329,4
E00005330,4
E00005331,1
E00005332,1
E00005333,2
E00005334,2
E00005335,1
E00005336,2
E00005337,4
E00005339,1
E00005340,2
E00005341,4
E00005342,1
E00005343,3
E00005344,3
E00005345,1
E00005346,0
E00005347,3
E00005348,2
E00005349,2
E00005350,2
E00005351,4
E00005352,4
E00005353,0
E00005354,2
E00005355,4
E00005356,3
E00005357,3
E00005358,4
E00005359,4
E00005360,3
E00005361,2
E00005362,3
E00005363,3
E00005364,0
E00005365,2
E00005366,0
E00005367,4
E00005368,2
E00005369,3
E00005370,4
E00005371,2
E00005372,3
E00005373,4
E00005374,3
E00005375,4
E00005376,2
E00005377,3
E00005378,2
E00005379,2
E00005380,3
E00005381,2
E00005382,4
E00005383,3
E00005384,4
E00005385,3
E00005386,2
E00005387,3
E00005388,3
E00005389,4
E00005390,2
E00005391,4
E00005392,0
E00005393,4
E00005394,3
E00005395,4
E00005396,2
E00005397,1
E00005398,1
E00005399,1
E00005400,1
E00005401,2
E00005402,2
E00005404,2
E00005405,4
E00005406,3
E00005407,2
E00005408,2
E00005409,4
E00005410,1
E00005411,2
E00005412,4
E00005413,1
E00005414,4
E00005415,4
E00005416,4
E00005417,1
E00005418,2
E00005419,1
E00005420,3
E00005421,3
E00005422,1
E00005423,4
E00005424,1
E00005425,3
E00005426,4
E00005427,4
E00005428,0
E00005429,0
E00005430,0
E00005431,0
E00005432,4
E00005433,4
E00005435,0
E00005436,0
E00005437,0
E00005438,4
E00005439,2
E00005440,2
E00005441,2
E00005442,4
E00005443,1
E00005444,1
E00005445,2
E00005446,4
E00005447,0
E00005448,0
E00005449,0
E00005450,1
E00005451,4
E00005452,2
E00005453,2
E00005454,4
E00005455,0
E00005456,0
E00005457,1
E00005458,0
E00005459,0
E00005461,2
E00005462,1
E00005463,2
E00005464,3
E00005465,0
E00005466,0
E00005467,1
E00005468,2
E00005469,0
E00005470,1
E00005471,0
E00005472,2
E00005473,0
E00005474,0
E00005475,1
E00005476,2
E00005477,4
E00005478,0
E00005479,2
E00005480,4
E00005481,0
E00005482,2
E00005483,2
E00005484,1
E00005485,1
E00005486,3
E00005487,3
E00005488,2
E00005489,2
E00005490,1
E00005491,4
E00005492,1
E00005493,4
E00005494,1
E00005495,1
E00005496,1
E00005497,4
E00005498,1
E00005499,4
E00005500,3
E00005501,3
E00005502,2
E00005503,1
E00005504,4
E00005505,1
E00005506,2
E00005507,3
E00005508,4
E00005509,2
E00005510,1
E00005511,3
E00005512,4
E00005513,2
E00005514,2
E00005515,2
E00005516,1
E00005517,4
E00005518,3
E00005519,2
E00005520,2
E00005521,0
E00005522,2
E00005523,0
E00005524,4
E00005525,1
E00005526,4
E00005527,2
E00005528,2
E00005529,4
E00005530,2
E00005531,3
E00005532,0
E00005533,2
E00005534,1
E00005535,2
E00005536,1
E00005537,2
E00005538,0
E00005539,0
E00005540,4
E00005541,4
E00005542,0
E00005543,0
E00005544,0
E00005545,4
E00005546,2
E00005547,0
E00005548,0
E00005549,3
E00005550,2
E00005551,4
E00005552,1
E00005553,0
E00005554,2
E00005555,0
E00005556,0
E00005557,2
E00005558,3
E00005559,2
E00005560,2
E00005561,0
E00005562,4
E00005563,0
E00005564,4
E00005565,2
E00005566,0
E00005567,2
E00005568,4
E00005570,4
E00005571,3
E00005572,3
E00005573,4
E00005574,2
E00005575,2
E00005576,2
E00005577,2
E00005578,0
E00005579,1
E00005580,1
E00005581,0
E00005582,1
E00005583,0
E00005584,4
E00005585,1
E00005586,4
E00005587,2
E00005588,2
E00005589,0
E00005590,1
E00005591,3
E00005592,1
E00005593,4
E00005594,1
E00005595,3
E00005596,3
E00005597,2
E00005598,4
E00005599,1
E00005600,1
E00005601,3
E00005602,3
E00005603,4
E00005604,3
E00005605,4
E00005606,2
E00005607,2
E00005608,2
E00005609,2
E00005610,2
E00005611,1
E00005612,4
E00005613,2
E00005614,4
E00005615,3
E00005616,4
E00005617,2
E00005618,2
E00005619,4
E00005620,1
E00005621,1
E00005622,4
E00005623,4
E00005624,2
E00005625,4
E00005626,3
E00005627,1
E00005628,4
E00005629,2
E00005630,2
E00005631,2
E00005632,4
E00005633,3
E00005634,0
E00005635,3
E00005636,0
E00005637,1
E00005638,2
E00005639,0
E00005640,3
E00005641,4
E00005642,4
E00005643,3
E00005644,2
E00005645,3
E00005646,2
E00005647,4
E00005648,2
E00005649,0
E00005650,2
E00005651,2
E00005652,0
E00005653,2
E00005654,3
E00005655,4
E00005656,2
E00005657,0
E00005658,2
E00005659,2
E00005660,4
E00005661,3
E00005662,0
E00005663,2
E00005664,4
E00005665,4
E00005666,2
E00005667,2
E00005668,0
E00005669,4
E00005670,2
E00005671,2
E00005672,4
E00005673,2
E00005674,0
E00005675,4
E00005676,2
E00005677,2
E00005678,3
E00005679,3
E00005680,0
E00005681,0
E00005682,3
E00005683,2
E00005684,3
E00005685,2
E00005686,4
E00005687,2
E00005688,2
E00005689,2
E00005690,2
E00005691,3
E00005692,2
E00005693,1
E00005694,2
E00005695,3
E00005696,4
E00005697,1
E00005698,3
E00005699,4
E00005700,1
E00005702,1
E00005703,2
E00005704,4
E00005705,1
E00005706,0
E00005707,2
E00005708,4
E00005709,2
E00005710,4
E00005711,3
E00005712,4
E00005713,1
E00005714,0
E00005715,4
E00005716,4
E00005718,4
E00005719,2
E00005720,3
E00005721,3
E00005722,4
E00005723,2
E00005724,4
E00005725,1
E00005726,4
E00005727,0
E00005728,2
E00005729,2
E00005730,1
E00005731,4
E00005732,2
E00005733,1
E00005734,4
E00005735,4
E00005736,2
E00005737,2
E00005738,2
E00005739,2
E00005740,4
E00005741,0
E00005742,4
E00005743,2
E00005744,1
E00005745,4
E00005746,0
E00005747,2
E00005748,2
E00005749,2
E00005751,2
E00005752,4
E00005753,2
E00005754,3
E00005755,2
E00005756,4
E00005757,4
E00005758,0
E00005759,2
E00005760,4
E00005761,2
E00005762,4
E00005763,0
E00005764,0
E00005765,3
E00005766,1
E00005767,4
E00005768,4
E00005769,0
E00005770,1
E00005771,4
E00005772,4
E00005773,4
E00005774,2
E00005775,1
E00005776,2
E00005777,1
E00005778,4
E00005779,3
E00005780,4
E00005781,4
E00005782,3
E00005783,2
E00005784,1
E00005785,2
E00005786,1
E00005787,3
E00005788,2
E00005789,1
E00005790,2
E00005791,1
E00005792,0
E00005793,3
E00005794,4
E00005795,2
E00005796,0
E00005797,0
E00005798,3
E00005799,3
E00005800,4
E00005801,2
E00005802,4
E00005803,0
E00005804,4
E00005805,4
E00005806,4
E00005807,1
E00005808,1
E00005809,2
E00005810,4
E00005811,1
E00005812,1
E00005813,0
E00005814,2
E00005816,0
E00005817,1
E00005818,4
E00005819,4
E00005820,4
E00005821,2
E00005822,2
E00005823,1
E00005824,1
E00005825,4
E00005826,0
E00005827,1
E00005828,2
E00005829,2
E00005830,2
E00005831,3
E00005832,0
E00005833,1
E00005834,0
E00005835,4
E00005836,2
E00005837,4
E00005838,0
E00005839,0
E00005840,4
E00005841,4
E00005842,4
E00005843,1
E00005844,2
E00005845,0
E00005846,2
E00005848,1
E00005849,2
E00005850,3
E00005851,0
E00005852,3
E00005853,4
E00005854,4
E00005855,0
E00005856,0
E00005857,3
E00005858,2
E00005859,4
E00005860,0
E00005861,2
E00005862,3
E00005863,2
E00005864,2
E00005865,0
E00005866,2
E00005867,1
E00005868,4
E00005869,1
E00005871,0
E00005872,0
E00005873,2
E00005874,4
E00005875,0
E00005876,3
E00005877,1
E00005878,1
E00005879,1
E00005880,2
E00005881,0
E00005882,2
E00005883,1
E00005884,0
E00005885,2
E00005886,1
E00005887,2
E00005888,0
E00005889,4
E00005890,4
E00005891,2
E00005892,4
E00005893,2
E00005894,4
E00005895,2
E00005896,1
E00005897,2
E00005898,0
E00005899,4
E00005900,1
E00005901,4
E00005902,0
E00005903,2
E00005904,4
E00005905,4
E00005906,0
E00005907,4
E00005908,2
E00005909,4
E00005910,4
E00005911,2
E00005912,4
E00005913,0
E00005914,0
E00005915,2
E00005916,2
E00005917,0
E00005918,4
E00005919,4
E00005920,2
E00005921,2
E00005922,2
E00005923,4
E00005924,2
E00005925,4
E00005926,1
E00005927,0
E00005928,0
E00005929,4
E00005930,0
E00005931,2
E00005932,4
E00005933,3
E00005934,4
E00005935,2
E00005936,2
E00005937,0
E00005938,2
E00005939,0
E00005940,3
E00005941,4
E00005942,0
E00005943,2
E00005944,2
E00005945,0
E00005946,4
E00005947,0
E00005948,4
E00005949,4
E00005950,2
E00005951,4
E00005952,0
E00005953,2
E00005954,1
E00005955,3
E00005956,4
E00005957,1
E00005958,3
E00005959,4
E00005960,1
E00005961,0
E00005962,2
E00005963,2
E00005964,4
E00005965,2
E00005966,0
E00005967,4
E00005968,1
E00005969,3
E00005970,2
E00005971,4
E00005972,1
E00005973,2
E00005974,2
E00005975,4
E00005976,2
E00005977,2
E00005978,3
E00005979,0
E00005980,2
E00005981,1
E00005982,2
E00005983,2
E00005984,3
E00005985,2
E00005986,4
E00005987,4
E00005988,0
E00005989,3
E00005990,4
E00005991,4
E00005992,4
E00005993,2
E00005994,1
E00005995,3
E00005996,2
E00005997,2
E00005998,3
E00005999,1
E00006000,4
E00006001,4
E00006002,2
E00006003,4
E00006004,4
E00006005,1
E00006006,1
E00006007,2
E00006008,3
E00006010,1
E00006011,3
E00006012,2
E00006013,3
E00006014,1
E00006015,3
E00006016,2
E00006017,3
E00006018,3
E00006019,4
E00006020,0
E00006021,2
E00006022,4
E00006023,3
E00006024,3
E00006026,1
E00006027,3
E00006028,1
E00006029,3
E00006030,3
E00006031,3
E00006032,0
E00006033,4
E00006034,3
E00006035,2
E00006036,2
E00006037,4
E00006038,4
E00006039,3
E00006040,4
E00006041,1
E00006042,1
E00006043,2
E00006044,1
E00006045,1
E00006046,2
E00006047,1
E00006048,2
E00006049,4
E00006050,1
E00006051,4
E00006052,2
E00006053,2
E00006054,1
E00006055,4
E00006056,2
E00006057,3
E00006058,4
E00006059,3
E00006060,2
E00006061,4
E00006062,4
E00006063,3
E00006064,1
E00006065,4
E00006067,2
E00006068,4
E00006069,4
E00006070,1
E00006071,2
E00006072,1
E00006073,2
E00006074,2
E00006075,4
E00006076,2
E00006077,1
E00006078,4
E00006079,1
E00006080,4
E00006081,4
E00006082,2
E00006083,3
E00006084,2
E00006085,2
E00006086,2
E00006087,0
E00006088,2
E00006089,1
E00006090,2
E00006091,2
E00006092,3
E00006093,0
E00006094,2
E00006095,4
E00006096,4
E00006097,1
E00006098,3
E00006099,2
E00006100,4
E00006101,0
E00006102,4
E00006103,2
E00006104,4
E00006105,3
E00006106,1
E00006107,2
E00006108,2
E00006109,4
E00006110,3
E00006111,0
E00006112,4
E00006113,4
E00006114,2
E00006115,2
E00006116,4
E00006118,4
E00006119,0
E00006120,4
E00006121,0
E00006122,0
E00006123,2
E00006124,2
E00006125,4
E00006126,1
E00006127,0
E00006128,4
E00006129,4
E00006130,0
E00006131,0
E00006132,4
E00006133,4
E00006134,3
E00006135,2
E00006136,4
E00006137,3
E00006138,3
E00006139,3
E00006140,4
E00006141,3
E00006142,0
E00006143,0
E00006144,4
E00006146,4
E00006148,2
E00006149,3
E00006150,3
E00006151,4
E00006153,3
E00006154,4
E00006155,4
E00006156,4
E00006157,1
E00006158,3
E00006159,1
E00006160,4
E00006161,2
E00006162,3
E00006163,2
E00006164,3
E00006165,0
E00006166,4
E00006167,3
E00006168,2
E00006169,3
E00006170,2
E00006171,2
E00006172,0
E00006173,3
E00006174,2
E00006175,3
E00006176,0
E00006177,2
E00006178,4
E00006179,4
E00006180,3
E00006181,2
E00006182,2
E00006183,4
E00006184,1
E00006185,2
E00006186,2
E00006187,2
E00006188,0
E00006190,4
E00006191,2
E00006192,2
E00006193,0
E00006194,0
E00006195,0
E00006197,3
E00006198,4
E00006199,4
E00006200,4
E00006201,2
E00006202,2
E00006203,0
E00006204,0
E00006205,4
E00006206,3
E00006207,4
E00006208,3
E00006209,4
E00006210,2
E00006211,0
E00006212,0
E00006213,0
E00006214,2
E00006215,3
E00006216,2
E00006217,3
E00006218,1
E00006219,1
E00006220,0
E00006221,1
E00006222,4
E00006224,4
E00006225,4
E00006226,4
E00006227,0
E00006228,1
E00006229,4
E00006230,3
E00006231,2
E00006232,1
E00006233,3
E00006234,2
E00006235,3
E00006236,0
E00006237,3
E00006238,0
E00006239,3
E00006240,4
E00006241,2
E00006242,0
E00006243,2
E00006244,2
E00006245,3
E00006246,1
E00006247,3
E00006248,4
E00006249,2
E00006250,2
E00006251,2
E00006252,4
E00006253,2
E00006254,4
E00006255,4
E00006256,2
E00006257,4
E00006258,4
E00006259,2
E00006260,4
E00006261,3
E00006262,0
E00006263,4
E00006264,2
E00006265,0
E00006266,3
E00006267,3
E00006268,4
E00006269,2
E00006270,4
E00006271,1
E00006272,3
E00006273,2
E00006274,2
E00006275,1
E00006276,1
E00006277,2
E00006278,3
E00006279,4
E00006280,3
E00006281,2
E00006282,2
E00006283,2
E00006284,4
E00006285,4
E00006286,0
E00006287,4
E00006288,2
E00006289,2
E00006290,4
E00006291,2
E00006292,0
E00006293,4
E00006294,1
E00006295,4
E00006296,2
E00006298,4
E00006299,3
E00006300,4
E00006301,3
E00006302,3
E00006303,4
E00006304,2
E00006305,3
E00006307,3
E00006308,2
E00006309,3
E00006310,0
E00006311,4
E00006312,1
E00006313,3
E00006314,3
E00006315,1
E00006316,0
E00006317,3
E00006318,4
E00006319,1
E00006320,2
E00006321,0
E00006322,0
E00006323,0
E00006324,4
E00006325,0
E00006326,4
E00006327,3
E00006328,4
E00006329,4
E00006330,4
E00006331,0
E00006332,0
E00006333,0
E00006334,2
E00006335,0
E00006336,0
E00006337,4
E00006338,2
E00006339,4
E00006340,2
E00006341,1
E00006342,4
E00006343,3
E00006344,2
E00006345,3
E00006346,4
E00006347,2
E00006348,4
E00006349,2
E00006350,0
E00006351,2
E00006353,4
E00006354,1
E00006355,4
E00006356,4
E00006357,1
E00006358,0
E00006359,2
E00006360,1
E00006361,3
E00006362,4
E00006363,2
E00006364,4
E00006365,4
E00006366,2
E00006367,4
E00006368,0
E00006369,4
E00006370,4
E00006371,0
E00006372,0
E00006373,3
E00006374,0
E00006375,0
E00006376,0
E00006377,4
E00006378,1
E00006379,3
E00006380,3
E00006381,3
E00006382,4
E00006383,0
E00006384,1
E00006385,0
E00006386,0
E00006387,4
E00006388,3
E00006389,4
E00006390,4
E00006391,0
E00006392,4
E00006393,4
E00006394,3
E00006395,2
E00006396,4
E00006397,1
E00006398,2
E00006399,2
E00006400,2
E00006401,4
E00006402,0
E00006403,4
E00006404,4
E00006405,1
E00006406,4
E00006407,2
E00006408,3
E00006409,4
E00006410,2
E00006411,1
E00006412,4
E00006413,3
E00006414,2
E00006415,3
E00006416,1
E00006417,3
E00006418,0
E00006419,2
E00006420,1
E00006421,0
E00006422,4
E00006423,3
E00006424,3
E00006425,0
E00006426,1
E00006427,3
E00006428,3
E00006429,2
E00006430,3
E00006431,3
E00006432,0
E00006433,4
E00006434,4
E00006435,2
E00006436,3
E00006437,3
E00006438,4
E00006439,4
E00006440,0
E00006441,4
E00006442,3
E00006443,3
E00006444,4
E00006445,4
E00006446,2
E00006447,1
E00006448,3
E00006449,4
E00006450,2
E00006451,3
E00006452,3
E00006453,4
E00006454,4
E00006455,4
E00006456,2
E00006457,1
E00006458,1
E00006459,2
E00006460,3
E00006462,2
E00006463,3
E00006464,1
E00006465,1
E00006466,4
E00006467,4
E00006468,4
E00006469,2
E00006470,2
E00006471,2
E00006472,4
E00006473,4
E00006474,4
E00006475,4
E00006476,2
E00006477,0
E00006478,3
E00006479,2
E00006480,4
E00006481,3
E00006482,2
E00006483,0
E00006484,1
E00006485,2
E00006486,2
E00006487,3
E00006488,2
E00006489,2
E00006491,4
E00006492,3
E00006493,4
E00006494,3
E00006496,2
E00006497,1
E00006498,0
E00006499,2
E00006500,2
E00006501,2
E00006502,2
E00006503,4
E00006504,3
E00006505,2
E00006506,3
E00006507,3
E00006508,4
E00006509,3
E00006510,4
E00006511,1
E00006512,0
E00006513,2
E00006514,3
E00006515,3
E00006516,0
E00006517,1
E00006518,3
E00006519,4
E00006520,4
E00006521,4
E00006522,1
E00006523,1
E00006524,3
E00006525,3
E00006526,3
E00006527,4
E00006528,1
E00006529,3
E00006530,3
E00006531,3
E00006532,1
E00006533,0
E00006534,2
E00006535,3
E00006536,1
E00006537,2
E00006538,4
E00006539,1
E00006540,4
E00006541,2
E00006542,2
E00006543,3
E00006544,1
E00006545,1
E00006546,2
E00006547,3
E00006548,4
E00006549,3
E00006550,0
E00006551,3
E00006552,3
E00006553,2
E00006554,2
E00006555,2
E00006556,0
E00006557,2
E00006558,0
E00006559,1
E00006560,1
E00006561,4
E00006562,4
E00006563,3
E00006564,4
E00006565,2
E00006566,3
E00006567,1
E00006568,4
E00006569,0
E00006570,1
E00006571,0
E00006572,4
E00006573,3
E00006574,3
E00006575,2
E00006576,2
E00006577,2
E00006578,4
E00006579,4
E00006580,4
E00006581,2
E00006582,4
E00006583,0
E00006584,1
E00006585,2
E00006586,4
E00006587,3
E00006588,4
E00006589,3
E00006590,1
E00006591,4
E00006592,2
E00006593,1
E00006594,1
E00006595,3
E00006596,4
E00006597,1
E00006598,2
E00006599,0
E00006600,2
E00006601,2
E00006602,0
E00006603,4
E00006604,3
E00006605,1
E00006606,2
E00006607,2
E00006608,3
E00006609,3
E00006610,2
E00006611,4
E00006612,3
E00006613,2
E00006614,4
E00006615,2
E00006616,3
E00006617,4
E00006618,0
E00006619,4
E00006620,0
E00006621,4
E00006622,0
E00006623,2
E00006624,2
E00006625,0
E00006626,1
E00006627,2
E00006628,2
E00006629,0
E00006630,4
E00006631,2
E00006632,2
E00006633,0
E00006634,2
E00006635,0
E00006636,4
E00006637,4
E00006638,3
E00006639,2
E00006640,2
E00006641,0
E00006642,4
E00006643,1
E00006644,2
E00006645,0
E00006646,0
E00006647,0
E00006648,3
E00006649,2
E00006650,3
E00006651,1
E00006652,2
E00006653,3
E00006654,3
E00006655,2
E00006656,0
E00006657,3
E00006658,1
E00006659,1
E00006660,1
E00006661,0
E00006662,4
E00006663,2
E00006664,4
E00006665,4
E00006666,0
E00006667,0
E00006668,2
E00006669,4
E00006670,0
E00006671,4
E00006672,1
E00006673,4
E00006674,2
E00006675,2
E00006676,0
E00006677,2
E00006678,3
E00006679,0
E00006680,0
E00006681,0
E00006682,4
E00006683,4
E00006684,2
E00006685,2
E00006686,1
E00006687,2
E00006688,1
E00006689,3
E00006690,2
E00006691,1
E00006692,4
E00006693,4
E00006694,4
E00006695,2
E00006696,2
E00006697,4
E00006698,4
E00006699,4
E00006701,2
E00006702,0
E00006703,3
E00006704,0
E00006705,4
E00006706,2
E00006707,4
E00006708,4
E00006709,1
E00006710,2
E00006711,2
E00006712,2
E00006713,2
E00006714,0
E00006715,2
E00006716,4
E00006717,3
E00006718,2
E00006719,3
E00006720,4
E00006721,4
E00006722,0
E00006723,2
E00006724,2
E00006725,2
E00006726,2
E00006727,4
E00006728,3
E00006729,4
E00006730,3
E00006731,4
E00006732,4
E00006734,0
E00006735,3
E00006737,4
E00006738,2
E00006739,4
E00006740,2
E00006741,1
E00006742,0
E00006743,2
E00006744,2
E00006745,2
E00006746,3
E00006747,1
E00006748,0
E00006749,2
E00006750,2
E00006751,4
E00006752,4
E00006753,2
E00006754,3
E00006755,3
E00006756,1
E00006757,1
E00006758,3
E00006759,2
E00006760,2
E00006761,4
E00006762,4
E00006763,2
E00006764,4
E00006765,1
E00006766,4
E00006767,2
E00006768,4
E00006769,2
E00006770,4
E00006771,3
E00006772,4
E00006773,3
E00006774,2
E00006775,2
E00006776,0
E00006777,0
E00006778,2
E00006780,4
E00006781,0
E00006782,1
E00006783,4
E00006784,2
E00006785,2
E00006786,0
E00006787,4
E00006788,2
E00006789,4
E00006790,2
E00006791,4
E00006792,3
E00006793,4
E00006794,3
E00006795,2
E00006796,3
E00006797,2
E00006798,0
E00006799,3
E00006800,0
E00006801,2
E00006802,4
E00006803,4
E00006804,4
E00006805,0
E00006806,0
E00006807,4
E00006808,0
E00006809,4
E00006810,4
E00006811,0
E00006812,2
E00006813,0
E00006814,2
E00006815,2
E00006816,2
E00006817,2
E00006818,4
E00006819,0
E00006820,2
E00006821,3
E00006822,3
E00006823,4
E00006824,3
E00006825,4
E00006826,2
E00006827,4
E00006828,2
E00006829,4
E00006830,2
E00006831,3
E00006832,2
E00006833,3
E00006834,2
E00006835,2
E00006836,1
E00006837,3
E00006838,1
E00006839,2
E00006840,2
E00006841,1
E00006842,1
E00006843,2
E00006844,2
E00006845,1
E00006846,0
E00006847,4
E00006848,1
E00006849,2
E00006850,4
E00006851,2
E00006852,1
E00006853,3
E00006854,3
E00006855,0
E00006856,3
E00006857,4
E00006858,4
E00006860,0
E00006861,4
E00006862,4
E00006863,0
E00006864,4
E00006865,2
E00006866,2
E00006867,4
E00006868,1
E00006869,3
E00006870,1
E00006871,2
E00006872,2
E00006873,4
E00006874,2
E00006875,4
E00006876,2
E00006877,3
E00006878,4
E00006879,4
E00006880,2
E00006881,4
E00006882,4
E00006883,4
E00006884,3
E00006885,2
E00006886,1
E00006887,1
E00006888,4
E00006889,1
E00006890,1
E00006891,4
E00006892,1
E00006893,1
E00006894,3
E00006895,1
E00006896,2
E00006897,4
E00006898,2
E00006899,3
E00006900,4
E00006901,3
E00006902,4
E00006903,2
E00006904,3
E00006905,4
E00006906,3
E00006907,4
E00006908,2
E00006909,1
E00006910,3
E00006911,2
E00006912,4
E00006913,2
E00006914,2
E00006915,2
E00006916,3
E00006917,4
E00006918,4
E00006919,0
E00006920,1
E00006921,0
E00006922,3
E00006923,4
E00006924,2
E00006925,3
E00006926,4
E00006927,0
E00006928,2
E00006929,2
E00006930,4
E00006931,1
E00006932,1
E00006933,4
E00006934,2
E00006935,4
E00006936,0
E00006937,3
E00006938,4
E00006939,0
E00006940,0
E00006941,4
E00006942,4
E00006943,1
E00006944,0
E00006945,0
E00006946,2
E00006947,4
E00006948,1
E00006949,1
E00006950,3
E00006951,4
E00006952,4
E00006953,3
E00006954,3
E00006955,4
E00006956,2
E00006957,4
E00006958,4
E00006959,2
E00006960,1
E00006961,2
E00006962,4
E00006963,4
E00006964,3
E00006965,4
E00006966,4
E00006967,1
E00006968,2
E00006969,4
E00006970,4
E00006971,4
E00006972,0
E00006973,3
E00006974,4
E00006975,1
E00006976,4
E00006977,2
E00006978,1
E00006979,2
E00006980,2
E00006981,2
E00006982,4
E00006983,0
E00006984,3
E00006985,2
E00006986,0
E00006987,1
E00006988,2
E00006989,2
E00006990,2
E00006991,1
E00006992,3
E00006993,1
E00006994,4
E00006995,3
E00006996,1
E00006997,2
E00006998,2
E00006999,2
E00007000,3
E00007001,2
E00007002,2
E00007003,3
E00007004,2
E00007005,1
E00007006,3
