,0
2020-10-14,0.08931245332896258
2020-10-15,0.028367739350360067
2020-10-16,0.14051655497495946
2020-10-17,-0.2231857248217248
2020-10-18,-0.39054816181078056
2020-10-19,-0.1102817717677033
2020-10-20,-0.005205944304186989
2020-10-21,-0.2036098685933202
2020-10-22,-0.044145639787284835
2020-10-23,-0.029405242149978188
2020-10-24,-0.1997327282239527
2020-10-25,-0.312224419507019
2020-10-26,-0.12794779830643843
2020-10-27,-0.09022900271728841
2020-10-28,0.0038841902290854546
2020-10-29,-0.10047518155974447
2020-10-30,0.05575548164373426
2020-10-31,0.12143075827133522
2020-11-01,0.23230239515855358
2020-11-02,0.6341370688625153
2020-11-03,0.7569292818043779
2020-11-04,0.6055946990427156
