,0
2020-01-01,-0.36961914060645307
2020-01-02,-0.0710185758485477
2020-01-03,0.11681361388882248
2020-01-04,0.13843976152071896
2020-01-05,-0.15065254196683997
2020-01-06,0.33791073256354115
2020-01-07,0.4156562480895077
2020-01-08,0.5690193896755223
2020-01-09,0.5734760420741538
2020-01-10,0.6273366694071105
2020-01-11,0.3896697262847633
2020-01-12,0.017802383775066197
2020-01-13,0.5276407281907577
2020-01-14,0.5062871554544857
2020-01-15,1.1657826013746702
2020-01-16,1.1828501080956764
2020-01-17,1.3225742596216288
2020-01-18,1.0164191262674585
2020-01-19,0.4983347138796218
2020-01-20,1.2601417539904645
2020-01-21,1.3743596150769541
2020-01-22,1.577992237057575
2020-01-23,1.1171172217138767
2020-01-24,1.3569725862857147
2020-01-25,1.2602340580914015
2020-01-26,0.6092155915135493
2020-01-27,1.398854470603411
2020-01-28,1.4492876446920915
2020-01-29,1.585890448310087
2020-01-30,1.6099856381361592
2020-01-31,1.6414178819233607
2020-02-01,1.342253883211743
2020-02-02,0.7089311540387712
2020-02-03,1.514567663122975
2020-02-04,1.6067248422505387
2020-02-05,1.6557253011855704
2020-02-06,1.708980472120154
2020-02-07,1.7821422896028671
2020-02-08,1.1072894157297188
2020-02-09,0.28344522953026036
2020-02-10,1.613462250234504
2020-02-11,1.756305387695475
2020-02-12,1.8094189895673003
2020-02-13,1.805439996104346
2020-02-14,1.9093060308033039
2020-02-15,1.0301168535800536
2020-02-16,0.4549734260695708
2020-02-17,1.2539750940703045
2020-02-18,1.2537465495409899
2020-02-19,1.227372194087342
2020-02-20,1.1986357046556697
2020-02-21,1.3386193743128008
2020-02-22,1.2113638043603705
2020-02-23,0.71191073692746
2020-02-24,1.4873908774911002
2020-02-25,1.748527420334697
2020-02-26,1.7358352904857044
2020-02-27,1.711621899655772
2020-02-28,1.74553712988103
2020-02-29,1.18339061428107
2020-03-01,0.8721769676226113
2020-03-02,1.5505015387261765
2020-03-03,1.671390711566193
2020-03-04,1.624100716848967
2020-03-05,1.535845255863777
2020-03-06,1.8635797000130319
2020-03-07,1.3893638517820412
2020-03-08,0.6624378752222854
2020-03-09,1.4697634302170541
2020-03-10,1.5837032040767274
2020-03-11,1.56904868699233
2020-03-12,1.5202602399624532
2020-03-13,1.515279241219298
2020-03-14,0.9406369029708953
2020-03-15,0.2899690212700328
2020-03-16,1.1287884456409338
