,0
2020-01-01,0.29291233699884284
2020-01-02,0.5438718417611411
2020-01-03,0.6726053645598401
2020-01-04,0.6703791721598239
2020-01-05,0.5183600857366271
2020-01-06,0.926136812516282
2020-01-07,0.9370163527770505
2020-01-08,1.0587422934097321
2020-01-09,1.0552164336389798
2020-01-10,1.0423707794951729
2020-01-11,0.8418512356096194
2020-01-12,0.6078389552622369
2020-01-13,0.991541503392573
2020-01-14,0.9805135996012061
2020-01-15,1.4218244470681063
2020-01-16,1.4106328186444521
2020-01-17,1.4570746547520554
2020-01-18,1.2113882797603477
2020-01-19,0.8586143283775637
2020-01-20,1.4286720133463402
2020-01-21,1.462509273570308
2020-01-22,1.7149348261681796
2020-01-23,1.3554498993376325
2020-01-24,1.4840761150207677
2020-01-25,1.330932195149887
2020-01-26,0.9572075599676475
2020-01-27,1.538982355029559
2020-01-28,1.5182089004537136
2020-01-29,1.6336955821440369
2020-01-30,1.6857027396447715
2020-01-31,1.6514018046923336
2020-02-01,1.4926462294760323
2020-02-02,1.0905161059707407
2020-02-03,1.6404656060304514
2020-02-04,1.6913287717866223
2020-02-05,1.731175357414328
2020-02-06,1.6883919665811655
2020-02-07,1.7316107553247715
2020-02-08,1.0714313936396662
2020-02-09,0.7225947917360669
2020-02-10,1.6617797733925603
2020-02-11,1.7478233023690752
2020-02-12,1.7473119341993568
2020-02-13,1.6939978154271054
2020-02-14,1.7339391895593903
2020-02-15,1.1583104783307647
2020-02-16,0.7949745590636875
2020-02-17,1.3889675170888736
2020-02-18,1.4116231254938199
2020-02-19,1.3933159569533673
2020-02-20,1.3078616480902334
2020-02-21,1.3725530830121953
2020-02-22,1.2150017097008334
2020-02-23,0.8858210262735547
2020-02-24,1.4624249991166665
2020-02-25,1.5999588415139097
2020-02-26,1.6186373265271252
2020-02-27,1.5411874968722403
2020-02-28,1.5267843451430114
2020-02-29,1.0946708315728146
2020-03-01,1.0056932586357044
2020-03-02,1.4345516122248925
2020-03-03,1.50727790559456
2020-03-04,1.4833750779936008
2020-03-05,1.3944747527068642
2020-03-06,1.5693632383057838
2020-03-07,1.2182961613590835
2020-03-08,0.8078297808263327
2020-03-09,1.3611070790336857
2020-03-10,1.4438864385571382
2020-03-11,1.4009099766292827
2020-03-12,1.3240691918199894
2020-03-13,1.3029419010067296
2020-03-14,0.9103430079476184
2020-03-15,0.5516986389822989
2020-03-16,1.0948836168868663
2020-03-17,1.0007774178653064
2020-03-18,0.9342237236645612
2020-03-19,0.8850643773920539
2020-03-20,0.7370295960984986
2020-03-21,0.3349686635787638
2020-03-22,0.0866982026317841
2020-03-23,0.3065474655357391
2020-03-24,0.11842532328300234
2020-03-25,0.09043567072491222
2020-03-26,0.06808888113560185
2020-03-27,0.037754751557723565
2020-03-28,-0.16713573727507688
2020-03-29,-0.3307017214631135
2020-03-30,-0.13434174097847806
2020-03-31,-0.11403238175785721
2020-04-01,-0.06358477889935073
2020-04-02,-0.044532164813734114
2020-04-03,-0.01150427735446271
2020-04-04,-0.07298569784449987
2020-04-05,-0.19560192983508062
2020-04-06,-0.09676685161595153
2020-04-07,-0.037521815237758306
2020-04-08,-0.02673428173953347
2020-04-09,0.01822260493992316
2020-04-10,-0.07666616084317346
2020-04-11,-0.10193944832428319
2020-04-12,-0.25965709141449106
2020-04-13,-0.24617385767692415
2020-04-14,-0.06375032218119406
2020-04-15,-0.042596702788260624
2020-04-16,-0.07589319346432756
2020-04-17,-0.14292813460392906
2020-04-18,-0.17199689495210768
2020-04-19,-0.180919991656697
2020-04-20,-0.0696858744685591
2020-04-21,-0.05545642313833467
2020-04-22,-0.0035298710088767613
2020-04-23,-0.0148801301860823
2020-04-24,-0.015056116982724686
2020-04-25,-0.09286096831860444
2020-04-26,-0.17231740140667212
2020-04-27,-0.03437863654153107
2020-04-28,-0.24283958446040196
2020-04-29,-0.10326710331893776
2020-04-30,-0.19541896050228455
2020-05-01,-0.03516198836178578
2020-05-02,0.017772169077645786
2020-05-03,-0.21889613470314306
2020-05-04,0.00936541604979455
2020-05-05,0.044546127934128724
2020-05-06,0.027792731440336824
2020-05-07,0.006344724294021642
2020-05-08,0.008753537521040043
2020-05-09,0.003556837543516872
2020-05-10,-0.27061149457100525
2020-05-11,-0.0810469258173146
2020-05-12,0.007200948183115826
2020-05-13,-0.01642401838314063
2020-05-14,0.01833302095144199
2020-05-15,0.05571407851474616
2020-05-16,0.05371985485853114
2020-05-17,-0.0325912199303146
2020-05-18,0.12853602324374291
2020-05-19,0.16560880334963185
2020-05-20,0.19456933940717755
2020-05-21,0.16843590071827194
2020-05-22,0.19319457582395164
2020-05-23,0.05530316073865599
2020-05-24,0.008624921312233552
2020-05-25,0.09665752627163168
2020-05-26,0.1503899598136101
2020-05-27,0.11465398438266573
2020-05-28,0.14234938731269595
2020-05-29,0.19022641017224323
2020-05-30,0.1160074802514464
2020-05-31,-0.07790120182584559
2020-06-01,0.08768786162233533
2020-06-02,0.10840925626246119
2020-06-03,-0.06003972651749785
2020-06-04,-0.02474430710836572
2020-06-05,-0.0007577860280213183
2020-06-06,-0.1821336322416925
2020-06-07,-0.3106964228279587
2020-06-08,0.025104522507831805
2020-06-09,0.10950229052147861
2020-06-10,-0.08982258415849968
2020-06-11,-0.028690936706878375
2020-06-12,0.021687179747039514
2020-06-13,0.15977655714830719
2020-06-14,-0.07308178467580792
2020-06-15,0.05987284325407316
2020-06-16,0.06072811412653286
2020-06-17,-0.0028804079622588466
2020-06-18,0.006474658457849219
2020-06-19,0.14171458392882952
2020-06-20,0.17325752301217093
2020-06-21,-0.10003188398957712
2020-06-22,0.11528570435498688
2020-06-23,0.12782953731992275
2020-06-24,0.13473552387700918
2020-06-25,0.15725992204904185
2020-06-26,0.22454365418806363
2020-06-27,0.038797133222466036
2020-06-28,-0.13708281192207994
2020-06-29,0.064579700932378
2020-06-30,0.007908771907539967
2020-07-01,0.1471682901491943
2020-07-02,0.10704988245460748
2020-07-03,0.22285538691827989
2020-07-04,0.10768163479197312
2020-07-05,-0.009663811142660307
2020-07-06,0.15383195284469942
2020-07-07,0.1154799197621376
2020-07-08,0.045740364407441184
2020-07-09,0.0711778146330055
2020-07-10,0.18937907157694747
2020-07-11,0.10780619249098428
2020-07-12,-0.09434678944109547
2020-07-13,0.04565998331060792
2020-07-14,0.09109238636809745
2020-07-15,0.04893858801020386
2020-07-16,-0.22346933993013035
2020-07-17,-0.26686697218652194
2020-07-18,-0.37488261011272667
2020-07-19,-0.733030155653781
2020-07-20,-0.39173994375307003
2020-07-21,-0.37925668813677804
2020-07-22,-0.3780298917235019
2020-07-23,-0.17560222344211168
2020-07-24,-0.027310479396219403
2020-07-25,-0.2595818231569165
2020-07-26,-0.27807190947821964
2020-07-27,-0.19398185500053142
2020-07-28,-0.05015344858860401
2020-07-29,-0.0232248169071585
2020-07-30,-0.0015073472401853506
2020-07-31,-0.005545516785752737
2020-08-01,-0.16523797832597667
2020-08-02,-0.24131573818353957
2020-08-03,-0.06365526657975985
2020-08-04,-0.05839200628448303
2020-08-05,-0.02328927369140614
2020-08-06,-0.0299611772740086
2020-08-07,-0.06029393886203006
2020-08-08,-0.14243065399605184
2020-08-09,-0.32273286025629994
2020-08-10,-0.16529655204853966
2020-08-11,-0.13768434264305981
2020-08-12,-0.11945925762910613
2020-08-13,-0.1670214521299705
2020-08-14,-0.1316944865613867
2020-08-15,-0.21362639496088465
2020-08-16,-0.37447617612778755
2020-08-17,-0.19931427444091607
2020-08-18,-0.13180395707030568
2020-08-19,-0.27642173608069776
2020-08-20,-0.04715717043184021
2020-08-21,-0.13035016023282886
2020-08-22,-0.15367181038861655
2020-08-23,-0.37516307080501315
2020-08-24,-0.23248984269357867
2020-08-25,-0.32153215944199975
2020-08-26,-0.08510309027826124
2020-08-27,-0.2266849462763192
2020-08-28,-0.11311896381436069
2020-08-29,-0.2875506321671438
2020-08-30,-0.36687524783512754
2020-08-31,-0.3626632817283004
2020-09-01,-0.07520120822602352
2020-09-02,-0.07170131616989095
2020-09-03,-0.031540346192128914
2020-09-04,0.07278607945277966
2020-09-05,-0.04921507770135305
2020-09-06,-0.34897258003506426
2020-09-07,0.06822906104205383
2020-09-08,0.1264329275638217
2020-09-09,0.15012467896832382
2020-09-10,0.23775270771960713
2020-09-11,0.32715525078067226
2020-09-12,0.08550418615797864
2020-09-13,-0.012412949565556398
2020-09-14,0.24003044616497346
2020-09-15,0.24944596751924603
2020-09-16,0.21153573551893923
2020-09-17,0.20352472200508975
2020-09-18,0.2225209585469094
2020-09-19,-0.03464007225838749
2020-09-20,-0.2673219443626807
2020-09-21,-0.012085048325407894
2020-09-22,0.08613823685764385
2020-09-23,0.03044017341576118
2020-09-24,0.02445028355617305
2020-09-25,0.09210535233625243
2020-09-26,-0.2299845206595412
2020-09-27,-0.403579604379755
2020-09-28,0.015438121827953457
2020-09-29,0.05209312185502229
2020-09-30,0.012377168794665688
2020-10-01,0.08245488714249977
2020-10-02,-0.03478334893660564
2020-10-03,-0.2431271381996922
2020-10-04,-0.5040788933216597
2020-10-05,-0.0017557654431373056
2020-10-06,0.020398863571912673
2020-10-07,0.04224935425029788
2020-10-08,-0.011967909297397305
2020-10-09,0.05218479331622674
2020-10-10,-0.24044750152220168
2020-10-11,-0.3760574101337638
2020-10-12,-0.11069295581391655
2020-10-13,-0.09306939616752208
2020-10-14,-0.027294489162499623
2020-10-15,-0.026562526099624822
2020-10-16,0.06027495318558535
2020-10-17,-0.3360631666648184
2020-10-18,-0.46230625261885255
2020-10-19,-0.12651084362013423
2020-10-20,-0.09343092742387138
2020-10-21,-0.2631285997030961
2020-10-22,-0.17090436321578586
2020-10-23,-0.17567404117434365
2020-10-24,-0.46249635777954357
2020-10-25,-0.5587381406143586
2020-10-26,-0.3668087851238826
2020-10-27,-0.4263543771150728
2020-10-28,-0.36130817123401227
2020-10-29,-0.4155342359826054
2020-10-30,-0.31124665583877464
2020-10-31,-0.4553636258571757
2020-11-01,-0.5419377914640032
2020-11-02,-0.21986020031807918
2020-11-03,-0.1313359454176481
2020-11-04,-0.041092320850150334
2020-11-05,-0.3400900195398749
2020-11-06,-0.3134338196642188
2020-11-07,-0.5275963795264039
2020-11-08,-0.7314273352974815
2020-11-09,-0.38177480485024107
2020-11-10,-0.3200373996375566
2020-11-11,-0.3137643734686273
2020-11-12,-0.29301471813984287
2020-11-13,-0.2736542393295381
2020-11-14,-0.701060188641208
2020-11-15,-0.7497830738411175
2020-11-16,-0.3643833752333268
2020-11-17,-0.32906376248784197
2020-11-18,-0.34070579911438337
2020-11-19,-0.37725202752168874
2020-11-20,-0.3658099621135316
2020-11-21,-0.5706732976658228
2020-11-22,-0.6886638517277506
2020-11-23,-0.407697051572501
2020-11-24,-0.40897122065486136
2020-11-25,-0.5097053024981715
2020-11-26,-0.36338683953730755
2020-11-27,-0.34627542126646466
2020-11-28,-0.6108351546890137
2020-11-29,-0.7470520412889652
2020-11-30,-0.41258228903683886
2020-12-01,-0.36990863505118166
2020-12-02,-0.36934064677609757
2020-12-03,-0.4097546276177559
2020-12-04,-0.231701626974976
