,0
2020-09-14,0.1926541330662727
2020-09-15,0.23019190036907045
2020-09-16,0.17647791576020974
2020-09-17,0.26477497405273753
2020-09-18,0.3483897330961854
2020-09-19,0.022175848687152708
2020-09-20,-0.18034055951083483
2020-09-21,0.10101522733555432
2020-09-22,0.20449565418291335
2020-09-23,0.10309788429856036
2020-09-24,0.077709504863534
2020-09-25,0.18352814550748908
2020-09-26,-0.099225643440673
2020-09-27,-0.3381569709503401
2020-09-28,0.08754575954295656
2020-09-29,0.14217780869051333
2020-09-30,0.1504467740459579
2020-10-01,0.1920847663939417
2020-10-02,0.10129890917080688
2020-10-03,-0.17490796896564903
2020-10-04,-0.43589807043942347
2020-10-05,0.04546147440952314
2020-10-06,0.11957118868228783
2020-10-07,0.23092913411326713
2020-10-08,0.32433004859345227
2020-10-09,0.507795574147493
2020-10-10,0.2596854442037542
2020-10-11,0.42247855180746957
2020-10-12,0.7294589400435237
2020-10-13,0.7091877236730011
