,0
2021-01-06,-0.5808534284951749
2021-01-07,-0.6152304192369731
2021-01-08,-0.6253088369428172
2021-01-09,-0.7168284707243642
2021-01-10,-0.8746353878729761
2021-01-11,-0.6251688732319453
2021-01-12,-0.5836550981966178
2021-01-13,-0.6963892253974412
2021-01-14,-0.7484324253461723
2021-01-15,-0.6328455508023861
2021-01-16,-0.8632209135823199
2021-01-17,-0.8522488455593986
2021-01-18,-0.6925794134525969
2021-01-19,-0.6927311961693092
2021-01-20,-0.7529952784901909
2021-01-21,-0.758710239147277
2021-01-22,-0.6923750865369783
2021-01-23,-0.8349143260504827
2021-01-24,-1.0352916072179754
2021-01-25,-0.8139914478303498
2021-01-26,-0.8502908021107022
2021-01-27,-0.8571954961374871
2021-01-28,-0.8518145054758725
2021-01-29,-0.8287426034371692
2021-01-30,-1.0582313404462582
2021-01-31,-1.0598595822164052
2021-02-01,-0.9018069208809535
2021-02-02,-0.8863057528348288
2021-02-03,-0.9176560711814795
2021-02-04,-0.9368194281774297
2021-02-05,-0.8375986019182499
2021-02-06,-0.9898320386303457
2021-02-07,-1.2208706799612483
2021-02-08,-1.00802847251147
2021-02-09,-0.977958929898212
2021-02-10,-0.9513719214764796
2021-02-11,-0.9767799589296011
2021-02-12,-0.943384891757091
2021-02-13,-0.9986413120507818
2021-02-14,-0.9702091843626917
2021-02-15,-0.9417770566746017
2021-02-16,-0.9564745274413554
2021-02-17,-0.9632481872034423
2021-02-18,-0.9358078229035455
2021-02-19,-0.9112006778878138
2021-02-20,-0.9063841933326419
2021-02-21,-0.9311302530127546
2021-02-22,-0.9558763126928679
2021-02-23,-0.8925410022813104
2021-02-24,-0.8977376905330601
2021-02-25,-0.91873027925711
2021-02-26,-0.7968925384653028
2021-02-27,-0.8802576956852644
