,0
2020-07-04,0.6581021522699002
2020-07-05,0.5561788564763465
2020-07-06,0.7670679265795027
2020-07-07,0.7515470081092734
2020-07-08,0.6227162762143126
2020-07-09,0.5921741929126382
2020-07-10,0.6478953297392089
2020-07-11,0.5751490360458553
2020-07-12,0.3538022564086411
2020-07-13,0.4481249525453913
2020-07-14,0.4728562631531199
2020-07-15,0.35267151533558116
2020-07-16,-0.1348001837478456
2020-07-17,-0.2746469425850328
2020-07-18,-0.3962125151943381
2020-07-19,-0.7348994898683108
2020-07-20,-0.4247295615436964
2020-07-21,-0.4183589296265269
2020-07-22,-0.43392410939058407
2020-07-23,-0.15118295714091018
2020-07-24,-0.005711038463253313
2020-07-25,-0.23443751306698415
2020-07-26,-0.22789158990846242
2020-07-27,-0.17361467659112031
2020-07-28,-0.028835278132979623
2020-07-29,-0.015739114275164175
2020-07-30,-0.050675107040304895
2020-07-31,-0.01498219833637634
2020-08-01,-0.1496039302858654
2020-08-02,-0.2113325423223412
2020-08-03,-0.03290506680729718
2020-08-04,0.00312578494243924
2020-08-05,0.009880878693401639
2020-08-06,-0.027002350021380062
2020-08-07,-0.053613762635740775
2020-08-08,-0.1242469504467638
2020-08-09,-0.2980424092214945
2020-08-10,-0.13477373420047112
2020-08-11,-0.14127811870141938
2020-08-12,-0.12883511525393668
2020-08-13,-0.1754241114353394
2020-08-14,-0.14929668798609977
2020-08-15,-0.2399127217691698
2020-08-16,-0.3793060050713516
2020-08-17,-0.19521123691785822
2020-08-18,-0.1400446150792432
2020-08-19,-0.28169904836381376
2020-08-20,-0.05044939467602407
2020-08-21,-0.12809632661850356
2020-08-22,-0.1635318480639395
2020-08-23,-0.38588115002154283
2020-08-24,-0.20402142395542427
2020-08-25,-0.32553632063159244
2020-08-26,-0.12786531700261639
2020-08-27,-0.2682888621498154
2020-08-28,-0.17008353817848879
2020-08-29,-0.33787234114911535
2020-08-30,-0.3644034054819943
2020-08-31,-0.38536267981324657
2020-09-01,-0.10435050698763881
2020-09-02,-0.11844899542476252
2020-09-03,-0.09532307592425193
2020-09-04,0.013667810232925567
2020-09-05,-0.09686267483272624
2020-09-06,-0.347770544264567
2020-09-07,-0.006454500467412975
2020-09-08,0.02827960352885552
2020-09-09,0.06574978523743566
2020-09-10,0.13637085832222876
2020-09-11,0.20410075418613455
2020-09-12,0.011958476899908902
2020-09-13,-0.0722830969268123
