,0
2020-03-23,0.6274220914196762
2020-03-24,0.4844841422362574
2020-03-25,0.5290062777345614
2020-03-26,0.5436582889705015
2020-03-27,0.5464444097438694
2020-03-28,0.32864504323669336
2020-03-29,0.23633311663103496
2020-03-30,0.418398210187283
2020-03-31,0.4136655109312266
2020-04-01,0.5059180469485911
2020-04-02,0.5365228588489265
2020-04-03,0.5359138440103229
2020-04-04,0.4454704527706893
2020-04-05,0.3691146305907881
2020-04-06,0.44446049614287314
2020-04-07,0.45272468682119427
2020-04-08,0.44408855265962904
2020-04-09,0.4969346411001157
2020-04-10,0.44626585427022986
2020-04-11,0.378374732781122
2020-04-12,0.27727351073266465
2020-04-13,0.2712918088762076
2020-04-14,0.3976000497379909
2020-04-15,0.3797053272228991
2020-04-16,0.3154609445597408
2020-04-17,0.2173310957980439
2020-04-18,0.1384020088490526
2020-04-19,0.10423718460151248
2020-04-20,0.1888171400048049
2020-04-21,0.19556357922866832
2020-04-22,0.20664065804322376
2020-04-23,0.16904778661281677
2020-04-24,0.14424905606528074
2020-04-25,0.030682618037899897
2020-04-26,-0.0523359757910581
2020-04-27,0.06463827416893744
2020-04-28,-0.12714849390679858
2020-04-29,-0.03256732372203763
2020-04-30,-0.147008923506695
2020-05-01,4.9080564792585114e-05
2020-05-02,0.02013766996999303
2020-05-03,-0.15839708937295865
2020-05-04,0.015929950743558095
2020-05-05,0.011911074297690661
2020-05-06,-0.04098764561313963
2020-05-07,-0.05941951933775381
2020-05-08,-0.1018235989249681
2020-05-09,-0.0887685248467275
2020-05-10,-0.3151606844921578
2020-05-11,-0.19460642588090094
2020-05-12,-0.13098217422786373
2020-05-13,-0.12179482133299918
2020-05-14,-0.07654511216865005
2020-05-15,-0.06387578168089983
2020-05-16,-0.07464053117532038
2020-05-17,-0.1742800558600214
2020-05-18,-0.03790580885199654
2020-05-19,-0.017746192551839336
2020-05-20,0.028970827480551076
2020-05-21,-0.014661043486708419
2020-05-22,-0.010341754593240984
2020-05-23,-0.09742064678619494
2020-05-24,-0.13426988444514557
2020-05-25,-0.05523660627471194
2020-05-26,-0.016756086031818055
2020-05-27,-0.07190549935303925
2020-05-28,-0.04567409605164999
2020-05-29,0.03666502751344379
2020-05-30,-0.028022141074171603
2020-05-31,-0.1891837158682394
2020-06-01,-0.09388877732136619
2020-06-02,-0.09884578236865033
2020-06-03,-0.2231574458864565
2020-06-04,-0.16877404109251715
2020-06-05,-0.1826758684487059
2020-06-06,-0.3075016349328193
2020-06-07,-0.40864927733391415
2020-06-08,-0.16038295625525517
2020-06-09,-0.07005698681925931
2020-06-10,-0.2347310569505966
2020-06-11,-0.20526073858190258
2020-06-12,-0.13965404686535665
2020-06-13,-0.03929647266304441
2020-06-14,-0.24833049458237705
2020-06-15,-0.1379699481180743
2020-06-16,-0.12495592010238536
2020-06-17,-0.21226522435912887
2020-06-18,-0.18912740328401806
2020-06-19,-0.08415221264179684
2020-06-20,-0.05803831113072303
2020-06-21,-0.26656199459045515
2020-06-22,-0.10461154602486622
2020-06-23,-0.09758625848665338
2020-06-24,-0.08537341547414724
2020-06-25,-0.07394446395947601
2020-06-26,-0.01430105455884699
2020-06-27,-0.1640310262866117
2020-06-28,-0.30926918189628716
2020-06-29,-0.15896653431612967
2020-06-30,-0.18021149883961077
2020-07-01,-0.07796030770183747
2020-07-02,-0.09681271845719328
2020-07-03,-0.00955162175172744
