,0
2020-10-14,0.008247428798833936
2020-10-15,0.06534440157249323
2020-10-16,0.187995791557252
2020-10-17,-0.0210444756540466
2020-10-18,-0.2710197805839728
2020-10-19,-0.06919953643765085
2020-10-20,-0.017011271310929534
2020-10-21,-0.20795261075389884
2020-10-22,0.01219605247617375
2020-10-23,0.12743960659363984
2020-10-24,-0.09539479170269764
2020-10-25,-0.2530235336006863
2020-10-26,0.1231456141779803
2020-10-27,-0.010831566824510155
2020-10-28,0.14143398806309207
2020-10-29,0.1089293587146796
2020-10-30,0.3440473640600167
2020-10-31,0.07976889602388185
2020-11-01,-0.2771063587293898
2020-11-02,-0.00017842247634258863
2020-11-03,0.09416560527996042
2020-11-04,0.196736010485096
