,0
2020-12-03,-0.5521636133746176
2020-12-04,-0.30733108317220115
2020-12-05,-0.21752367476075882
2020-12-06,-0.40708484290624897
2020-12-07,-0.44721189897503705
2020-12-08,-0.36975139714310845
2020-12-09,-0.36190698379707287
2020-12-10,-0.3696459557942975
2020-12-11,-0.3077191768944241
2020-12-12,-0.2510990246338516
2020-12-13,-0.654001778472985
2020-12-14,-0.478654188544911
2020-12-15,-0.3592145144312423
2020-12-16,-0.4850104407578898
2020-12-17,-0.39115222547814316
2020-12-18,-0.4916145516266963
2020-12-19,-0.3292582503958641
2020-12-20,-0.364744943065684
2020-12-21,-0.5913735700636359
2020-12-22,-0.3948966927141045
2020-12-23,-0.3557926014592059
2020-12-24,-0.17219137297991663
2020-12-25,-0.5574316770531129
2020-12-26,-0.4387740639934771
2020-12-27,-0.3211208529878085
2020-12-28,-0.3978856224604204
2020-12-29,-0.29844779641329133
2020-12-30,-0.17595140328994083
2020-12-31,-0.28785750424539575
2021-01-01,-0.49758835589764283
2021-01-02,-0.26036987840155723
2021-01-03,-0.5368415159793164
2021-01-04,-0.6660308040604196
2021-01-05,-0.732022206687835
