,0
2021-01-06,-0.8052467952061626
2021-01-07,-0.8111701617168535
2021-01-08,-0.832310585848167
2021-01-09,-0.7435796332761507
2021-01-10,-0.9359401128251077
2021-01-11,-0.8662431435883313
2021-01-12,-0.833850425770971
2021-01-13,-0.9018230083366858
2021-01-14,-0.9603213330161511
2021-01-15,-0.7515888234840905
2021-01-16,-0.8332145590002272
2021-01-17,-0.7918924033855912
2021-01-18,-0.8071824288987345
2021-01-19,-0.8069970954451712
2021-01-20,-0.8384244492340603
2021-01-21,-0.745696820777095
2021-01-22,-0.6039857112910204
2021-01-23,-0.5712227770137733
2021-01-24,-0.769605082056725
2021-01-25,-0.7008944639791136
2021-01-26,-0.7730628572228795
2021-01-27,-0.7653308954213394
2021-01-28,-0.7327743468047383
2021-01-29,-0.7355894857662629
2021-01-30,-0.9326952778892974
2021-01-31,-0.9169558140110743
2021-02-01,-0.8820441601092136
2021-02-02,-0.8491623399531126
2021-02-03,-0.892261520227359
2021-02-04,-0.9494536835735913
2021-02-05,-0.7847807321108555
2021-02-06,-0.8443914787621427
2021-02-07,-1.121430769392549
2021-02-08,-0.9722816986517141
2021-02-09,-0.9773792568381081
2021-02-10,-0.9235503641173503
2021-02-11,-0.9732557660433636
2021-02-12,-0.8966891731972854
2021-02-13,-0.8564324691892974
2021-02-14,-0.8888127937840057
2021-02-15,-0.921193118378714
2021-02-16,-0.9492934247818577
2021-02-17,-0.9403621115950843
2021-02-18,-0.8872017948480091
2021-02-19,-0.8584745805732522
2021-02-20,-0.7255560198439722
2021-02-21,-0.8448474587981802
2021-02-22,-0.9641388977523881
2021-02-23,-0.8437438535275982
2021-02-24,-0.856672228838766
2021-02-25,-0.8817901455025619
2021-02-26,-0.7102093779019842
2021-02-27,-0.6302844294557746
