,0
2020-11-05,0.03834590842655958
2020-11-06,0.07733601642217154
2020-11-07,-0.20972825875368825
2020-11-08,-0.4508665448156268
2020-11-09,-0.045402407563588265
2020-11-10,0.04167944231535473
2020-11-11,0.03305530255360322
2020-11-12,0.052137783745444456
2020-11-13,0.05710728482657923
2020-11-14,-0.5367186373842181
2020-11-15,-0.5664245052426092
2020-11-16,-0.09789003072067182
2020-11-17,-0.02843691047368813
2020-11-18,-0.06573583814308498
2020-11-19,-0.185426478194679
2020-11-20,-0.1831135916315384
2020-11-21,-0.43958424486349357
2020-11-22,-0.5759344767366981
2020-11-23,-0.2958499297404058
2020-11-24,-0.2975703001973849
2020-11-25,-0.41832632311829027
2020-11-26,-0.240768143798809
2020-11-27,-0.2193650533257325
2020-11-28,-0.5378752448600518
2020-11-29,-0.6876873901456811
2020-11-30,-0.33137953083228394
2020-12-01,-0.2358165516210402
2020-12-02,-0.23523648423561638
