,0
2020-10-14,0.6037872648754412
2020-10-15,0.5660854116420541
2020-10-16,0.7273961424166396
2020-10-17,0.037071600111530274
2020-10-18,-0.22237829708844997
2020-10-19,0.19963134009847178
2020-10-20,0.14789463912538303
2020-10-21,-0.06570275907998616
2020-10-22,0.00884151087436914
2020-10-23,0.020298519579169883
2020-10-24,-0.3231118035170734
2020-10-25,-0.5015222675132638
2020-10-26,-0.23214718388792513
2020-10-27,-0.38988520989144154
2020-10-28,-0.28403022609564943
2020-10-29,-0.3603979587099312
2020-10-30,-0.22789993668194208
2020-10-31,-0.3786507482550488
2020-11-01,-0.5196281093016641
2020-11-02,-0.1421190951372095
2020-11-03,-0.06984775830600949
2020-11-04,0.0938354776205523
