,0
2020-01-01,-0.7629813337133664
2020-01-02,-0.660720454353609
2020-01-03,-0.5310541406908771
2020-01-04,-0.5005755163287803
2020-01-05,-0.6642821800458363
2020-01-06,-0.38906993254327266
2020-01-07,-0.31791114250506386
2020-01-08,-0.18971911461200033
2020-01-09,-0.1924227777760517
2020-01-10,-0.12707056114141446
2020-01-11,-0.29398621947702547
2020-01-12,-0.5264510175570826
2020-01-13,-0.26025392269365377
2020-01-14,-0.2629918385131581
2020-01-15,0.358563209036167
2020-01-16,0.37626725131916866
2020-01-17,0.496722925150801
2020-01-18,0.258864081680174
2020-01-19,-0.09237950957231657
2020-01-20,0.46303132120779844
2020-01-21,0.5232457836830993
2020-01-22,0.722083679376452
2020-01-23,0.2560743541392055
2020-01-24,0.476528877832743
2020-01-25,0.47172539032693467
2020-01-26,0.02288857923539289
2020-01-27,0.6006688322720872
2020-01-28,0.6028122479826858
2020-01-29,0.7145499463640569
2020-01-30,0.7241548199481231
2020-01-31,0.7448030380120791
2020-02-01,0.5686523195748481
2020-02-02,0.12404631414784804
2020-02-03,0.6826741551356087
2020-02-04,0.7112684467481218
2020-02-05,0.7566181582549488
2020-02-06,0.7718245624208998
2020-02-07,0.8928602127383656
2020-02-08,0.37944105907484704
2020-02-09,-0.21373726917559693
2020-02-10,0.7256016763271598
2020-02-11,0.8075606307091879
2020-02-12,0.8655397457650059
2020-02-13,0.8702176433587077
2020-02-14,0.9719126301754824
2020-02-15,0.27372116685803466
2020-02-16,-0.13307814165992374
2020-02-17,0.3708975325587549
2020-02-18,0.38458283452443365
2020-02-19,0.34874591471336536
2020-02-20,0.30267602465856236
2020-02-21,0.4315187307549396
2020-02-22,0.4033221636074012
2020-02-23,0.05643568949838369
2020-02-24,0.6460917940343828
2020-02-25,0.8424926131970497
2020-02-26,0.8398162972907505
2020-02-27,0.7997179431483805
2020-02-28,0.8373977330304024
2020-02-29,0.4359435647722439
2020-03-01,0.2506397091422134
2020-03-02,0.7533158426819231
2020-03-03,0.8099354646912561
2020-03-04,0.7740398833263948
2020-03-05,0.681711235965485
2020-03-06,1.0099363589422943
2020-03-07,0.6025819003526017
2020-03-08,0.20002876055123361
2020-03-09,0.7137211131113322
2020-03-10,0.7732063064747967
2020-03-11,0.817205100372757
2020-03-12,0.7716607408495348
2020-03-13,0.8042558455213298
2020-03-14,0.3733098363778791
2020-03-15,-0.10893533529107366
2020-03-16,0.5252238523876595
2020-03-17,0.46088666706245557
2020-03-18,0.39876568629292125
2020-03-19,0.2986091658057135
2020-03-20,0.2041965602793324
2020-03-21,-0.33374290346475144
2020-03-22,-0.5572231953814675
2020-03-23,-0.39206535775614015
2020-03-24,-0.5919959798606718
2020-03-25,-0.6036588512790072
2020-03-26,-0.6271006367343754
2020-03-27,-0.6250920246614544
2020-03-28,-0.8527307419277627
2020-03-29,-1.0259904458314775
2020-03-30,-0.8216628424230796
2020-03-31,-0.7371101850501354
2020-04-01,-0.7200015587679106
2020-04-02,-0.6954131203296277
2020-04-03,-0.6201558435995261
2020-04-04,-0.6880403866058517
2020-04-05,-0.824249133852266
2020-04-06,-0.7291020412636784
2020-04-07,-0.6178034036974168
2020-04-08,-0.6392077727814067
2020-04-09,-0.6069844042775405
2020-04-10,-0.6717575455613002
2020-04-11,-0.6888215613047284
2020-04-12,-0.8911305217690448
2020-04-13,-0.8599071926657516
2020-04-14,-0.6389338868226727
2020-04-15,-0.5867509774260964
2020-04-16,-0.6649519864199825
2020-04-17,-0.7218141179451941
2020-04-18,-0.7197509317113362
2020-04-19,-0.6776758884542557
2020-04-20,-0.6372752883587934
2020-04-21,-0.5599855510026441
