,0
2020-09-14,0.2835664916153976
2020-09-15,0.24193836906197266
2020-09-16,0.24919730616101982
2020-09-17,0.220418732978769
2020-09-18,0.24009809530538306
2020-09-19,0.27387212906168046
2020-09-20,-0.01937208229625995
2020-09-21,0.09825472546723146
2020-09-22,0.17332708702652488
2020-09-23,0.1158466439385042
2020-09-24,0.16942948709907166
2020-09-25,0.291491773758701
2020-09-26,0.2217498326046528
2020-09-27,0.1128173401131604
2020-09-28,0.47568244014384
2020-09-29,0.39602548474503096
2020-09-30,0.44320453942697996
2020-10-01,0.45270967687079405
2020-10-02,0.32744630971024463
2020-10-03,0.29128728392707637
2020-10-04,-0.08281003812127276
2020-10-05,0.326679548973137
2020-10-06,0.2477310509660022
2020-10-07,0.1715322069905657
2020-10-08,0.09931755838909491
2020-10-09,0.1511990715108309
2020-10-10,-0.07351310893034249
2020-10-11,-0.1993871600010584
2020-10-12,-0.058507440911703845
2020-10-13,-0.044207566930179555
