,0
2020-01-01,-0.4985047186373071
2020-01-02,-0.1180107574326493
2020-01-03,0.03719964379187414
2020-01-04,-0.08420039468400735
2020-01-05,-0.3337950560676312
2020-01-06,0.3791160533434823
2020-01-07,0.4794773221854074
2020-01-08,0.6339064605746464
2020-01-09,0.6594152852419671
2020-01-10,0.6633574740018959
2020-01-11,0.1808645357961915
2020-01-12,-0.17672533096318987
2020-01-13,0.6127604534527566
2020-01-14,0.6260791817525744
2020-01-15,1.2671508118221375
2020-01-16,1.2944706079157744
2020-01-17,1.3466116305055211
2020-01-18,0.7328300371468095
2020-01-19,0.25989995100183777
2020-01-20,1.362560535524222
2020-01-21,1.4685450321928584
2020-01-22,1.7130745521597346
2020-01-23,1.2423902705466123
2020-01-24,1.3913528167463238
2020-01-25,0.9461762676932808
2020-01-26,0.3555320511463653
2020-01-27,1.511596926785132
2020-01-28,1.6015031275051075
2020-01-29,1.7181623215887676
2020-01-30,1.7574242374230433
2020-01-31,1.6962020344998439
2020-02-01,1.0616100203050238
2020-02-02,0.46973884486923323
2020-02-03,1.6572093660646325
2020-02-04,1.773788232514403
2020-02-05,1.8302128011032683
2020-02-06,1.8676533517231027
2020-02-07,1.8625595462811744
2020-02-08,0.8222784007842292
2020-02-09,0.11607727947894456
2020-02-10,1.7641626731036286
2020-02-11,1.9278652465131887
2020-02-12,1.9745621523914032
2020-02-13,1.9405672724490841
2020-02-14,1.91308459188452
2020-02-15,0.7923978300871272
2020-02-16,0.2522350711806624
2020-02-17,1.2906318189596555
2020-02-18,1.3304606998662112
2020-02-19,1.3077792362517269
2020-02-20,1.2730198287084238
2020-02-21,1.3260521240793084
2020-02-22,0.9211220430691048
2020-02-23,0.45548614604946586
2020-02-24,1.6462263357108124
2020-02-25,1.917148459979303
2020-02-26,1.912504969347759
2020-02-27,1.8545849484744865
2020-02-28,1.7984873741153626
2020-02-29,0.9132001547413492
2020-03-01,0.6269588209772806
2020-03-02,1.7162305460333378
2020-03-03,1.8275319628244941
2020-03-04,1.7876109580739634
2020-03-05,1.7037338661008687
2020-03-06,1.9303814800320804
2020-03-07,1.06297380815769
2020-03-08,0.45868895648627817
2020-03-09,1.6298257939158844
2020-03-10,1.7454818831674004
2020-03-11,1.722053101710655
2020-03-12,1.641893637531972
2020-03-13,1.5483742341265276
2020-03-14,0.6847752133700886
2020-03-15,0.1346804282820378
2020-03-16,1.1932946885757663
2020-03-17,1.0273468433187714
2020-03-18,0.8842491911325303
2020-03-19,0.772810163247606
2020-03-20,0.5636183030773387
2020-03-21,-0.13754599407067894
2020-03-22,-0.44661535696768734
