,0
2020-09-14,0.6205898960081038
2020-09-15,0.693834717282847
2020-09-16,0.6350052113527
2020-09-17,0.5924195464487478
2020-09-18,0.6417021198946992
2020-09-19,-0.06583281347075472
2020-09-20,-0.43962597657505653
2020-09-21,0.3009376707310328
2020-09-22,0.5655258367418899
2020-09-23,0.4930497630183989
2020-09-24,0.49995291025774946
2020-09-25,0.5354235088712416
2020-09-26,-0.2061383029290683
2020-09-27,-0.5104628012483249
2020-09-28,0.3983423155415207
2020-09-29,0.5417987219667898
2020-09-30,0.5240810250189248
2020-10-01,0.5429138175265457
2020-10-02,0.39862279853213267
2020-10-03,-0.2455852906238893
2020-10-04,-0.6424298465538263
2020-10-05,0.4412678610017959
2020-10-06,0.48764548338509034
2020-10-07,0.5061908303997628
2020-10-08,0.5261658283646653
2020-10-09,0.5910996987343202
2020-10-10,-0.16047976654908946
2020-10-11,-0.4218759432279044
2020-10-12,0.3642119387813915
2020-10-13,0.4235650860680885
