,0
2021-01-06,-0.7333305821392043
2021-01-07,-0.7500671924025295
2021-01-08,-0.7637563609560748
2021-01-09,-1.018628774949063
2021-01-10,-1.1817810496904941
2021-01-11,-0.7639670075414737
2021-01-12,-0.7512433540558382
2021-01-13,-0.7977410846073364
2021-01-14,-0.8275713066565987
2021-01-15,-0.7517762365656784
2021-01-16,-1.0744945164117508
2021-01-17,-1.111107216611076
2021-01-18,-0.751012152331535
2021-01-19,-0.736728476379451
2021-01-20,-0.7636273435781955
2021-01-21,-0.7183736082394268
2021-01-22,-0.675840410892259
2021-01-23,-0.9617411832521889
2021-01-24,-1.175383591333942
2021-01-25,-0.7252029982273853
2021-01-26,-0.7276961576627543
2021-01-27,-0.7137967733593193
2021-01-28,-0.7188216935916629
2021-01-29,-0.7423470680459072
2021-01-30,-1.0901857670176005
2021-01-31,-1.1522796668454407
2021-02-01,-0.7808168368782838
2021-02-02,-0.7452147276993986
2021-02-03,-0.762073485343463
2021-02-04,-0.7774864495575495
2021-02-05,-0.6923966759251873
2021-02-06,-1.0070064235783696
2021-02-07,-1.238755860182264
2021-02-08,-0.8382575875774774
2021-02-09,-0.8374856066289411
2021-02-10,-0.7391704110090437
2021-02-11,-0.7719973407303253
2021-02-12,-0.7569027827784077
2021-02-13,-1.0040338311958195
2021-02-14,-0.8780289941438654
2021-02-15,-0.7520241570919113
2021-02-16,-0.7948139299105849
2021-02-17,-0.762440632462836
2021-02-18,-0.7600821353066065
2021-02-19,-0.723172773550931
2021-02-20,-0.907743386514892
2021-02-21,-0.8309761161602051
2021-02-22,-0.7542088458055182
2021-02-23,-0.6837952417152333
2021-02-24,-0.6871300338183745
2021-02-25,-0.7033473430683792
2021-02-26,-0.5824122009071646
2021-02-27,-0.8510408675479869
