,0
2020-12-03,0.015033743717118587
2020-12-04,0.19550707314351637
2020-12-05,-0.20998499660529654
2020-12-06,-0.5599827395421723
2020-12-07,0.11549454676526603
2020-12-08,0.15355220907565575
2020-12-09,0.16799515328764134
2020-12-10,0.1719034951017571
2020-12-11,0.19711878205913105
2020-12-12,-0.2579129136788134
2020-12-13,-0.7042860214492227
2020-12-14,-0.024173391567571905
2020-12-15,0.11587441691094534
2020-12-16,-0.14821783008017553
2020-12-17,-0.12467049406686295
2020-12-18,-0.2999833079218978
2020-12-19,-0.5442371521296739
2020-12-20,-0.9147253652141333
2020-12-21,-0.7289589117148719
2020-12-22,-0.6871437181203099
2020-12-23,-0.6916964933614728
2020-12-24,-0.753520002614471
2020-12-25,-1.262056683585639
2020-12-26,-1.1733028805867265
2020-12-27,-1.077572876066623
2020-12-28,-1.0620166886550217
2020-12-29,-0.9072062054068524
2020-12-30,-0.871705942793226
2020-12-31,-0.8921730811677434
2021-01-01,-1.1903092432505211
2021-01-02,-1.009233203893981
2021-01-03,-1.1400766390104884
2021-01-04,-0.8784499311751207
2021-01-05,-0.8734995266128964
