,0
2020-01-01,-0.5682191619747368
2020-01-02,-0.446752562976271
2020-01-03,-0.32248936500382813
2020-01-04,-0.25150527085822316
2020-01-05,-0.42938388145356643
2020-01-06,-0.24396232942788393
2020-01-07,-0.17600135412808385
2020-01-08,-0.0962915055530015
2020-01-09,-0.09947796646736567
2020-01-10,-0.005878084107568754
2020-01-11,-0.08417442855546584
2020-01-12,-0.2855871743645426
2020-01-13,-0.1455772188158642
2020-01-14,-0.15600287591723913
2020-01-15,0.39378567444733065
2020-01-16,0.44019866525175094
2020-01-17,0.5707150160413298
2020-01-18,0.54078411935899
2020-01-19,0.19765923273479236
2020-01-20,0.5274188726318427
2020-01-21,0.5395965337645289
2020-01-22,0.7259508189835299
2020-01-23,0.3356246114917218
2020-01-24,0.6075196246699505
2020-01-25,0.771500296740247
2020-01-26,0.3553660061124785
2020-01-27,0.674703039889013
2020-01-28,0.6941204546108667
2020-01-29,0.8107827807107831
2020-01-30,0.8250208045329513
2020-01-31,0.896151451852979
2020-02-01,0.9506762141923358
2020-02-02,0.5000065047397124
2020-02-03,0.8297953534686062
2020-02-04,0.8536709034878606
2020-02-05,0.9273967407496349
2020-02-06,0.9558946552075616
2020-02-07,1.095523720367623
2020-02-08,0.7595002821683188
2020-02-09,0.15340699799285137
2020-02-10,0.9661333192138687
2020-02-11,1.0398600284570487
2020-02-12,1.0776684171595197
2020-02-13,1.0592519361981363
2020-02-14,1.2318762155192033
2020-02-15,0.7638518470986111
2020-02-16,0.3239330046719426
2020-02-17,0.8075756061787341
2020-02-18,0.8019031125895281
2020-02-19,0.795122030165
2020-02-20,0.7836857458822024
2020-02-21,0.956041359741796
2020-02-22,0.9577526797337426
2020-02-23,0.6277412521984824
2020-02-24,1.0177219150009662
2020-02-25,1.1865334794552715
2020-02-26,1.2130549789217528
2020-02-27,1.188445433701689
2020-02-28,1.3057087761136876
2020-02-29,1.0989279743937348
2020-03-01,0.9982969369321695
2020-03-02,1.1894343225854331
2020-03-03,1.2754867799558396
2020-03-04,1.267247691796732
2020-03-05,1.1692485367483336
2020-03-06,1.5450757689114663
2020-03-07,1.3210590568540377
2020-03-08,0.8582221896359012
2020-03-09,1.2472219109842881
2020-03-10,1.3207714180550891
2020-03-11,1.3503933104046397
2020-03-12,1.3585030108165037
2020-03-13,1.419893592008925
2020-03-14,1.237338545294868
2020-03-15,0.7059676922161384
2020-03-16,1.1937609951379893
2020-03-17,1.1674151176951608
2020-03-18,1.1652219027540909
2020-03-19,1.151222100029029
2020-03-20,0.9671469875456788
2020-03-21,0.5580602456507827
2020-03-22,0.27230934449088057
