,0
2020-11-05,-0.3536293124302184
2020-11-06,-0.1302471674714205
2020-11-07,0.858769654590957
2020-11-08,0.27266114255114543
2020-11-09,-0.39288579225543663
2020-11-10,-0.25097474927728
2020-11-11,-0.2899415906728431
2020-11-12,-0.16268490390222423
2020-11-13,-0.16146123434076737
2020-11-14,-0.5753733241818295
2020-11-15,-0.13747943262829787
2020-11-16,-0.4264823334469429
2020-11-17,-0.30917515520961114
2020-11-18,-0.23030516468876927
2020-11-19,-0.41762696719909465
2020-11-20,-0.4476670324526741
2020-11-21,0.15663898702849838
2020-11-22,0.5857816299182608
2020-11-23,-0.4921798701051036
2020-11-24,-0.4146392097366992
2020-11-25,-0.686364160946103
2020-11-26,-0.32195301839447454
2020-11-27,-0.2975438197288051
2020-11-28,0.04213960716181585
2020-11-29,0.02351181278050487
2020-11-30,-0.5905204656047152
2020-12-01,-0.42543217904804087
2020-12-02,-0.5145679769344267
