,0
2020-10-14,0.37874838079576006
2020-10-15,0.4049199140182881
2020-10-16,0.5310898188945131
2020-10-17,-0.19938680250190932
2020-10-18,-0.45538902041680507
2020-10-19,0.14158518055406655
2020-10-20,0.20049235677372507
2020-10-21,-0.030538513241433966
2020-10-22,0.09625118755488027
2020-10-23,0.060255960045050065
2020-10-24,-0.3823838295092568
2020-10-25,-0.5726931817580148
2020-10-26,-0.2034216470902331
2020-10-27,-0.24106507318414142
2020-10-28,-0.12638602921355616
2020-10-29,-0.21981634084344856
2020-10-30,-0.06476792236842376
2020-10-31,-0.34551143828132913
2020-11-01,-0.5138257907941929
2020-11-02,0.22693027011098066
2020-11-03,0.47759719623098384
2020-11-04,0.7065659918410218
