,0
2020-09-14,0.5038292274369346
2020-09-15,0.558334266858419
2020-09-16,0.5958078863494626
2020-09-17,0.6487847235049875
2020-09-18,0.7620614402389962
2020-09-19,0.6841992727096233
2020-09-20,0.39211032948338354
2020-09-21,0.5596114011440918
2020-09-22,0.7343758209993236
2020-09-23,0.5491566497386466
2020-09-24,0.5021377365413648
2020-09-25,0.46654799946299313
2020-09-26,0.1294852754889506
2020-09-27,-0.11554155512036796
2020-09-28,0.1404483695836457
2020-09-29,0.11522348237922748
2020-09-30,0.07121024506818584
2020-10-01,0.14438877886396742
2020-10-02,0.0019298021541862475
2020-10-03,-0.15073869906439924
2020-10-04,-0.5143019147563361
2020-10-05,-0.034199801331546376
2020-10-06,-0.004706372101685505
2020-10-07,0.05047240391896996
2020-10-08,-0.05165109750980829
2020-10-09,0.08412662298120484
2020-10-10,-0.10839105444810995
2020-10-11,-0.2474589641012849
2020-10-12,-0.0868442444896419
2020-10-13,-0.08600576246837234
