,0
2020-07-04,-0.022515775663733674
2020-07-05,-0.1755905138895332
2020-07-06,0.008106461782316107
2020-07-07,-0.01386842627903373
2020-07-08,-0.08826947657613582
2020-07-09,-0.04865894549424778
2020-07-10,0.07911221357297812
2020-07-11,-0.005493821383440143
2020-07-12,-0.2163411345565523
2020-07-13,-0.07159098009300213
2020-07-14,-0.005314640701848543
2020-07-15,-0.03929316710049292
2020-07-16,-0.2727020503458212
2020-07-17,-0.2752166836697494
2020-07-18,-0.4009002054644864
2020-07-19,-0.7636955709637157
2020-07-20,-0.41998465472586727
2020-07-21,-0.3872831284966372
2020-07-22,-0.3827450888818842
2020-07-23,-0.20458387019121452
2020-07-24,-0.07680917681895388
2020-07-25,-0.279046319533654
2020-07-26,-0.33200753812570133
2020-07-27,-0.21295260554407558
2020-07-28,-0.07911638988579671
2020-07-29,-0.035580880128174994
2020-07-30,-0.03135314125365278
2020-07-31,-0.025134772496738143
2020-08-01,-0.18798691940772924
2020-08-02,-0.27664065228053325
2020-08-03,-0.05246960299046705
2020-08-04,-0.05548096990978266
2020-08-05,-0.0021753974009781373
2020-08-06,-0.04509429984625008
2020-08-07,0.0015205843057433828
2020-08-08,-0.08241461916876712
2020-08-09,-0.23934678379503002
2020-08-10,-0.03051457796490885
2020-08-11,0.026195274888961475
2020-08-12,0.04752076366170251
2020-08-13,-0.01369089056320894
2020-08-14,0.0830682054616931
2020-08-15,-0.02943005821193543
2020-08-16,-0.18216757433622902
2020-08-17,0.08600832768267722
2020-08-18,0.16556159389194244
2020-08-19,0.023131883959071453
2020-08-20,0.25927378875764556
2020-08-21,0.2015579265055388
2020-08-22,0.1656440442640807
2020-08-23,-0.09810192792829626
2020-08-24,0.13034453345969713
2020-08-25,0.0490375048341617
2020-08-26,0.34046264145092486
2020-08-27,0.16460522148919052
2020-08-28,0.31850037897845973
2020-08-29,0.07936926818066771
2020-08-30,-0.02355800921113072
2020-08-31,0.04142438614461942
2020-09-01,0.35203219079551257
2020-09-02,0.41119956262914226
2020-09-03,0.41274226539603875
2020-09-04,0.5415173440045467
2020-09-05,0.3560353806194563
2020-09-06,-0.005406256417042655
2020-09-07,0.43105034208845516
2020-09-08,0.49073054413619255
2020-09-09,0.5147508345707689
2020-09-10,0.5947965421161684
2020-09-11,0.6724359676267992
2020-09-12,0.4347674715524758
2020-09-13,0.283538722132058
