,0
2020-09-14,0.9671009393086052
2020-09-15,0.9215505990918286
2020-09-16,0.8408457768362447
2020-09-17,0.7983165771818229
2020-09-18,0.6501113315662462
2020-09-19,0.1488482133298272
2020-09-20,-0.12064003933498449
2020-09-21,0.16177384528966587
2020-09-22,0.3031869997757026
2020-09-23,0.20054212412926195
2020-09-24,0.18653944816609905
2020-09-25,0.24839898388113313
2020-09-26,-0.13646722690406496
2020-09-27,-0.37194209706944953
2020-09-28,0.15433138311888728
2020-09-29,0.19030176762648116
2020-09-30,0.12380484384997353
2020-10-01,0.26996032737414194
2020-10-02,0.06183265690998428
2020-10-03,-0.20469923978570506
2020-10-04,-0.5126136894760309
2020-10-05,0.1406467457279174
2020-10-06,0.1696756942989159
2020-10-07,0.2228655147810309
2020-10-08,0.18359940309931302
2020-10-09,0.21083940589961417
2020-10-10,-0.15910839260654905
2020-10-11,-0.273445485940171
2020-10-12,0.016729069755124067
2020-10-13,0.05209526458974673
