,infuse_oa_lyr_2011,new_labels
281,E00000302,6
282,E00000303,3
283,E00000304,6
284,E00000305,1
285,E00000306,4
286,E00000307,4
287,E00000308,1
288,E00000309,3
289,E00000310,4
290,E00000311,6
291,E00000312,4
292,E00000313,4
293,E00000314,6
294,E00000315,5
295,E00000316,3
296,E00000317,2
297,E00000318,6
298,E00000319,2
299,E00000320,5
300,E00000321,0
301,E00000322,4
302,E00000323,4
303,E00000324,5
304,E00000325,3
305,E00000326,3
306,E00000327,1
307,E00000328,3
308,E00000329,4
309,E00000330,5
310,E00000331,1
311,E00000332,5
312,E00000333,2
313,E00000334,6
314,E00000335,2
315,E00000336,3
316,E00000337,3
317,E00000338,6
318,E00000339,1
319,E00000340,1
320,E00000341,1
321,E00000342,1
322,E00000343,2
323,E00000344,4
324,E00000345,4
325,E00000346,1
326,E00000347,4
327,E00000348,3
328,E00000349,6
329,E00000350,1
330,E00000351,1
331,E00000352,0
332,E00000353,5
333,E00000354,5
334,E00000355,5
335,E00000356,3
336,E00000357,6
337,E00000358,1
338,E00000360,6
339,E00000361,1
340,E00000362,4
341,E00000363,4
342,E00000364,3
343,E00000365,3
344,E00000366,5
345,E00000367,5
346,E00000368,4
347,E00000369,6
348,E00000370,2
349,E00000371,3
350,E00000372,4
351,E00000373,4
352,E00000374,6
353,E00000375,4
354,E00000376,4
355,E00000377,3
356,E00000378,1
357,E00000379,1
358,E00000380,4
359,E00000381,4
360,E00000382,2
361,E00000383,1
362,E00000384,1
363,E00000385,4
364,E00000386,4
365,E00000387,3
366,E00000388,3
367,E00000389,3
368,E00000390,2
369,E00000391,4
370,E00000392,1
371,E00000393,5
372,E00000394,1
373,E00000395,0
374,E00000396,3
375,E00000397,6
376,E00000398,5
377,E00000399,6
378,E00000400,5
379,E00000401,3
380,E00000402,6
381,E00000403,5
382,E00000404,6
383,E00000405,2
384,E00000406,1
385,E00000407,5
386,E00000408,4
387,E00000409,2
388,E00000411,2
389,E00000412,3
390,E00000413,1
391,E00000414,4
392,E00000415,6
393,E00000416,5
394,E00000417,6
395,E00000418,4
396,E00000419,6
397,E00000420,6
398,E00000421,3
399,E00000422,2
400,E00000423,3
401,E00000424,6
402,E00000425,3
403,E00000426,4
404,E00000427,1
405,E00000428,6
406,E00000429,3
407,E00000430,6
408,E00000431,0
409,E00000432,4
410,E00000433,4
411,E00000434,0
412,E00000435,3
413,E00000436,4
414,E00000437,3
415,E00000438,4
416,E00000439,5
417,E00000440,3
418,E00000441,5
419,E00000442,4
420,E00000443,2
421,E00000444,6
422,E00000445,6
423,E00000446,3
424,E00000447,2
425,E00000448,5
426,E00000449,5
427,E00000450,3
428,E00000451,6
429,E00000452,3
430,E00000453,0
431,E00000454,4
432,E00000455,3
433,E00000456,2
434,E00000457,0
435,E00000458,0
436,E00000460,6
437,E00000461,2
438,E00000462,6
439,E00000463,0
440,E00000464,0
441,E00000465,6
442,E00000466,5
443,E00000467,4
444,E00000468,6
445,E00000469,4
446,E00000470,0
447,E00000471,2
448,E00000472,3
449,E00000474,3
450,E00000475,6
451,E00000476,3
452,E00000477,2
453,E00000478,0
454,E00000479,1
455,E00000480,3
456,E00000481,4
457,E00000482,3
458,E00000483,2
459,E00000484,4
460,E00000485,4
461,E00000486,0
462,E00000487,6
463,E00000488,6
464,E00000489,4
465,E00000490,5
466,E00000491,6
467,E00000492,1
468,E00000493,4
469,E00000494,6
470,E00000495,3
471,E00000496,5
472,E00000497,4
473,E00000498,2
474,E00000499,6
475,E00000500,6
476,E00000501,4
477,E00000502,5
478,E00000503,5
479,E00000504,4
480,E00000505,3
481,E00000506,2
482,E00000507,2
483,E00000508,2
484,E00000509,3
485,E00000510,6
486,E00000511,0
487,E00000512,3
488,E00000513,4
489,E00000514,2
490,E00000515,4
491,E00000516,4
492,E00000517,5
493,E00000518,3
494,E00000519,2
495,E00000520,6
496,E00000521,6
497,E00000522,6
498,E00000523,6
499,E00000524,4
500,E00000525,6
501,E00000526,3
502,E00000527,6
503,E00000528,3
504,E00000529,0
505,E00000530,3
506,E00000531,4
507,E00000532,2
508,E00000533,3
509,E00000534,4
510,E00000535,5
511,E00000536,6
512,E00000537,2
513,E00000538,4
514,E00000539,4
515,E00000540,2
516,E00000541,4
517,E00000542,6
518,E00000543,6
519,E00000544,4
520,E00000545,3
521,E00000546,3
522,E00000547,3
523,E00000548,3
524,E00000549,0
525,E00000550,1
526,E00000551,1
527,E00000552,5
528,E00000553,5
529,E00000554,3
530,E00000555,5
531,E00000556,6
532,E00000557,4
533,E00000558,4
534,E00000559,3
535,E00000560,3
536,E00000561,3
537,E00000562,4
538,E00000563,1
539,E00000564,3
540,E00000565,6
541,E00000566,0
542,E00000567,4
543,E00000568,4
544,E00000569,5
545,E00000570,4
546,E00000571,5
547,E00000572,1
548,E00000573,5
549,E00000574,4
550,E00000575,4
551,E00000576,6
552,E00000577,3
553,E00000578,4
554,E00000579,4
555,E00000580,3
556,E00000581,5
557,E00000582,3
558,E00000583,3
559,E00000584,6
560,E00000585,5
561,E00000586,6
562,E00000587,4
563,E00000588,3
564,E00000589,6
565,E00000590,1
566,E00000591,6
567,E00000592,2
568,E00000593,4
569,E00000594,0
570,E00000595,3
571,E00000596,3
572,E00000597,3
573,E00000598,1
574,E00000600,1
575,E00000601,4
576,E00000602,3
577,E00000603,3
578,E00000604,4
579,E00000605,5
580,E00000606,4
581,E00000607,3
582,E00000608,6
583,E00000609,3
584,E00000610,3
585,E00000611,4
586,E00000612,6
587,E00000613,3
588,E00000614,6
589,E00000615,4
590,E00000616,4
591,E00000617,6
592,E00000618,1
593,E00000619,3
594,E00000620,3
595,E00000622,1
596,E00000623,4
597,E00000624,2
598,E00000625,3
599,E00000626,5
600,E00000627,1
601,E00000628,4
602,E00000629,5
603,E00000630,4
604,E00000631,4
605,E00000632,5
606,E00000633,5
607,E00000634,4
608,E00000635,6
609,E00000636,1
610,E00000637,5
611,E00000638,6
612,E00000640,4
613,E00000641,0
614,E00000642,4
615,E00000643,1
616,E00000644,2
617,E00000645,4
618,E00000646,5
619,E00000647,3
620,E00000648,4
621,E00000649,4
622,E00000650,1
623,E00000651,5
624,E00000652,1
625,E00000653,5
626,E00000654,4
627,E00000655,5
628,E00000656,6
629,E00000657,2
630,E00000658,3
631,E00000659,6
632,E00000660,4
633,E00000661,5
634,E00000662,3
635,E00000663,4
636,E00000664,1
637,E00000665,5
638,E00000666,1
639,E00000667,5
640,E00000668,3
641,E00000669,0
642,E00000670,1
643,E00000671,1
644,E00000672,0
645,E00000674,3
646,E00000675,0
647,E00000676,3
648,E00000677,4
649,E00000678,4
650,E00000679,0
651,E00000680,1
652,E00000681,3
653,E00000682,3
654,E00000683,2
655,E00000684,1
656,E00000685,1
657,E00000686,6
658,E00000687,6
659,E00000688,6
660,E00000689,4
661,E00000690,6
662,E00000691,3
663,E00000692,3
664,E00000693,6
665,E00000694,6
666,E00000695,3
667,E00000696,1
668,E00000697,1
669,E00000698,3
670,E00000699,3
671,E00000700,1
672,E00000701,3
673,E00000702,3
674,E00000703,1
675,E00000704,3
676,E00000705,1
677,E00000706,4
678,E00000707,4
679,E00000708,6
680,E00000709,0
681,E00000710,0
682,E00000711,3
683,E00000712,4
684,E00000713,3
685,E00000714,4
686,E00000715,3
687,E00000716,4
688,E00000717,3
689,E00000718,3
690,E00000719,3
691,E00000720,3
692,E00000721,3
693,E00000722,1
694,E00000723,4
695,E00000724,0
696,E00000725,4
697,E00000726,4
698,E00000727,3
699,E00000728,5
700,E00000729,4
701,E00000730,4
702,E00000731,3
703,E00000732,0
704,E00000733,3
705,E00000734,0
706,E00000736,4
707,E00000737,4
708,E00000738,6
709,E00000739,3
710,E00000740,1
711,E00000742,4
712,E00000743,4
713,E00000744,6
714,E00000745,4
715,E00000746,6
716,E00000747,2
717,E00000748,6
718,E00000749,5
719,E00000751,6
720,E00000752,6
721,E00000754,6
722,E00000755,6
723,E00000756,3
724,E00000757,4
725,E00000758,3
726,E00000760,6
727,E00000761,0
728,E00000762,0
729,E00000763,0
730,E00000764,1
731,E00000765,4
732,E00000766,0
733,E00000767,3
734,E00000768,4
735,E00000769,5
736,E00000770,5
737,E00000771,1
738,E00000772,4
739,E00000773,3
740,E00000774,6
741,E00000775,4
742,E00000776,3
743,E00000777,1
744,E00000778,3
745,E00000779,3
746,E00000780,4
747,E00000781,5
748,E00000782,3
749,E00000783,0
750,E00000785,4
751,E00000786,5
752,E00000787,4
753,E00000788,4
754,E00000789,4
755,E00000790,3
756,E00000791,6
757,E00000792,4
758,E00000793,2
759,E00000794,3
760,E00000795,4
761,E00000796,2
762,E00000797,6
763,E00000798,5
764,E00000799,4
765,E00000800,3
766,E00000801,5
767,E00000802,1
768,E00000803,4
769,E00000804,3
770,E00000805,3
771,E00000806,5
772,E00000807,5
773,E00000808,5
774,E00000809,5
775,E00000810,5
776,E00000811,3
777,E00000812,1
778,E00000813,5
779,E00000814,5
780,E00000815,6
781,E00000816,6
782,E00000817,1
783,E00000818,3
784,E00000819,2
785,E00000820,6
786,E00000821,1
787,E00000822,6
788,E00000823,1
789,E00000824,3
790,E00000825,2
791,E00000827,5
792,E00000828,2
793,E00000829,6
794,E00000830,3
795,E00000831,3
796,E00000832,1
797,E00000833,6
798,E00000834,4
799,E00000835,4
800,E00000836,1
801,E00000837,2
802,E00000838,0
803,E00000839,1
804,E00000840,3
805,E00000841,5
806,E00000842,3
807,E00000843,5
808,E00000844,1
809,E00000845,3
810,E00000846,5
811,E00000847,1
812,E00000848,6
813,E00000849,4
814,E00000850,4
815,E00000851,5
816,E00000852,5
817,E00000853,4
818,E00000854,3
819,E00000855,5
820,E00000856,1
821,E00000857,6
822,E00000858,5
823,E00000859,4
824,E00000860,3
825,E00000861,1
826,E00000862,3
827,E00000863,3
828,E00000864,4
829,E00000865,4
830,E00000866,4
831,E00000867,4
832,E00000868,6
833,E00000869,4
834,E00000870,3
835,E00000871,3
836,E00000872,4
837,E00000873,3
838,E00000874,6
839,E00000875,6
840,E00000876,1
841,E00000877,1
842,E00000878,1
843,E00000879,4
844,E00000880,4
845,E00000881,3
846,E00000882,6
847,E00000883,4
848,E00000884,6
849,E00000885,3
850,E00000887,5
851,E00000888,6
852,E00000890,4
853,E00000891,6
854,E00000892,4
855,E00000893,1
856,E00000894,5
857,E00000895,4
858,E00000896,4
859,E00000897,5
860,E00000898,6
861,E00000899,5
862,E00000900,5
863,E00000901,5
864,E00000902,1
865,E00000903,4
866,E00000904,2
867,E00000905,6
868,E00000906,6
869,E00000907,3
870,E00000908,6
871,E00000909,3
872,E00000910,6
873,E00000911,3
874,E00000912,0
875,E00000913,6
876,E00000914,1
877,E00000915,1
878,E00000916,4
879,E00000917,3
880,E00000918,3
881,E00000919,3
882,E00000920,0
883,E00000921,6
884,E00000922,3
885,E00000923,1
886,E00000924,2
887,E00000925,1
888,E00000926,1
889,E00000927,4
890,E00000928,4
891,E00000929,1
892,E00000930,1
893,E00000931,0
894,E00000932,5
895,E00000933,1
896,E00000934,0
897,E00000935,3
898,E00000936,4
899,E00000937,3
900,E00000938,4
901,E00000939,4
902,E00000940,3
903,E00000941,3
904,E00000942,2
905,E00000943,3
906,E00000944,6
907,E00000945,0
908,E00000947,4
909,E00000948,1
910,E00000949,3
911,E00000950,1
912,E00000951,6
913,E00000952,4
914,E00000953,3
915,E00000954,1
916,E00000955,0
917,E00000956,1
918,E00000957,0
919,E00000958,0
920,E00000959,0
921,E00000960,1
922,E00000961,1
923,E00000962,6
924,E00000963,3
925,E00000964,0
926,E00000965,4
927,E00000966,1
928,E00000967,4
929,E00000968,3
930,E00000969,3
931,E00000970,1
932,E00000971,4
933,E00000972,3
934,E00000973,5
935,E00000974,6
936,E00000975,6
937,E00000976,5
938,E00000977,6
939,E00000978,3
940,E00000979,3
941,E00000980,1
942,E00000981,1
943,E00000982,3
944,E00000983,1
945,E00000984,5
946,E00000985,4
947,E00000986,1
948,E00000987,4
949,E00000988,1
950,E00000989,1
951,E00000990,3
952,E00000991,1
953,E00000992,1
954,E00000993,4
955,E00000994,1
956,E00000995,5
957,E00000996,3
958,E00000997,3
959,E00000998,4
960,E00000999,1
961,E00001000,4
962,E00001001,6
963,E00001002,6
964,E00001003,3
965,E00001004,3
966,E00001005,3
967,E00001006,3
968,E00001007,3
969,E00001008,1
970,E00001009,4
971,E00001010,0
972,E00001011,3
973,E00001012,1
974,E00001013,1
975,E00001014,1
976,E00001015,1
977,E00001016,3
978,E00001017,1
979,E00001018,6
980,E00001019,4
981,E00001020,4
982,E00001021,6
983,E00001022,5
984,E00001023,0
985,E00001024,3
986,E00001025,3
987,E00001026,3
988,E00001027,3
989,E00001028,0
990,E00001029,3
991,E00001030,1
992,E00001031,4
993,E00001032,1
994,E00001033,3
995,E00001034,0
996,E00001035,1
997,E00001036,4
998,E00001037,1
999,E00001038,3
1000,E00001039,3
1001,E00001040,5
1002,E00001041,1
1003,E00001042,1
1004,E00001043,1
1005,E00001044,1
1006,E00001045,1
1007,E00001046,1
1008,E00001047,0
1009,E00001048,0
1010,E00001049,1
1011,E00001050,1
1012,E00001051,6
1013,E00001052,4
1014,E00001053,1
1015,E00001054,3
1016,E00001055,4
1017,E00001056,0
1018,E00001057,1
1019,E00001058,1
1020,E00001059,0
1021,E00001060,0
1022,E00001061,5
1023,E00001062,3
1024,E00001063,3
1025,E00001064,6
1026,E00001065,3
1027,E00001066,0
1028,E00001067,6
1029,E00001068,6
1030,E00001069,6
1031,E00001070,6
1032,E00001071,3
1033,E00001072,3
1034,E00001073,4
1035,E00001074,6
1036,E00001075,3
1037,E00001076,0
1038,E00001077,4
1039,E00001078,5
1040,E00001079,0
1041,E00001080,4
1042,E00001081,6
1043,E00001082,1
1044,E00001083,4
1045,E00001084,2
1046,E00001085,3
1047,E00001086,1
1048,E00001087,5
1049,E00001088,0
1050,E00001089,4
1051,E00001090,4
1052,E00001091,6
1053,E00001092,0
1054,E00001093,3
1055,E00001094,3
1056,E00001095,3
1057,E00001096,3
1058,E00001097,3
1059,E00001098,3
1060,E00001099,0
1061,E00001100,1
1062,E00001101,6
1063,E00001102,3
1064,E00001103,3
1065,E00001104,3
1066,E00001105,1
1067,E00001106,3
1068,E00001107,1
1069,E00001108,4
1070,E00001109,2
1071,E00001110,3
1072,E00001111,4
1073,E00001112,1
1074,E00001113,3
1075,E00001114,0
1076,E00001115,1
1077,E00001116,3
1078,E00001117,1
1079,E00001118,5
1080,E00001119,3
1081,E00001120,6
1082,E00001121,3
1083,E00001122,1
1084,E00001123,0
1085,E00001124,3
1086,E00001125,1
1087,E00001126,4
1088,E00001127,5
1089,E00001128,1
1090,E00001129,4
1091,E00001130,1
1092,E00001131,1
1093,E00001132,4
1094,E00001133,2
1095,E00001134,5
1096,E00001135,6
1097,E00001136,1
1098,E00001137,4
1099,E00001138,3
1100,E00001139,1
1101,E00001140,6
1102,E00001141,0
1103,E00001142,5
1104,E00001143,1
1105,E00001144,3
1106,E00001145,3
1107,E00001146,3
1108,E00001147,3
1109,E00001148,6
1110,E00001149,6
1111,E00001150,3
1112,E00001151,6
1113,E00001152,1
1114,E00001153,6
1115,E00001154,3
1116,E00001155,3
1117,E00001156,4
1118,E00001157,1
1119,E00001158,3
1120,E00001159,2
1121,E00001160,2
1122,E00001161,4
1123,E00001162,5
1124,E00001163,3
1125,E00001164,6
1126,E00001165,3
1127,E00001166,3
1128,E00001167,3
1129,E00001168,3
1130,E00001169,0
1131,E00001170,5
1132,E00001171,5
1133,E00001172,5
1134,E00001173,4
1135,E00001174,0
1136,E00001175,3
1137,E00001176,2
1138,E00001177,3
1139,E00001178,4
1140,E00001179,4
1141,E00001180,4
1142,E00001181,3
1143,E00001182,5
1144,E00001183,0
1145,E00001184,3
1146,E00001185,4
1147,E00001186,4
1148,E00001187,4
1149,E00001188,6
1150,E00001189,4
1151,E00001191,3
1152,E00001192,6
1153,E00001193,3
1154,E00001194,5
1155,E00001195,2
1156,E00001196,3
1157,E00001197,1
1158,E00001198,3
1159,E00001199,3
1160,E00001200,3
1161,E00001201,2
1162,E00001202,4
1163,E00001203,3
1164,E00001204,5
1165,E00001205,0
1166,E00001206,6
1167,E00001207,3
1168,E00001208,4
1169,E00001209,1
1170,E00001210,4
1171,E00001211,0
1172,E00001212,4
1173,E00001213,1
1174,E00001214,3
1175,E00001215,1
1176,E00001216,1
1177,E00001217,6
1178,E00001218,4
1179,E00001219,1
1180,E00001220,1
1181,E00001221,6
1182,E00001222,4
1183,E00001223,1
1184,E00001224,6
1185,E00001225,6
1186,E00001226,1
1187,E00001227,3
1188,E00001228,0
1189,E00001229,5
1190,E00001230,6
1191,E00001231,6
1192,E00001232,3
1193,E00001233,3
1194,E00001234,3
1195,E00001235,3
1196,E00001236,3
1197,E00001237,3
1198,E00001238,1
1199,E00001239,5
1200,E00001240,5
1201,E00001241,3
1202,E00001242,6
1203,E00001243,4
1204,E00001244,6
1205,E00001245,1
1206,E00001246,6
1207,E00001247,5
1208,E00001248,4
1209,E00001249,3
1210,E00001250,3
1211,E00001251,5
1212,E00001252,6
1213,E00001253,6
1214,E00001254,1
1215,E00001255,0
1216,E00001256,1
1217,E00001257,1
1218,E00001258,4
1219,E00001259,0
1220,E00001260,0
1221,E00001261,1
1222,E00001262,1
1223,E00001263,4
1224,E00001265,4
1225,E00001266,1
1226,E00001267,3
1227,E00001268,1
1228,E00001269,0
1229,E00001270,1
1230,E00001271,1
1231,E00001272,0
1232,E00001273,1
1233,E00001274,1
1234,E00001275,0
1235,E00001276,4
1236,E00001277,1
1237,E00001278,4
1238,E00001279,0
1239,E00001280,1
1240,E00001281,0
1241,E00001282,3
1242,E00001283,4
1243,E00001284,3
1244,E00001285,1
1245,E00001286,1
1246,E00001288,0
1247,E00001289,4
1248,E00001290,1
1249,E00001291,5
1250,E00001292,4
1251,E00001293,3
1252,E00001294,0
1253,E00001295,1
1254,E00001296,1
1255,E00001297,1
1256,E00001298,6
1257,E00001299,3
1258,E00001300,3
1259,E00001301,1
1260,E00001302,4
1261,E00001303,1
1262,E00001304,3
1263,E00001305,4
1264,E00001306,3
1265,E00001307,3
1266,E00001308,6
1267,E00001309,3
1268,E00001310,6
1269,E00001311,1
1270,E00001312,1
1271,E00001313,1
1272,E00001314,5
1273,E00001315,3
1274,E00001316,1
1275,E00001317,3
1276,E00001318,0
1277,E00001319,0
1278,E00001320,1
1279,E00001321,1
1280,E00001322,6
1281,E00001323,1
1282,E00001324,1
1283,E00001325,4
1284,E00001326,3
1285,E00001327,1
1286,E00001328,4
1287,E00001329,6
1288,E00001330,6
1289,E00001331,5
1290,E00001332,1
1291,E00001333,4
1292,E00001334,6
1293,E00001335,1
1294,E00001336,3
1295,E00001337,1
1296,E00001338,4
1297,E00001339,5
1298,E00001340,5
1299,E00001341,1
1300,E00001342,1
1301,E00001343,6
1302,E00001344,3
1303,E00001345,4
1304,E00001346,4
1305,E00001347,5
1306,E00001348,6
1307,E00001349,6
1308,E00001350,1
1309,E00001351,3
1310,E00001352,4
1311,E00001353,1
1312,E00001354,5
1313,E00001355,1
1314,E00001356,1
1315,E00001357,5
1316,E00001358,6
1317,E00001359,5
1318,E00001360,1
1319,E00001361,3
1320,E00001362,5
1321,E00001363,4
1322,E00001364,1
1323,E00001365,4
1324,E00001366,4
1325,E00001367,1
1326,E00001368,1
1327,E00001369,3
1328,E00001370,1
1329,E00001371,6
1330,E00001372,1
1331,E00001373,1
1332,E00001374,1
1333,E00001375,1
1334,E00001376,1
1335,E00001377,4
1336,E00001378,6
1337,E00001379,5
1338,E00001380,1
1339,E00001381,4
1340,E00001382,3
1341,E00001383,4
1342,E00001384,4
1343,E00001385,4
1344,E00001386,3
1345,E00001387,1
1346,E00001388,1
1347,E00001389,4
1348,E00001390,4
1349,E00001391,1
1350,E00001392,1
1351,E00001393,1
1352,E00001394,1
1353,E00001395,4
1354,E00001396,0
1355,E00001397,1
1356,E00001398,4
1357,E00001399,5
1358,E00001400,5
1359,E00001401,4
1360,E00001402,3
1361,E00001403,4
1362,E00001404,5
1363,E00001405,3
1364,E00001406,6
1365,E00001407,4
1366,E00001408,4
1367,E00001409,6
1368,E00001410,1
1369,E00001411,1
1370,E00001412,2
1371,E00001413,4
1372,E00001414,4
1373,E00001415,4
1374,E00001416,5
1375,E00001417,5
1376,E00001418,4
1377,E00001419,6
1378,E00001420,1
1379,E00001421,4
1380,E00001422,0
1381,E00001423,1
1382,E00001424,4
1383,E00001425,3
1384,E00001426,1
1385,E00001427,1
1386,E00001428,6
1387,E00001429,1
1388,E00001430,3
1389,E00001431,2
1390,E00001432,1
1391,E00001433,6
1392,E00001434,6
1393,E00001435,2
1394,E00001436,5
1395,E00001437,6
1396,E00001438,3
1397,E00001439,2
1398,E00001440,4
1399,E00001441,4
1400,E00001442,5
1401,E00001443,1
1402,E00001444,1
1403,E00001445,2
1404,E00001446,3
1405,E00001447,5
1406,E00001448,3
1407,E00001449,1
1408,E00001450,4
1409,E00001451,1
1410,E00001452,4
1411,E00001453,3
1412,E00001454,4
1413,E00001455,3
1414,E00001456,6
1415,E00001457,6
1416,E00001458,0
1417,E00001459,3
1418,E00001460,1
1419,E00001462,5
1420,E00001463,3
1421,E00001464,1
1422,E00001465,3
1423,E00001466,4
1424,E00001467,5
1425,E00001468,4
1426,E00001469,4
1427,E00001470,3
1428,E00001471,3
1429,E00001472,5
1430,E00001474,3
1431,E00001475,3
1432,E00001476,5
1433,E00001477,6
1434,E00001478,0
1435,E00001479,1
1436,E00001480,5
1437,E00001481,1
1438,E00001482,5
1439,E00001483,3
1440,E00001484,2
1441,E00001485,5
1442,E00001486,2
1443,E00001487,1
1444,E00001488,3
1445,E00001489,4
1446,E00001490,1
1447,E00001491,1
1448,E00001492,4
1449,E00001493,1
1450,E00001494,5
1451,E00001495,0
1452,E00001496,0
1453,E00001497,1
1454,E00001498,5
1455,E00001499,6
1456,E00001500,2
1457,E00001501,5
1458,E00001502,6
1459,E00001503,4
1460,E00001504,1
1461,E00001505,0
1462,E00001506,0
1463,E00001507,6
1464,E00001508,5
1465,E00001509,3
1466,E00001510,0
1467,E00001511,1
1468,E00001512,4
1469,E00001513,1
1470,E00001514,3
1471,E00001515,5
1472,E00001516,5
1473,E00001517,2
1474,E00001518,3
1475,E00001519,4
1476,E00001520,0
1477,E00001521,0
1478,E00001522,3
1479,E00001523,0
1480,E00001524,3
1481,E00001525,0
1482,E00001526,0
1483,E00001527,1
1484,E00001528,5
1485,E00001529,4
1486,E00001530,4
1487,E00001531,3
1488,E00001532,0
1489,E00001533,0
1490,E00001534,3
1491,E00001535,3
1492,E00001536,3
1493,E00001537,2
1494,E00001538,6
