,labels
1159,0
1160,0
1161,0
1162,0
1163,3
1164,7
1165,0
1166,0
1167,7
1168,0
1169,2
1170,1
1171,0
1172,0
1173,4
1174,1
1175,1
1176,5
1177,0
1178,7
1179,5
1180,0
1181,1
1182,4
1183,4
1184,2
1185,4
1186,0
1187,1
1188,6
1189,2
1190,4
1191,5
1192,7
1193,2
1194,1
1195,0
1196,7
1197,1
1198,1
1199,1
1200,6
1201,6
1202,2
1203,2
1204,1
1205,1
1206,0
1207,7
1208,0
1209,0
1210,0
1211,0
1212,7
1213,4
1214,1
1215,0
1216,0
1217,1
1218,1
1219,0
1220,0
1221,0
1222,0
1223,7
1224,4
1225,0
1226,6
1227,0
1228,0
1229,6
1230,1
1231,4
1232,1
1233,0
1234,0
1235,1
1236,0
1237,0
1238,0
1239,2
1240,0
1241,7
1242,4
1243,0
1244,5
1245,0
1246,5
1247,7
1248,6
1249,0
1250,4
1251,6
1252,0
1253,0
1254,1
1255,6
1256,0
1257,0
1258,4
1259,6
1260,0
1261,1
1262,7
1263,0
1264,6
1265,0
1266,2
1267,0
1268,0
1269,6
1270,6
1271,0
1272,7
1273,2
1274,1
1275,1
1276,0
1277,0
1278,3
1279,0
1280,1
1281,2
1282,4
1283,1
1284,6
1285,0
1286,2
1287,6
1288,1
1289,7
1290,0
1291,3
1292,4
1293,6
1294,3
1295,5
1296,1
1297,2
1298,7
1299,7
1300,2
1301,6
1302,0
1303,2
1304,1
1305,7
1306,4
1307,4
1308,0
1309,1
1310,6
1311,1
1312,3
1313,5
1314,7
1315,6
1316,0
1317,4
1318,1
1319,4
1320,1
1321,3
1322,0
1323,0
1324,0
1325,4
1326,1
1327,3
1328,0
1329,6
1330,6
1331,0
1332,6
1333,6
1334,6
1335,0
1336,0
1337,0
1338,2
1339,4
1340,2
1341,7
1342,0
1343,5
1344,6
1345,1
1346,6
1347,7
1348,0
1349,5
1350,2
1351,1
1352,1
1353,2
1354,0
1355,0
1356,5
1357,2
1358,2
1359,0
1360,6
1361,7
1362,1
1363,6
1364,0
1365,1
1366,0
1367,1
1368,1
1369,6
1370,1
1371,3
1372,0
1373,6
1374,4
1375,2
1376,3
1377,1
1378,2
1379,5
1380,0
1381,5
1382,0
1383,1
1384,0
1385,0
1386,0
1387,0
1388,0
1389,3
1390,1
1391,7
1392,7
1393,4
1394,6
1395,0
1396,0
1397,0
1398,2
1399,3
1400,1
1401,5
1402,6
1403,7
1404,3
1405,0
1406,0
1407,0
1408,0
1409,2
1410,7
1411,3
1412,6
1413,0
1414,0
1415,0
1416,6
1417,4
1418,5
1419,3
1420,3
1421,0
1422,3
1423,2
1424,6
1425,2
1426,0
1427,1
1428,3
1429,3
1430,4
1431,0
1432,7
1433,6
1434,0
1435,7
1436,1
1437,0
1438,1
1439,6
1440,4
1441,3
1442,6
1443,4
1444,0
1445,3
1446,4
1447,4
1448,7
1449,3
1450,0
1451,0
1452,6
1453,2
1454,6
1455,1
1456,1
1457,6
1458,7
1459,5
1460,2
1461,0
1462,6
1463,2
1464,0
1465,0
1466,2
1467,0
1468,0
1469,1
1470,2
1471,7
1472,6
1473,5
1474,2
1475,4
1476,1
1477,0
1478,0
1479,0
1480,6
1481,0
1482,0
1483,2
1484,1
1485,0
1486,7
1487,0
1488,1
1489,0
1490,0
1491,3
1492,6
1493,6
1494,1
1495,4
1496,7
1497,0
1498,4
1499,3
1500,2
1501,0
1502,0
1503,1
1504,0
1505,1
1506,0
1507,0
1508,5
1509,1
1510,1
1511,0
1512,1
1513,1
1514,0
1515,0
1516,3
1517,1
1518,0
1519,3
1520,4
1521,1
1522,4
1523,1
1524,4
1525,0
1526,6
1527,0
1528,2
1529,4
1530,1
1531,1
1532,2
1533,6
1534,6
1535,0
1536,6
1537,2
1538,0
1539,1
1540,2
1541,6
1542,6
1543,0
1544,7
1545,7
1546,1
1547,0
1548,0
1549,6
1550,0
1551,4
1552,5
1553,1
1554,0
1555,7
1556,6
1557,0
1558,6
1559,5
1560,6
1561,3
1562,4
1563,2
1564,1
1565,5
1566,0
1567,7
1568,4
1569,6
1570,0
1571,1
1572,0
1573,0
1574,3
1575,0
1576,0
1577,0
1578,4
1579,7
1580,1
1581,4
1582,4
1583,1
1584,1
1585,0
1586,0
1587,1
1588,1
1589,3
1590,0
1591,0
1592,0
1593,0
1594,4
1595,3
1596,6
1597,2
1598,1
1599,0
1600,4
1601,3
1602,5
1603,1
1604,6
1605,7
1606,4
1607,0
1608,2
1609,1
1610,0
1611,0
1612,1
1613,0
1614,0
1615,0
1616,0
1617,0
1618,2
1619,4
1620,0
1621,0
1622,0
1623,5
1624,0
1625,4
1626,0
1627,3
1628,0
1629,1
1630,1
1631,3
1632,0
1633,4
1634,3
1635,4
1636,4
1637,3
1638,2
1639,0
1640,4
1641,7
1642,1
1643,6
1644,1
1645,6
1646,0
1647,6
1648,2
1649,0
1650,1
1651,1
1652,0
1653,0
1654,1
1655,0
1656,7
1657,0
1658,0
1659,0
1660,0
1661,0
1662,1
1663,1
1664,0
1665,0
1666,3
1667,0
1668,0
1669,2
1670,0
1671,3
1672,6
1673,0
1674,0
1675,0
1676,1
1677,6
1678,0
1679,3
1680,0
1681,0
1682,0
1683,0
1684,7
1685,3
1686,6
1687,2
1688,0
1689,0
1690,4
1691,1
1692,4
1693,0
1694,5
1695,1
1696,6
1697,7
1698,0
1699,6
1700,7
1701,1
1702,0
1703,6
1704,0
1705,6
1706,0
1707,3
1708,0
1709,0
1710,0
1711,0
1712,6
1713,3
1714,6
1715,0
1716,0
1717,0
1718,6
1719,1
1720,6
1721,6
1722,6
1723,6
1724,0
1725,0
1726,0
1727,0
1728,6
1729,0
1730,6
1731,6
1732,6
1733,1
1734,0
1735,0
1736,1
1737,6
1738,7
1739,6
1740,0
1741,0
1742,0
1743,0
1744,0
1745,6
1746,0
1747,1
1748,0
1749,0
1750,0
1751,2
1752,7
1753,0
1754,0
1755,0
1756,1
1757,1
1758,0
1759,0
1760,6
1761,1
1762,2
1763,4
1764,2
1765,0
1766,2
1767,1
1768,0
1769,0
1770,1
1771,6
1772,0
1773,0
1774,7
1775,0
1776,6
1777,0
1778,0
1779,7
1780,6
1781,4
1782,7
1783,2
1784,0
1785,0
1786,1
1787,5
1788,0
1789,0
1790,6
1791,5
1792,6
1793,6
1794,6
1795,1
1796,1
1797,6
1798,1
1799,6
1800,6
1801,6
1802,1
1803,0
1804,0
1805,4
1806,0
1807,6
1808,0
1809,0
1810,2
1811,1
1812,0
1813,5
1814,0
1815,1
1816,0
1817,3
1818,3
1819,1
1820,5
1821,6
1822,2
1823,1
1824,5
1825,7
1826,6
1827,2
1828,4
1829,3
1830,0
1831,0
1832,1
1833,0
1834,0
1835,5
1836,0
1837,3
1838,7
1839,0
1840,4
1841,6
1842,5
1843,0
1844,7
1845,0
1846,0
1847,6
1848,0
1849,1
1850,0
1851,7
1852,1
1853,0
1854,5
1855,1
1856,0
1857,6
1858,0
1859,0
1860,6
1861,1
1862,1
1863,2
1864,4
1865,6
1866,6
1867,1
1868,0
1869,5
1870,0
1871,0
1872,5
1873,0
1874,1
1875,7
1876,0
1877,0
1878,3
1879,1
1880,6
1881,0
1882,7
1883,6
1884,4
1885,4
1886,0
1887,0
1888,0
1889,1
1890,3
1891,0
1892,6
1893,6
1894,0
1895,7
1896,0
1897,4
1898,7
1899,6
1900,5
1901,1
1902,0
1903,2
1904,6
1905,1
1906,0
1907,2
1908,0
1909,0
1910,4
1911,1
1912,0
1913,1
1914,0
1915,0
1916,2
1917,6
1918,7
1919,1
1920,4
1921,3
1922,0
1923,0
1924,0
1925,0
1926,0
1927,0
1928,6
1929,6
1930,0
1931,0
1932,0
1933,0
1934,1
1935,2
1936,0
1937,0
1938,0
1939,3
1940,0
1941,0
1942,6
1943,0
1944,0
1945,0
1946,2
1947,0
1948,0
1949,1
1950,6
1951,0
1952,6
1953,7
1954,1
1955,0
1956,0
1957,0
1958,6
1959,2
1960,0
1961,0
1962,0
1963,0
1964,0
1965,0
1966,0
1967,2
1968,0
1969,7
1970,0
1971,4
1972,6
1973,0
1974,1
1975,1
1976,3
1977,1
1978,0
1979,1
1980,4
1981,6
1982,6
1983,0
1984,0
1985,1
1986,0
1987,1
1988,3
1989,3
1990,4
1991,1
1992,2
1993,4
1994,2
1995,0
1996,6
1997,2
1998,0
1999,0
2000,4
2001,1
2002,0
2003,0
2004,7
2005,0
2006,2
2007,1
2008,0
2009,0
2010,0
2011,6
2012,1
2013,4
2014,4
2015,6
2016,0
2017,7
2018,4
2019,1
2020,5
2021,1
2022,7
2023,0
2024,0
2025,0
2026,1
2027,0
2028,1
2029,4
2030,0
2031,0
2032,5
2033,0
2034,6
2035,0
2036,0
2037,0
2038,0
2039,0
2040,1
2041,1
2042,0
2043,0
2044,1
2045,4
2046,1
2047,1
2048,4
2049,1
2050,0
2051,0
2052,6
2053,0
2054,6
2055,6
2056,1
2057,4
2058,0
2059,3
2060,1
2061,4
2062,1
2063,1
2064,0
2065,0
2066,4
2067,0
2068,6
2069,6
2070,2
2071,1
2072,0
2073,0
2074,0
2075,3
2076,0
2077,0
2078,4
2079,0
2080,4
2081,1
2082,0
2083,1
2084,0
2085,2
2086,4
2087,6
2088,4
2089,1
2090,0
2091,0
2092,6
2093,0
2094,7
2095,1
2096,6
2097,0
2098,0
2099,0
2100,0
2101,0
2102,4
2103,3
2104,1
2105,0
2106,6
2107,1
2108,4
2109,2
2110,0
2111,6
2112,6
2113,0
2114,1
2115,0
2116,1
2117,2
2118,0
2119,1
2120,6
2121,0
2122,0
2123,1
2124,0
2125,0
2126,2
2127,0
2128,0
2129,6
2130,0
2131,6
2132,0
2133,0
2134,0
2135,0
2136,0
2137,0
2138,0
2139,0
2140,0
2141,1
2142,6
2143,1
2144,1
2145,0
2146,0
2147,4
2148,0
2149,0
2150,6
2151,0
2152,0
2153,0
2154,6
2155,1
2156,0
2157,0
2158,4
2159,1
2160,0
2161,1
2162,0
2163,0
2164,0
2165,0
2166,0
2167,6
2168,2
2169,0
2170,3
2171,0
2172,1
2173,2
2174,2
2175,0
2176,1
2177,0
2178,1
2179,0
2180,1
2181,3
2182,2
2183,2
2184,6
2185,0
2186,0
2187,0
2188,6
2189,0
2190,6
2191,2
2192,6
2193,0
2194,7
2195,0
2196,1
2197,0
2198,0
2199,0
2200,0
2201,0
2202,0
2203,1
2204,0
2205,0
2206,0
2207,1
2208,0
2209,6
2210,6
2211,3
2212,0
2213,6
2214,6
2215,1
2216,0
2217,1
2218,0
2219,0
2220,0
2221,0
2222,2
2223,0
2224,0
2225,1
2226,3
2227,1
2228,5
2229,4
2230,0
2231,6
2232,0
2233,1
2234,1
2235,6
2236,4
2237,7
2238,1
2239,7
2240,5
2241,5
2242,6
2243,0
2244,0
2245,0
2246,0
2247,0
2248,3
2249,0
2250,4
2251,3
2252,0
2253,1
2254,7
2255,3
2256,0
2257,6
2258,1
2259,0
2260,7
2261,1
2262,0
2263,0
2264,4
2265,0
2266,2
2267,4
2268,0
2269,0
2270,7
2271,1
2272,4
2273,5
2274,6
2275,4
2276,2
2277,6
2278,1
2279,1
2280,4
2281,0
2282,0
2283,5
2284,7
2285,0
2286,4
2287,0
2288,6
2289,6
2290,1
2291,2
2292,6
2293,5
2294,7
2295,1
2296,4
2297,1
2298,0
2299,0
2300,0
2301,4
2302,2
2303,0
2304,4
2305,2
2306,4
2307,2
2308,1
2309,0
2310,6
2311,0
2312,5
2313,1
2314,1
2315,4
2316,4
2317,6
2318,0
2319,0
2320,4
2321,6
2322,6
2323,1
2324,0
2325,6
2326,3
2327,1
2328,1
2329,4
2330,2
2331,0
2332,0
2333,0
2334,0
2335,1
2336,1
2337,7
2338,1
2339,6
2340,6
2341,0
2342,7
2343,1
2344,0
2345,7
2346,6
2347,6
2348,4
2349,4
2350,2
2351,4
2352,6
2353,6
2354,2
2355,7
2356,7
2357,6
2358,4
2359,3
2360,3
2361,7
2362,1
2363,0
2364,3
2365,0
2366,1
2367,1
2368,4
2369,1
2370,7
2371,4
2372,4
2373,4
2374,0
2375,1
2376,6
2377,1
2378,0
2379,2
2380,2
2381,0
2382,6
2383,1
2384,2
2385,0
2386,6
2387,6
2388,2
2389,0
2390,6
2391,2
2392,1
2393,1
2394,2
2395,1
2396,0
2397,0
2398,6
2399,0
2400,7
2401,4
2402,4
2403,1
2404,6
2405,2
2406,0
2407,1
2408,4
2409,3
2410,2
2411,4
2412,2
2413,6
2414,0
2415,7
2416,0
2417,7
2418,0
2419,1
2420,1
2421,2
2422,1
2423,7
2424,1
2425,6
2426,6
2427,1
2428,1
2429,0
2430,0
2431,1
2432,1
2433,6
2434,1
2435,1
2436,0
2437,3
2438,2
2439,3
2440,0
2441,6
2442,0
2443,4
2444,5
2445,6
2446,4
2447,7
2448,1
2449,0
2450,6
2451,7
2452,6
2453,1
2454,1
2455,1
2456,6
2457,1
2458,0
2459,0
2460,6
2461,1
2462,0
2463,1
2464,2
2465,0
2466,0
2467,1
2468,1
2469,2
2470,1
2471,1
2472,2
2473,0
2474,1
2475,4
2476,0
2477,3
2478,6
2479,4
2480,4
2481,0
2482,6
2483,6
2484,7
2485,4
2486,6
2487,6
2488,0
2489,3
2490,0
2491,7
2492,4
2493,4
2494,2
2495,3
2496,4
2497,6
2498,3
2499,1
2500,4
2501,2
2502,3
2503,3
2504,0
2505,6
2506,2
2507,7
2508,4
2509,1
2510,1
2511,6
2512,0
2513,6
2514,0
2515,1
2516,0
2517,1
2518,0
2519,1
2520,0
2521,4
2522,7
2523,6
2524,0
2525,1
2526,1
2527,0
2528,0
2529,1
2530,3
2531,7
2532,2
2533,2
2534,0
2535,0
2536,0
2537,0
2538,0
2539,0
2540,1
2541,1
2542,6
2543,0
2544,0
2545,0
2546,2
2547,1
2548,1
2549,2
2550,2
2551,1
2552,1
2553,6
2554,4
2555,1
2556,1
2557,0
2558,4
2559,6
2560,1
2561,0
2562,0
2563,1
2564,0
2565,0
2566,0
2567,1
2568,1
2569,0
2570,6
2571,6
2572,2
2573,3
2574,4
2575,0
2576,6
2577,1
2578,7
2579,0
2580,4
2581,2
2582,1
2583,3
2584,5
2585,3
2586,4
2587,4
2588,2
2589,2
2590,0
2591,0
2592,0
2593,1
2594,2
2595,1
2596,0
2597,1
2598,5
2599,1
2600,4
2601,6
2602,6
2603,1
2604,4
2605,4
2606,6
2607,4
2608,4
2609,7
2610,2
2611,1
2612,1
2613,6
2614,2
2615,1
2616,3
2617,2
2618,7
2619,0
2620,4
2621,0
2622,4
2623,1
2624,0
2625,2
2626,0
2627,5
2628,1
2629,2
2630,2
2631,1
2632,2
2633,2
2634,4
2635,6
2636,2
2637,2
2638,0
2639,3
2640,1
2641,0
2642,6
2643,4
2644,3
2645,2
2646,2
2647,1
2648,2
2649,4
2650,1
2651,0
2652,0
2653,6
2654,1
2655,0
2656,1
2657,4
2658,1
2659,0
2660,0
2661,6
2662,4
2663,0
2664,4
2665,2
2666,6
2667,3
2668,4
2669,0
2670,1
2671,0
2672,0
2673,0
2674,6
2675,0
2676,0
2677,1
2678,1
2679,0
2680,4
2681,6
2682,5
2683,4
2684,2
2685,2
2686,0
2687,0
2688,6
2689,0
2690,6
2691,0
2692,2
2693,5
2694,3
2695,7
2696,0
2697,7
2698,1
2699,4
2700,1
2701,0
2702,0
2703,3
2704,6
2705,0
2706,6
2707,3
2708,4
2709,1
2710,6
2711,0
2712,0
2713,1
2714,7
2715,0
2716,4
2717,0
2718,2
2719,0
2720,1
2721,1
2722,1
2723,7
2724,0
2725,6
2726,6
2727,0
2728,1
2729,1
2730,2
2731,0
2732,0
2733,1
2734,1
2735,2
2736,1
2737,0
2738,6
2739,2
2740,3
2741,2
2742,4
2743,6
2744,1
2745,6
2746,0
2747,2
2748,6
2749,4
2750,4
2751,0
2752,0
2753,1
2754,6
2755,0
2756,6
2757,1
2758,6
2759,3
2760,2
2761,0
2762,6
2763,0
2764,7
2765,0
2766,0
2767,1
2768,1
2769,0
2770,6
2771,0
2772,1
2773,0
2774,1
2775,0
2776,6
2777,6
2778,5
2779,5
2780,1
2781,0
2782,4
2783,0
2784,4
2785,0
2786,1
2787,0
2788,4
2789,1
2790,4
2791,6
2792,1
2793,0
2794,1
2795,1
2796,0
2797,7
2798,1
2799,0
2800,2
2801,0
2802,0
2803,1
2804,3
2805,4
2806,0
2807,2
2808,4
2809,4
2810,1
2811,1
2812,0
2813,2
2814,0
2815,0
2816,6
2817,6
2818,1
2819,1
2820,6
2821,6
2822,7
2823,0
2824,7
2825,6
2826,4
2827,0
2828,2
2829,2
2830,0
2831,1
2832,4
2833,2
2834,4
2835,1
2836,2
2837,6
2838,6
2839,1
2840,0
2841,0
2842,1
2843,0
2844,4
2845,2
2846,4
2847,0
2848,1
2849,6
2850,1
2851,3
2852,4
2853,6
2854,6
2855,0
2856,1
2857,6
2858,4
2859,4
2860,7
2861,2
2862,0
2863,6
2864,0
2865,0
2866,6
2867,4
2868,2
2869,0
2870,7
2871,5
2872,1
2873,6
2874,6
2875,1
2876,4
2877,6
2878,0
2879,6
2880,4
2881,7
2882,0
2883,0
2884,4
2885,3
2886,1
2887,6
2888,4
2889,0
2890,1
2891,2
2892,7
2893,4
2894,2
2895,2
2896,1
2897,0
2898,2
2899,3
2900,1
2901,4
2902,0
2903,1
2904,1
2905,0
2906,5
2907,0
2908,0
2909,6
2910,7
2911,0
2912,3
2913,1
2914,2
2915,4
2916,4
2917,5
2918,5
2919,6
2920,1
2921,1
2922,7
2923,4
2924,1
2925,4
2926,1
2927,1
2928,4
2929,1
2930,2
2931,2
2932,2
2933,2
2934,2
2935,0
2936,0
2937,6
2938,2
2939,1
2940,3
2941,0
2942,6
2943,0
2944,7
2945,1
2946,3
2947,7
2948,1
2949,6
2950,6
2951,0
2952,0
2953,6
2954,1
2955,3
2956,0
2957,2
2958,0
2959,1
2960,6
2961,1
2962,6
2963,2
2964,1
2965,0
2966,4
2967,6
2968,7
2969,1
2970,5
2971,0
2972,4
2973,5
2974,1
2975,2
2976,0
2977,6
2978,1
2979,0
2980,0
2981,6
2982,4
2983,1
2984,0
2985,3
2986,2
2987,6
2988,3
2989,3
2990,3
2991,0
2992,7
2993,6
2994,4
2995,7
2996,6
2997,1
