,labels
1061,4
1062,0
1063,1
1064,4
1065,1
1066,1
1067,1
1068,1
1069,1
1070,1
1071,1
1072,4
1073,1
1074,0
1075,1
1076,4
1077,1
1078,1
1079,1
1080,0
1081,1
1082,0
1083,1
1084,2
1085,1
1086,1
1087,0
1088,1
1089,1
1090,2
1091,1
1092,1
1093,0
1094,4
1095,0
1096,1
1097,4
1098,2
1099,0
1100,4
1101,0
1102,0
1103,1
1104,1
1105,1
1106,0
1107,2
1108,1
1109,1
1110,4
1111,0
1112,1
1113,1
1114,1
1115,4
1116,1
1117,1
1118,0
1119,1
1120,1
1121,0
1122,0
1123,0
1124,1
1125,1
1126,1
1127,1
1128,1
1129,1
1130,1
1131,0
1132,1
1133,1
1134,1
1135,1
1136,1
1137,0
1138,1
1139,1
1140,3
1141,2
1142,2
1143,1
1144,4
1145,0
1146,1
1147,0
1148,1
1149,2
1150,1
1151,1
1152,1
1153,1
1154,1
1155,1
1156,0
1157,3
1158,0
1159,1
1160,1
1161,0
1162,1
1163,1
1164,0
1165,0
1166,0
1167,0
1168,1
1169,3
1170,0
1171,1
1172,1
1173,0
1174,2
1175,3
1176,3
1177,0
1178,0
1179,2
1180,1
1181,1
1182,0
1183,4
1184,0
1185,1
1186,1
1187,0
1188,2
1189,0
1190,1
1191,0
1192,0
1193,0
1194,1
1195,1
1196,0
1197,4
1198,2
1199,0
1200,1
1201,0
1202,0
1203,4
1204,1
1205,3
1206,4
1207,0
1208,1
1209,0
1210,1
1211,1
1212,2
1213,0
1214,1
1215,0
1216,0
1217,2
1218,0
1219,1
1220,1
1221,1
1222,0
1223,0
1224,0
1225,1
1226,1
1227,2
1228,1
1229,1
1230,1
1231,0
1232,1
1233,0
1234,1
1235,2
1236,1
1237,1
1238,1
1239,0
1240,1
1241,0
1242,1
1243,1
1244,2
1245,1
1246,1
1247,0
1248,0
1249,1
1250,4
1251,0
1252,1
1253,1
1254,0
1255,1
1256,1
1257,1
1258,1
1259,0
1260,1
1261,1
1262,0
1263,1
1264,2
1265,1
1266,0
1267,2
1268,4
1269,1
1270,1
1271,1
1272,0
1273,4
1274,1
1275,2
1276,1
1277,4
1278,0
1279,0
1280,4
1281,4
1282,0
1283,0
1284,1
1285,1
1286,0
1287,0
1288,0
1289,4
1290,1
1291,1
1292,2
1293,0
1294,1
1295,2
1296,2
1297,2
1298,4
1299,1
1300,0
1301,2
1302,0
1303,2
1304,0
1305,0
1306,2
1307,0
1308,1
1309,0
1310,1
1311,0
1312,2
1313,4
1314,1
1315,0
1316,1
1317,0
1318,0
1319,1
1320,0
1321,0
1322,0
1323,0
1324,3
1325,4
1326,2
1327,4
1328,0
1329,0
1330,4
1331,0
1332,4
1333,0
1334,2
1335,1
1336,1
1337,1
1338,3
1339,2
1340,2
1341,0
1342,4
1343,1
1344,0
1345,4
1346,0
1347,0
1348,0
1349,0
1350,1
1351,2
1352,0
1353,3
1354,0
1355,1
1356,0
1357,0
1358,3
1359,2
1360,0
1361,1
1362,1
1363,0
1364,1
1365,2
1366,0
1367,2
1368,0
1369,0
1370,4
1371,0
1372,2
1373,0
1374,0
1375,0
1376,1
1377,2
1378,3
1379,2
1380,1
1381,0
1382,1
1383,1
1384,0
1385,1
1386,1
1387,1
1388,1
1389,0
1390,1
1391,0
1392,0
1393,2
1394,0
1395,0
1396,4
1397,0
1398,0
1399,4
1400,1
1401,3
1402,0
1403,2
1404,0
1405,0
1406,0
1407,0
1408,0
1409,3
1410,0
1411,2
1412,2
1413,1
1414,1
1415,2
1416,1
1417,2
1418,2
1419,4
1420,1
1421,1
1422,1
1423,0
1424,0
1425,0
1426,1
1427,0
1428,1
1429,0
1430,4
1431,1
1432,0
1433,0
1434,1
1435,0
1436,1
1437,3
1438,1
1439,1
1440,0
1441,0
1442,0
1443,0
1444,1
1445,4
1446,1
1447,0
1448,0
1449,0
1450,1
1451,1
1452,4
1453,1
1454,0
1455,0
1456,0
1457,1
1458,4
1459,0
1460,0
1461,1
1462,1
1463,1
1464,1
1465,1
1466,4
1467,0
1468,0
1469,4
1470,1
1471,0
1472,4
1473,0
1474,0
1475,3
1476,1
1477,4
1478,4
1479,4
1480,4
1481,1
1482,1
1483,0
1484,1
1485,1
1486,0
1487,1
1488,1
1489,1
1490,1
1491,2
1492,4
1493,4
1494,4
1495,4
1496,1
1497,0
1498,2
1499,0
1500,4
1501,1
1502,1
1503,0
1504,1
1505,1
1506,1
1507,1
1508,0
1509,1
1510,1
1511,4
1512,1
1513,0
1514,4
1515,0
1516,1
1517,1
1518,1
1519,0
1520,4
1521,2
1522,4
1523,4
1524,1
1525,1
1526,0
1527,1
1528,1
1529,2
1530,0
1531,1
1532,4
1533,1
1534,2
1535,1
1536,0
1537,4
1538,4
1539,0
1540,0
1541,1
1542,3
1543,1
1544,4
1545,0
1546,0
1547,1
1548,1
1549,1
1550,1
1551,0
1552,0
1553,0
1554,0
1555,1
1556,4
1557,1
1558,0
1559,1
1560,0
1561,4
1562,0
1563,0
1564,1
1565,0
1566,0
1567,2
1568,1
1569,1
1570,1
1571,0
1572,1
1573,0
1574,1
1575,0
1576,1
1577,1
1578,0
1579,0
1580,1
1581,1
1582,0
1583,1
1584,1
1585,2
1586,4
1587,1
1588,4
1589,1
1590,0
1591,0
1592,1
1593,4
1594,1
1595,4
1596,1
1597,0
1598,0
1599,4
1600,0
1601,4
1602,1
1603,2
1604,1
1605,0
1606,1
1607,0
1608,4
1609,1
1610,0
1611,1
1612,4
1613,0
1614,0
1615,0
1616,1
1617,1
1618,0
1619,1
1620,2
1621,0
1622,1
1623,0
1624,1
1625,0
1626,1
1627,0
1628,4
1629,0
1630,0
1631,1
1632,2
1633,0
1634,4
1635,1
1636,0
1637,0
1638,2
1639,4
1640,0
1641,0
1642,2
1643,1
1644,0
1645,3
1646,1
1647,0
1648,1
1649,4
1650,0
1651,1
1652,0
1653,0
1654,1
1655,1
1656,0
1657,1
1658,1
1659,1
1660,1
1661,1
1662,2
1663,1
1664,0
1665,4
1666,4
1667,0
1668,0
1669,1
1670,1
1671,0
1672,0
1673,0
1674,1
1675,0
1676,0
1677,1
1678,2
1679,0
1680,0
1681,1
1682,0
1683,1
1684,0
1685,0
1686,4
1687,0
1688,1
1689,0
1690,1
1691,1
1692,1
1693,1
1694,1
1695,0
1696,0
1697,2
1698,1
1699,1
1700,0
1701,0
1702,1
1703,1
1704,0
1705,4
1706,4
1707,0
1708,1
1709,0
1710,1
1711,1
1712,1
1713,1
1714,1
1715,0
1716,1
1717,1
1718,0
1719,1
1720,1
1721,1
1722,1
1723,1
1724,1
1725,1
1726,0
1727,1
1728,4
1729,0
1730,0
1731,4
1732,1
1733,1
1734,1
1735,0
1736,0
1737,2
1738,0
1739,1
1740,1
1741,0
1742,1
1743,1
1744,0
1745,1
1746,0
1747,2
1748,1
1749,1
1750,1
1751,1
1752,1
1753,1
1754,1
1755,0
1756,1
1757,4
1758,1
1759,1
1760,1
1761,0
1762,1
1763,1
1764,0
1765,1
1766,2
1767,1
1768,0
1769,1
1770,2
1771,1
1772,1
1773,4
1774,1
1775,1
1776,0
1777,2
1778,0
1779,2
1780,4
1781,1
1782,1
1783,0
1784,1
1785,1
1786,4
1787,0
1788,1
1789,1
1790,4
1791,4
1792,4
1793,0
1794,4
1795,1
1796,2
1797,1
1798,0
1799,1
1800,2
1801,0
1802,1
1803,4
1804,0
1805,0
1806,0
1807,0
1808,2
1809,1
1810,1
1811,4
1812,1
1813,2
1814,1
1815,4
1816,1
1817,0
1818,0
1819,2
1820,3
1821,0
1822,0
1823,0
1824,0
1825,0
1826,1
1827,4
1828,0
1829,4
1830,0
1831,0
1832,3
1833,0
1834,2
1835,2
1836,2
1837,2
1838,1
1839,2
1840,0
1841,4
1842,3
1843,4
1844,1
1845,1
1846,1
1847,2
1848,1
1849,0
1850,1
1851,0
1852,0
1853,1
1854,3
1855,0
1856,1
1857,1
1858,0
1859,4
1860,0
1861,1
1862,3
1863,1
1864,1
1865,1
1866,2
1867,0
1868,1
1869,0
1870,1
1871,0
1872,3
1873,1
1874,1
1875,0
1876,0
1877,3
1878,4
1879,4
1880,0
1881,1
1882,4
1883,1
1884,1
1885,0
1886,1
1887,1
1888,0
1889,1
1890,0
1891,0
1892,0
1893,0
1894,1
1895,0
1896,0
1897,0
1898,0
1899,0
1900,0
1901,0
1902,1
1903,2
1904,0
1905,2
1906,1
1907,3
1908,1
1909,1
1910,0
1911,4
1912,0
1913,4
1914,1
1915,1
1916,1
1917,1
1918,0
1919,4
1920,0
1921,0
1922,0
1923,1
1924,0
1925,4
1926,1
1927,1
1928,0
1929,2
1930,0
1931,1
1932,1
1933,0
1934,0
1935,1
1936,0
1937,1
1938,0
1939,1
1940,1
1941,1
1942,1
1943,1
1944,1
1945,1
1946,0
1947,1
1948,0
1949,0
1950,0
1951,1
1952,0
1953,4
1954,3
1955,1
1956,1
1957,0
1958,2
1959,0
1960,0
1961,1
1962,0
1963,1
1964,1
1965,0
1966,1
1967,0
1968,0
1969,1
1970,1
1971,0
1972,1
1973,1
1974,0
1975,0
1976,0
1977,0
1978,0
1979,0
1980,1
1981,0
1982,2
1983,1
1984,1
1985,3
1986,1
1987,0
1988,0
1989,0
1990,0
1991,1
1992,3
1993,3
1994,0
1995,1
1996,3
1997,1
1998,4
1999,0
2000,1
2001,4
2002,1
2003,1
2004,4
2005,0
2006,0
2007,0
2008,0
2009,1
2010,4
2011,0
2012,1
2013,4
2014,0
2015,0
2016,1
2017,0
2018,4
2019,4
2020,4
2021,1
2022,4
2023,2
2024,1
2025,1
2026,4
2027,1
2028,0
2029,4
2030,1
2031,1
2032,1
2033,0
2034,0
2035,1
2036,1
2037,4
2038,0
2039,4
2040,1
2041,0
2042,1
2043,1
2044,4
2045,2
2046,0
2047,1
2048,2
2049,4
2050,0
2051,1
2052,1
2053,1
2054,1
2055,0
2056,0
2057,4
2058,1
2059,4
2060,1
2061,4
2062,4
2063,1
2064,1
2065,1
2066,1
2067,1
2068,0
2069,4
2070,1
2071,4
2072,1
2073,0
2074,0
2075,0
2076,1
2077,0
2078,0
2079,1
2080,1
2081,1
2082,1
2083,2
2084,1
2085,1
2086,1
2087,4
2088,1
2089,1
2090,1
2091,1
2092,1
2093,1
2094,2
2095,1
2096,4
2097,0
2098,0
2099,1
2100,1
2101,4
2102,0
2103,1
2104,4
2105,1
2106,3
2107,3
2108,2
2109,1
2110,0
2111,2
2112,4
2113,0
2114,4
2115,1
2116,2
2117,1
2118,1
2119,0
2120,0
2121,1
2122,1
2123,1
2124,1
2125,1
2126,2
2127,1
2128,0
2129,1
2130,4
2131,0
2132,1
2133,1
2134,1
2135,0
2136,0
2137,1
2138,1
2139,1
2140,1
2141,1
2142,1
2143,1
2144,1
2145,1
2146,0
2147,0
2148,1
2149,1
2150,1
2151,1
2152,1
2153,4
2154,0
2155,0
2156,2
2157,1
2158,0
2159,0
2160,1
2161,4
2162,1
2163,1
2164,1
2165,1
2166,1
2167,0
2168,0
2169,1
2170,2
2171,0
2172,0
2173,1
2174,4
2175,1
2176,1
2177,0
2178,1
2179,0
2180,0
2181,0
2182,0
2183,1
2184,0
2185,0
2186,0
2187,1
2188,0
2189,1
2190,0
2191,0
2192,0
2193,1
2194,0
2195,0
2196,4
2197,1
2198,1
2199,1
2200,1
2201,0
2202,1
2203,4
2204,1
2205,2
2206,1
2207,0
2208,1
2209,4
2210,1
2211,1
2212,0
2213,0
2214,1
2215,0
2216,1
2217,1
2218,1
2219,1
2220,1
2221,1
2222,1
2223,1
2224,1
2225,1
2226,1
2227,0
2228,2
2229,0
2230,1
2231,2
2232,0
2233,0
2234,0
2235,0
2236,2
2237,2
2238,0
2239,0
2240,1
2241,0
2242,0
2243,1
2244,1
2245,0
2246,1
2247,1
2248,0
2249,1
2250,3
2251,2
2252,1
2253,0
2254,1
2255,0
2256,1
2257,1
2258,0
2259,1
2260,4
2261,0
2262,1
2263,0
2264,4
2265,1
2266,0
2267,0
2268,4
2269,4
2270,3
2271,1
2272,4
2273,4
2274,2
2275,0
2276,1
2277,4
2278,1
2279,0
2280,0
2281,1
2282,1
2283,3
2284,1
2285,1
2286,0
2287,0
2288,1
2289,0
2290,2
2291,1
2292,4
2293,0
2294,0
2295,4
2296,0
2297,1
2298,0
2299,2
2300,0
2301,2
2302,0
2303,1
2304,1
2305,0
2306,1
2307,0
2308,1
2309,1
2310,1
2311,1
2312,2
2313,2
2314,0
2315,4
2316,1
2317,0
2318,1
2319,1
2320,0
2321,0
2322,2
2323,0
2324,4
2325,0
2326,0
2327,4
2328,0
2329,4
2330,4
2331,0
2332,0
2333,1
2334,1
2335,1
2336,0
2337,0
2338,2
2339,1
2340,0
2341,0
2342,4
2343,4
2344,4
2345,1
2346,0
2347,1
2348,1
2349,0
2350,2
2351,2
2352,3
2353,1
2354,0
2355,4
2356,2
2357,0
2358,0
2359,0
2360,4
2361,4
2362,4
2363,1
2364,4
2365,0
2366,3
2367,4
2368,0
2369,4
2370,4
2371,0
2372,4
2373,2
2374,4
2375,4
2376,2
2377,0
2378,0
2379,0
2380,4
2381,0
2382,0
2383,4
2384,0
2385,1
2386,1
2387,0
2388,0
2389,1
2390,1
2391,0
2392,1
2393,2
2394,2
2395,1
2396,1
2397,0
2398,0
2399,1
2400,4
2401,2
2402,3
2403,1
2404,2
2405,4
2406,1
2407,4
2408,0
2409,1
2410,0
2411,1
2412,1
2413,1
2414,4
2415,0
2416,1
2417,1
2418,1
2419,0
2420,2
2421,0
2422,0
2423,2
2424,0
2425,2
2426,4
2427,1
2428,0
2429,0
2430,2
2431,1
2432,1
2433,4
2434,4
2435,1
2436,1
2437,0
2438,0
2439,0
2440,2
2441,1
2442,4
2443,1
2444,0
2445,2
2446,2
2447,4
2448,0
2449,1
2450,1
2451,0
2452,1
2453,0
2454,1
2455,4
2456,1
2457,1
2458,1
2459,1
2460,0
2461,2
2462,1
2463,4
2464,1
2465,1
2466,1
2467,4
2468,1
2469,0
2470,4
2471,3
2472,1
2473,0
2474,1
2475,1
2476,0
2477,2
2478,0
2479,1
2480,1
2481,4
2482,1
2483,4
2484,1
2485,0
2486,1
2487,1
2488,1
2489,2
2490,0
2491,1
2492,1
2493,1
2494,0
2495,1
2496,0
2497,4
2498,0
2499,0
2500,0
2501,4
2502,4
2503,0
2504,1
2505,2
2506,2
2507,4
2508,1
2509,2
2510,2
2511,0
2512,4
2513,1
2514,1
2515,1
2516,0
2517,1
2518,4
2519,0
2520,1
2521,0
2522,4
2523,1
2524,0
2525,4
2526,0
2527,1
2528,0
2529,1
2530,1
2531,0
2532,4
2533,1
2534,1
2535,1
2536,1
2537,1
2538,0
2539,2
2540,0
2541,4
2542,2
2543,1
2544,1
2545,1
2546,0
2547,1
2548,0
2549,0
2550,0
2551,0
2552,1
2553,4
2554,0
2555,3
2556,4
2557,0
2558,0
2559,0
2560,4
2561,1
2562,0
2563,0
2564,0
2565,0
2566,1
2567,0
2568,4
2569,1
2570,0
2571,1
2572,3
2573,2
2574,1
2575,1
2576,0
2577,4
2578,4
2579,0
2580,4
2581,4
2582,0
2583,1
2584,4
2585,4
2586,1
2587,0
2588,1
2589,4
2590,1
2591,0
2592,1
2593,1
2594,0
2595,4
2596,1
2597,1
2598,4
2599,2
2600,1
2601,1
2602,1
2603,1
2604,0
2605,4
2606,1
2607,4
2608,4
2609,0
2610,4
2611,1
2612,1
2613,1
2614,4
2615,2
2616,4
2617,4
2618,0
2619,1
2620,0
2621,0
2622,4
2623,4
2624,1
2625,0
2626,1
2627,3
2628,1
2629,0
2630,4
2631,1
2632,0
2633,4
2634,4
2635,0
2636,2
2637,0
2638,4
2639,0
2640,0
2641,0
2642,3
2643,4
2644,4
2645,0
2646,0
2647,4
2648,2
2649,4
2650,1
2651,0
2652,1
2653,0
2654,2
2655,1
2656,0
2657,1
2658,1
2659,4
2660,1
2661,0
2662,0
2663,4
2664,2
2665,1
2666,0
2667,0
2668,0
2669,1
2670,1
2671,1
2672,2
2673,2
2674,0
2675,1
2676,0
2677,1
2678,0
2679,0
2680,0
2681,0
2682,0
2683,0
2684,0
2685,1
2686,4
2687,1
2688,0
2689,2
2690,0
2691,4
2692,4
2693,0
2694,2
2695,0
2696,0
2697,1
2698,2
2699,0
2700,1
2701,0
2702,1
2703,0
2704,0
2705,1
2706,1
2707,4
2708,2
2709,0
2710,0
2711,1
2712,1
2713,0
2714,4
2715,4
2716,0
2717,1
2718,0
2719,0
2720,0
2721,0
2722,0
2723,0
2724,4
2725,0
2726,2
2727,0
2728,0
2729,0
2730,1
2731,0
2732,1
2733,4
2734,4
2735,2
2736,1
2737,1
2738,0
2739,1
2740,1
2741,4
2742,1
2743,1
2744,2
2745,0
2746,0
2747,4
2748,4
2749,0
2750,1
2751,1
2752,0
2753,0
2754,4
2755,1
2756,4
2757,1
2758,0
2759,0
2760,3
2761,4
2762,0
2763,2
2764,0
2765,1
2766,1
2767,4
2768,2
2769,0
2770,4
2771,1
2772,4
2773,1
2774,0
2775,4
2776,0
2777,4
2778,2
2779,0
2780,0
2781,1
2782,1
2783,0
2784,0
2785,1
2786,2
2787,0
2788,1
2789,3
2790,4
2791,2
2792,3
2793,1
2794,2
2795,0
2796,1
2797,2
2798,1
2799,1
2800,4
2801,2
2802,4
2803,1
2804,1
2805,0
2806,0
2807,0
2808,4
2809,1
2810,1
2811,1
2812,4
2813,2
2814,1
2815,1
2816,1
2817,4
2818,4
2819,4
2820,1
2821,0
2822,4
2823,1
2824,0
2825,0
2826,1
2827,0
2828,4
2829,1
2830,1
2831,0
2832,0
2833,0
2834,4
2835,0
2836,1
2837,2
2838,4
2839,4
2840,2
2841,1
2842,1
2843,1
2844,4
2845,4
2846,0
2847,0
2848,0
2849,2
2850,0
2851,0
2852,2
2853,2
2854,0
2855,0
2856,0
2857,0
2858,0
2859,0
2860,2
2861,1
2862,1
2863,3
2864,2
2865,0
2866,0
2867,0
2868,1
2869,0
2870,0
2871,0
2872,0
2873,0
2874,4
2875,4
2876,0
2877,4
2878,0
2879,4
2880,0
2881,4
2882,1
2883,0
2884,1
2885,2
2886,1
2887,0
2888,1
2889,1
2890,0
2891,1
2892,1
2893,0
2894,0
2895,1
2896,0
2897,4
2898,4
2899,2
2900,0
2901,4
2902,2
2903,0
2904,0
2905,0
2906,2
2907,1
2908,0
2909,1
2910,0
2911,0
2912,0
2913,0
2914,0
2915,1
2916,4
2917,1
2918,4
2919,0
2920,1
2921,1
2922,0
2923,2
2924,2
2925,0
2926,4
2927,1
2928,4
2929,0
2930,2
2931,0
2932,0
2933,1
2934,0
2935,1
2936,1
2937,0
2938,4
2939,1
2940,2
2941,1
2942,1
2943,1
2944,1
2945,4
2946,4
2947,2
2948,1
2949,1
2950,1
2951,4
2952,0
2953,0
2954,0
2955,1
2956,1
2957,4
2958,1
2959,0
2960,1
2961,1
2962,1
2963,0
2964,4
2965,0
2966,1
2967,4
2968,0
2969,0
2970,0
2971,1
2972,2
2973,0
2974,1
2975,0
2976,1
2977,2
2978,0
2979,2
2980,0
2981,1
2982,0
2983,2
2984,1
2985,1
2986,4
2987,2
2988,2
2989,2
2990,0
2991,4
2992,4
2993,0
2994,0
2995,4
2996,0
2997,1
