,infuse_oa_lyr_2011,new_labels
215,E00000231,0
216,E00000232,3
217,E00000234,5
218,E00000235,5
219,E00000236,3
220,E00000237,4
221,E00000238,1
222,E00000239,0
223,E00000240,6
224,E00000241,5
225,E00000242,5
226,E00000243,5
227,E00000244,4
228,E00000245,4
229,E00000246,2
230,E00000247,3
231,E00000248,4
232,E00000249,3
233,E00000250,3
234,E00000251,4
235,E00000252,0
236,E00000253,5
237,E00000255,6
238,E00000257,5
239,E00000258,1
240,E00000259,6
241,E00000260,3
242,E00000261,5
243,E00000263,4
244,E00000264,4
245,E00000265,4
246,E00000266,1
247,E00000267,4
248,E00000268,5
249,E00000269,1
250,E00000270,2
251,E00000271,3
252,E00000272,4
253,E00000273,6
254,E00000274,5
255,E00000275,5
256,E00000276,3
257,E00000277,6
258,E00000278,2
259,E00000279,6
260,E00000280,5
261,E00000282,4
262,E00000283,6
263,E00000284,6
264,E00000285,6
265,E00000286,5
266,E00000287,2
267,E00000288,4
268,E00000289,0
269,E00000290,0
270,E00000291,5
271,E00000292,3
272,E00000293,3
273,E00000294,3
274,E00000295,4
275,E00000296,2
276,E00000297,3
277,E00000298,6
278,E00000299,1
279,E00000300,2
280,E00000301,2
281,E00000302,6
282,E00000303,6
283,E00000304,6
284,E00000305,2
285,E00000306,3
286,E00000307,6
287,E00000308,4
288,E00000309,3
289,E00000310,6
290,E00000311,6
291,E00000312,6
292,E00000313,5
293,E00000314,1
294,E00000315,2
295,E00000316,3
296,E00000317,3
297,E00000318,4
298,E00000319,5
299,E00000320,6
300,E00000321,4
301,E00000322,1
302,E00000323,0
303,E00000324,3
304,E00000325,2
305,E00000326,2
306,E00000327,4
307,E00000328,3
308,E00000329,2
309,E00000330,1
310,E00000331,6
311,E00000332,2
312,E00000333,5
313,E00000334,3
314,E00000335,5
315,E00000336,2
316,E00000337,2
317,E00000338,4
318,E00000339,6
319,E00000340,6
320,E00000341,2
321,E00000342,3
322,E00000343,3
323,E00000344,2
324,E00000345,6
325,E00000346,5
326,E00000347,6
327,E00000348,0
328,E00000349,4
329,E00000350,2
330,E00000351,6
331,E00000352,0
332,E00000353,6
333,E00000354,4
334,E00000355,6
335,E00000356,6
336,E00000357,6
337,E00000358,2
338,E00000360,2
339,E00000361,3
340,E00000362,3
341,E00000363,5
342,E00000364,4
343,E00000365,2
344,E00000366,6
345,E00000367,4
346,E00000368,1
347,E00000369,3
348,E00000370,3
349,E00000371,3
350,E00000372,3
351,E00000373,6
352,E00000374,3
353,E00000375,3
354,E00000376,6
355,E00000377,3
356,E00000378,1
357,E00000379,5
358,E00000380,2
359,E00000381,5
360,E00000382,4
361,E00000383,3
362,E00000384,2
363,E00000385,0
364,E00000386,6
365,E00000387,0
366,E00000388,5
367,E00000389,4
368,E00000390,6
369,E00000391,3
370,E00000392,2
371,E00000393,6
372,E00000394,3
373,E00000395,2
374,E00000396,3
375,E00000397,5
376,E00000398,3
377,E00000399,2
378,E00000400,4
379,E00000401,2
380,E00000402,6
381,E00000403,1
382,E00000404,4
383,E00000405,6
384,E00000406,6
385,E00000407,4
386,E00000408,3
387,E00000409,4
388,E00000411,3
389,E00000412,5
390,E00000413,2
391,E00000414,4
392,E00000415,5
393,E00000416,6
394,E00000417,6
395,E00000418,3
396,E00000419,5
397,E00000420,3
398,E00000421,3
399,E00000422,1
400,E00000423,2
401,E00000424,6
402,E00000425,3
403,E00000426,2
404,E00000427,2
405,E00000428,5
406,E00000429,5
407,E00000430,1
408,E00000431,0
409,E00000432,5
410,E00000433,1
411,E00000434,0
412,E00000435,5
413,E00000436,3
414,E00000437,5
415,E00000438,6
416,E00000439,2
417,E00000440,2
418,E00000441,0
419,E00000442,2
420,E00000443,4
421,E00000444,1
422,E00000445,2
423,E00000446,2
424,E00000447,1
425,E00000448,2
426,E00000449,2
427,E00000450,4
428,E00000451,6
429,E00000452,2
430,E00000453,5
431,E00000454,0
432,E00000455,0
433,E00000456,5
434,E00000457,0
435,E00000458,0
436,E00000460,2
437,E00000461,3
438,E00000462,5
439,E00000463,0
440,E00000464,0
441,E00000465,1
442,E00000466,6
443,E00000467,1
444,E00000468,6
445,E00000469,5
446,E00000470,0
447,E00000471,1
448,E00000472,2
449,E00000474,6
450,E00000475,2
451,E00000476,3
452,E00000477,3
453,E00000478,0
454,E00000479,4
455,E00000480,5
456,E00000481,6
457,E00000482,3
458,E00000483,3
459,E00000484,6
460,E00000485,3
461,E00000486,0
462,E00000487,3
463,E00000488,5
464,E00000489,0
465,E00000490,5
466,E00000491,0
467,E00000492,6
468,E00000493,1
469,E00000494,2
470,E00000495,6
471,E00000496,4
472,E00000497,2
473,E00000498,6
474,E00000499,6
475,E00000500,1
476,E00000501,3
477,E00000502,2
478,E00000503,3
479,E00000504,5
480,E00000505,1
481,E00000506,4
482,E00000507,6
483,E00000508,4
484,E00000509,1
485,E00000510,6
486,E00000511,2
487,E00000512,0
488,E00000513,6
489,E00000514,3
490,E00000515,6
491,E00000516,4
492,E00000517,3
493,E00000518,6
494,E00000519,3
495,E00000520,2
496,E00000521,2
497,E00000522,6
498,E00000523,6
499,E00000524,3
500,E00000525,6
501,E00000526,5
502,E00000527,4
503,E00000528,4
504,E00000529,4
505,E00000530,5
506,E00000531,3
507,E00000532,4
508,E00000533,2
509,E00000534,5
510,E00000535,3
511,E00000536,2
512,E00000537,6
513,E00000538,3
514,E00000539,0
515,E00000540,0
516,E00000541,6
517,E00000542,4
518,E00000543,4
519,E00000544,1
520,E00000545,6
521,E00000546,4
522,E00000547,3
523,E00000548,3
524,E00000549,0
525,E00000550,6
526,E00000551,2
527,E00000552,5
528,E00000553,1
529,E00000554,1
530,E00000555,4
531,E00000556,4
532,E00000557,5
533,E00000558,2
534,E00000559,5
535,E00000560,2
536,E00000561,4
537,E00000562,2
538,E00000563,6
539,E00000564,0
540,E00000565,5
541,E00000566,2
542,E00000567,5
543,E00000568,2
544,E00000569,1
545,E00000570,5
546,E00000571,5
547,E00000572,6
548,E00000573,4
549,E00000574,5
550,E00000575,3
551,E00000576,5
552,E00000577,4
553,E00000578,4
554,E00000579,3
555,E00000580,6
556,E00000581,1
557,E00000582,2
558,E00000583,5
559,E00000584,4
560,E00000585,5
561,E00000586,4
562,E00000587,5
563,E00000588,4
564,E00000589,2
565,E00000590,2
566,E00000591,6
567,E00000592,6
568,E00000593,2
569,E00000594,6
570,E00000595,1
571,E00000596,3
572,E00000597,3
573,E00000598,4
574,E00000600,3
575,E00000601,0
576,E00000602,2
577,E00000603,2
578,E00000604,6
579,E00000605,2
580,E00000606,6
581,E00000607,2
582,E00000608,2
583,E00000609,0
584,E00000610,4
585,E00000611,4
586,E00000612,4
587,E00000613,1
588,E00000614,6
589,E00000615,2
590,E00000616,2
591,E00000617,4
592,E00000618,5
593,E00000619,4
594,E00000620,3
595,E00000622,5
596,E00000623,4
597,E00000624,3
598,E00000625,3
599,E00000626,5
600,E00000627,2
601,E00000628,4
602,E00000629,3
603,E00000630,5
604,E00000631,4
605,E00000632,2
606,E00000633,1
607,E00000634,5
608,E00000635,2
609,E00000636,4
610,E00000637,0
611,E00000638,4
612,E00000640,5
613,E00000641,0
614,E00000642,4
615,E00000643,3
616,E00000644,5
617,E00000645,3
618,E00000646,6
619,E00000647,6
620,E00000648,5
621,E00000649,2
622,E00000650,2
623,E00000651,4
624,E00000652,4
625,E00000653,3
626,E00000654,3
627,E00000655,3
628,E00000656,0
629,E00000657,5
630,E00000658,2
631,E00000659,3
632,E00000660,3
633,E00000661,4
634,E00000662,2
635,E00000663,6
636,E00000664,3
637,E00000665,6
638,E00000666,2
639,E00000667,3
640,E00000668,2
641,E00000669,2
642,E00000670,4
643,E00000671,2
644,E00000672,5
645,E00000674,2
646,E00000675,2
647,E00000676,2
648,E00000677,2
649,E00000678,2
650,E00000679,0
651,E00000680,5
652,E00000681,0
653,E00000682,4
654,E00000683,6
655,E00000684,4
656,E00000685,2
657,E00000686,5
658,E00000687,5
659,E00000688,5
660,E00000689,3
661,E00000690,4
662,E00000691,0
663,E00000692,3
664,E00000693,3
665,E00000694,6
666,E00000695,3
667,E00000696,0
668,E00000697,3
669,E00000698,0
670,E00000699,5
671,E00000700,4
672,E00000701,0
673,E00000702,0
674,E00000703,1
675,E00000704,5
676,E00000705,1
677,E00000706,0
678,E00000707,1
679,E00000708,5
680,E00000709,3
681,E00000710,4
682,E00000711,0
683,E00000712,2
684,E00000713,2
685,E00000714,3
686,E00000715,3
687,E00000716,0
688,E00000717,5
689,E00000718,6
690,E00000719,3
691,E00000720,5
692,E00000721,2
693,E00000722,6
694,E00000723,6
695,E00000724,0
696,E00000725,6
697,E00000726,1
698,E00000727,3
699,E00000728,4
700,E00000729,1
701,E00000730,1
702,E00000731,6
703,E00000732,3
704,E00000733,0
705,E00000734,0
706,E00000736,5
707,E00000737,3
708,E00000738,6
709,E00000739,6
710,E00000740,6
711,E00000742,5
712,E00000743,5
713,E00000744,4
714,E00000745,6
715,E00000746,4
716,E00000747,6
717,E00000748,2
718,E00000749,4
719,E00000751,6
720,E00000752,3
721,E00000754,6
722,E00000755,5
723,E00000756,6
724,E00000757,1
725,E00000758,6
726,E00000760,0
727,E00000761,0
728,E00000762,0
729,E00000763,0
730,E00000764,4
731,E00000765,6
732,E00000766,3
733,E00000767,4
734,E00000768,1
735,E00000769,2
736,E00000770,4
737,E00000771,3
738,E00000772,2
739,E00000773,6
740,E00000774,3
741,E00000775,4
742,E00000776,2
743,E00000777,3
744,E00000778,2
745,E00000779,4
746,E00000780,4
747,E00000781,4
748,E00000782,5
749,E00000783,4
750,E00000785,2
751,E00000786,1
752,E00000787,6
753,E00000788,4
754,E00000789,2
755,E00000790,2
756,E00000791,3
757,E00000792,6
758,E00000793,4
759,E00000794,2
760,E00000795,2
761,E00000796,1
762,E00000797,5
763,E00000798,6
764,E00000799,5
765,E00000800,2
766,E00000801,4
767,E00000802,2
768,E00000803,6
769,E00000804,4
770,E00000805,4
771,E00000806,2
772,E00000807,6
773,E00000808,4
774,E00000809,1
775,E00000810,5
776,E00000811,2
777,E00000812,4
778,E00000813,3
779,E00000814,2
780,E00000815,5
781,E00000816,3
782,E00000817,2
783,E00000818,6
784,E00000819,6
785,E00000820,2
786,E00000821,3
787,E00000822,6
788,E00000823,6
789,E00000824,2
790,E00000825,2
791,E00000827,2
792,E00000828,1
793,E00000829,4
794,E00000830,0
795,E00000831,2
796,E00000832,2
797,E00000833,4
798,E00000834,6
799,E00000835,4
800,E00000836,1
801,E00000837,6
802,E00000838,0
803,E00000839,3
804,E00000840,4
805,E00000841,4
806,E00000842,0
807,E00000843,6
808,E00000844,2
809,E00000845,2
810,E00000846,3
811,E00000847,6
812,E00000848,2
813,E00000849,6
814,E00000850,4
815,E00000851,5
816,E00000852,3
817,E00000853,2
818,E00000854,2
819,E00000855,3
820,E00000856,1
821,E00000857,6
822,E00000858,5
823,E00000859,6
824,E00000860,4
825,E00000861,4
826,E00000862,0
827,E00000863,6
828,E00000864,2
829,E00000865,2
830,E00000866,4
831,E00000867,2
832,E00000868,4
833,E00000869,2
834,E00000870,2
835,E00000871,3
836,E00000872,4
837,E00000873,3
838,E00000874,4
839,E00000875,4
840,E00000876,4
841,E00000877,4
842,E00000878,3
843,E00000879,3
844,E00000880,0
845,E00000881,6
846,E00000882,6
847,E00000883,2
848,E00000884,3
849,E00000885,6
850,E00000887,6
851,E00000888,5
852,E00000890,4
853,E00000891,5
854,E00000892,6
855,E00000893,5
856,E00000894,3
857,E00000895,4
858,E00000896,4
859,E00000897,1
860,E00000898,4
861,E00000899,0
862,E00000900,2
863,E00000901,4
864,E00000902,3
865,E00000903,3
866,E00000904,3
867,E00000905,6
868,E00000906,4
869,E00000907,5
870,E00000908,0
871,E00000909,5
872,E00000910,1
873,E00000911,3
874,E00000912,2
875,E00000913,4
876,E00000914,4
877,E00000915,4
878,E00000916,3
879,E00000917,5
880,E00000918,3
881,E00000919,4
882,E00000920,0
883,E00000921,3
884,E00000922,4
885,E00000923,2
886,E00000924,1
887,E00000925,1
888,E00000926,3
889,E00000927,4
890,E00000928,4
891,E00000929,4
892,E00000930,6
893,E00000931,1
894,E00000932,5
895,E00000933,0
896,E00000934,4
897,E00000935,2
898,E00000936,3
899,E00000937,4
900,E00000938,6
901,E00000939,2
902,E00000940,1
903,E00000941,4
904,E00000942,2
905,E00000943,6
906,E00000944,1
907,E00000945,4
908,E00000947,4
909,E00000948,4
910,E00000949,2
911,E00000950,4
912,E00000951,4
913,E00000952,5
914,E00000953,0
915,E00000954,4
916,E00000955,4
917,E00000956,3
918,E00000957,0
919,E00000958,0
920,E00000959,0
921,E00000960,2
922,E00000961,2
923,E00000962,3
924,E00000963,2
925,E00000964,0
926,E00000965,2
927,E00000966,4
928,E00000967,1
929,E00000968,2
930,E00000969,4
931,E00000970,6
932,E00000971,4
933,E00000972,4
934,E00000973,2
935,E00000974,4
936,E00000975,4
937,E00000976,6
938,E00000977,6
939,E00000978,4
940,E00000979,5
941,E00000980,0
942,E00000981,2
943,E00000982,4
944,E00000983,6
945,E00000984,4
946,E00000985,4
947,E00000986,2
948,E00000987,4
949,E00000988,2
950,E00000989,0
951,E00000990,6
952,E00000991,2
953,E00000992,2
954,E00000993,3
955,E00000994,1
956,E00000995,3
957,E00000996,1
958,E00000997,2
959,E00000998,6
960,E00000999,4
961,E00001000,4
962,E00001001,2
963,E00001002,4
964,E00001003,4
965,E00001004,2
966,E00001005,4
967,E00001006,4
968,E00001007,4
969,E00001008,6
970,E00001009,0
971,E00001010,4
972,E00001011,3
973,E00001012,4
974,E00001013,3
975,E00001014,4
976,E00001015,4
977,E00001016,0
978,E00001017,4
979,E00001018,4
980,E00001019,3
981,E00001020,4
982,E00001021,1
983,E00001022,5
984,E00001023,0
985,E00001024,4
986,E00001025,4
987,E00001026,4
988,E00001027,4
989,E00001028,0
990,E00001029,0
991,E00001030,3
992,E00001031,4
993,E00001032,6
994,E00001033,3
995,E00001034,2
996,E00001035,4
997,E00001036,4
998,E00001037,4
999,E00001038,0
1000,E00001039,4
1001,E00001040,3
1002,E00001041,6
1003,E00001042,1
1004,E00001043,4
1005,E00001044,2
1006,E00001045,4
1007,E00001046,4
1008,E00001047,5
1009,E00001048,2
1010,E00001049,4
1011,E00001050,0
1012,E00001051,2
1013,E00001052,4
1014,E00001053,4
1015,E00001054,1
1016,E00001055,0
1017,E00001056,3
1018,E00001057,0
1019,E00001058,5
1020,E00001059,3
1021,E00001060,0
1022,E00001061,1
1023,E00001062,4
1024,E00001063,4
1025,E00001064,3
1026,E00001065,4
1027,E00001066,4
1028,E00001067,3
1029,E00001068,2
1030,E00001069,4
1031,E00001070,4
1032,E00001071,4
1033,E00001072,5
1034,E00001073,4
1035,E00001074,4
1036,E00001075,3
1037,E00001076,2
1038,E00001077,5
1039,E00001078,4
1040,E00001079,4
1041,E00001080,5
1042,E00001081,5
1043,E00001082,6
1044,E00001083,3
1045,E00001084,6
1046,E00001085,0
1047,E00001086,3
1048,E00001087,6
1049,E00001088,3
1050,E00001089,6
1051,E00001090,0
1052,E00001091,5
1053,E00001092,0
1054,E00001093,0
1055,E00001094,0
1056,E00001095,0
1057,E00001096,4
1058,E00001097,5
1059,E00001098,0
1060,E00001099,0
1061,E00001100,4
1062,E00001101,4
1063,E00001102,4
1064,E00001103,4
1065,E00001104,4
1066,E00001105,5
1067,E00001106,4
1068,E00001107,4
1069,E00001108,2
1070,E00001109,3
1071,E00001110,3
1072,E00001111,4
1073,E00001112,6
1074,E00001113,3
1075,E00001114,0
1076,E00001115,2
1077,E00001116,2
1078,E00001117,1
1079,E00001118,2
1080,E00001119,6
1081,E00001120,2
1082,E00001121,3
1083,E00001122,1
1084,E00001123,4
1085,E00001124,3
1086,E00001125,3
1087,E00001126,2
1088,E00001127,2
1089,E00001128,3
1090,E00001129,2
1091,E00001130,3
1092,E00001131,2
1093,E00001132,3
1094,E00001133,1
1095,E00001134,3
1096,E00001135,4
1097,E00001136,1
1098,E00001137,6
1099,E00001138,3
1100,E00001139,2
1101,E00001140,5
1102,E00001141,2
1103,E00001142,5
1104,E00001143,5
1105,E00001144,4
1106,E00001145,3
1107,E00001146,4
1108,E00001147,6
1109,E00001148,4
1110,E00001149,2
1111,E00001150,3
1112,E00001151,4
1113,E00001152,3
1114,E00001153,2
1115,E00001154,2
1116,E00001155,5
1117,E00001156,3
1118,E00001157,4
1119,E00001158,5
1120,E00001159,6
1121,E00001160,2
1122,E00001161,2
1123,E00001162,3
1124,E00001163,2
1125,E00001164,4
1126,E00001165,3
1127,E00001166,4
1128,E00001167,4
1129,E00001168,5
1130,E00001169,0
1131,E00001170,5
1132,E00001171,0
1133,E00001172,5
1134,E00001173,4
1135,E00001174,2
1136,E00001175,4
1137,E00001176,4
1138,E00001177,0
1139,E00001178,5
1140,E00001179,5
1141,E00001180,2
1142,E00001181,4
1143,E00001182,4
1144,E00001183,4
1145,E00001184,4
1146,E00001185,3
1147,E00001186,3
1148,E00001187,3
1149,E00001188,3
1150,E00001189,2
1151,E00001191,0
1152,E00001192,0
1153,E00001193,5
1154,E00001194,6
1155,E00001195,0
1156,E00001196,4
1157,E00001197,6
1158,E00001198,2
1159,E00001199,0
1160,E00001200,6
1161,E00001201,6
1162,E00001202,4
1163,E00001203,0
1164,E00001204,3
1165,E00001205,0
1166,E00001206,4
1167,E00001207,3
1168,E00001208,4
1169,E00001209,1
1170,E00001210,2
1171,E00001211,0
1172,E00001212,4
1173,E00001213,1
1174,E00001214,1
1175,E00001215,2
1176,E00001216,4
1177,E00001217,2
1178,E00001218,4
1179,E00001219,4
1180,E00001220,0
1181,E00001221,4
1182,E00001222,3
1183,E00001223,6
1184,E00001224,3
1185,E00001225,6
1186,E00001226,2
1187,E00001227,4
1188,E00001228,2
1189,E00001229,3
1190,E00001230,0
1191,E00001231,4
1192,E00001232,4
1193,E00001233,1
1194,E00001234,2
1195,E00001235,0
1196,E00001236,4
1197,E00001237,2
1198,E00001238,3
1199,E00001239,4
1200,E00001240,0
1201,E00001241,6
1202,E00001242,3
1203,E00001243,4
1204,E00001244,3
1205,E00001245,6
1206,E00001246,2
1207,E00001247,4
1208,E00001248,2
1209,E00001249,4
1210,E00001250,6
1211,E00001251,4
1212,E00001252,3
1213,E00001253,6
1214,E00001254,3
1215,E00001255,0
1216,E00001256,2
1217,E00001257,4
1218,E00001258,6
1219,E00001259,0
1220,E00001260,2
1221,E00001261,2
1222,E00001262,3
1223,E00001263,4
1224,E00001265,4
1225,E00001266,3
1226,E00001267,4
1227,E00001268,4
1228,E00001269,2
1229,E00001270,0
1230,E00001271,4
1231,E00001272,4
1232,E00001273,4
1233,E00001274,4
1234,E00001275,0
1235,E00001276,2
1236,E00001277,2
1237,E00001278,2
1238,E00001279,0
1239,E00001280,3
1240,E00001281,2
1241,E00001282,4
1242,E00001283,2
1243,E00001284,4
1244,E00001285,4
1245,E00001286,3
1246,E00001288,4
1247,E00001289,4
1248,E00001290,1
1249,E00001291,4
1250,E00001292,4
1251,E00001293,0
1252,E00001294,2
1253,E00001295,2
1254,E00001296,4
1255,E00001297,6
1256,E00001298,1
1257,E00001299,2
1258,E00001300,4
1259,E00001301,3
1260,E00001302,2
1261,E00001303,4
1262,E00001304,6
1263,E00001305,0
1264,E00001306,0
1265,E00001307,0
1266,E00001308,3
1267,E00001309,1
1268,E00001310,5
1269,E00001311,0
1270,E00001312,0
1271,E00001313,2
1272,E00001314,3
1273,E00001315,2
1274,E00001316,4
1275,E00001317,6
1276,E00001318,2
1277,E00001319,2
1278,E00001320,4
1279,E00001321,2
1280,E00001322,2
1281,E00001323,6
1282,E00001324,5
1283,E00001325,3
1284,E00001326,4
1285,E00001327,2
1286,E00001328,2
1287,E00001329,5
1288,E00001330,6
1289,E00001331,6
1290,E00001332,2
1291,E00001333,2
1292,E00001334,4
1293,E00001335,2
1294,E00001336,2
1295,E00001337,4
1296,E00001338,1
1297,E00001339,6
1298,E00001340,3
1299,E00001341,3
1300,E00001342,6
1301,E00001343,6
1302,E00001344,4
1303,E00001345,6
1304,E00001346,3
1305,E00001347,6
1306,E00001348,3
1307,E00001349,3
1308,E00001350,2
1309,E00001351,3
1310,E00001352,6
1311,E00001353,6
1312,E00001354,4
1313,E00001355,1
1314,E00001356,3
1315,E00001357,1
1316,E00001358,0
1317,E00001359,6
1318,E00001360,2
1319,E00001361,2
1320,E00001362,3
1321,E00001363,2
1322,E00001364,6
1323,E00001365,1
1324,E00001366,4
1325,E00001367,1
1326,E00001368,4
1327,E00001369,4
1328,E00001370,6
1329,E00001371,5
1330,E00001372,1
1331,E00001373,0
1332,E00001374,4
1333,E00001375,4
1334,E00001376,3
1335,E00001377,2
1336,E00001378,4
1337,E00001379,0
1338,E00001380,1
1339,E00001381,4
1340,E00001382,2
1341,E00001383,4
1342,E00001384,4
1343,E00001385,4
1344,E00001386,3
1345,E00001387,3
1346,E00001388,2
1347,E00001389,2
1348,E00001390,5
1349,E00001391,1
1350,E00001392,3
1351,E00001393,4
1352,E00001394,1
1353,E00001395,1
1354,E00001396,0
1355,E00001397,2
1356,E00001398,4
1357,E00001399,5
1358,E00001400,5
1359,E00001401,6
1360,E00001402,3
1361,E00001403,6
1362,E00001404,4
1363,E00001405,4
1364,E00001406,5
1365,E00001407,6
1366,E00001408,4
1367,E00001409,4
1368,E00001410,6
1369,E00001411,6
1370,E00001412,4
1371,E00001413,3
1372,E00001414,4
1373,E00001415,4
1374,E00001416,6
1375,E00001417,1
1376,E00001418,6
1377,E00001419,3
1378,E00001420,6
1379,E00001421,4
1380,E00001422,2
1381,E00001423,1
1382,E00001424,3
1383,E00001425,0
1384,E00001426,2
1385,E00001427,3
1386,E00001428,0
1387,E00001429,6
1388,E00001430,2
1389,E00001431,4
1390,E00001432,5
1391,E00001433,3
1392,E00001434,6
1393,E00001435,5
1394,E00001436,2
1395,E00001437,1
1396,E00001438,5
1397,E00001439,4
1398,E00001440,5
1399,E00001441,1
1400,E00001442,6
1401,E00001443,4
1402,E00001444,5
1403,E00001445,5
1404,E00001446,5
1405,E00001447,2
1406,E00001448,6
1407,E00001449,4
1408,E00001450,6
1409,E00001451,6
1410,E00001452,2
1411,E00001453,1
1412,E00001454,4
1413,E00001455,4
1414,E00001456,0
1415,E00001457,6
1416,E00001458,0
1417,E00001459,3
1418,E00001460,1
1419,E00001462,4
1420,E00001463,6
1421,E00001464,4
1422,E00001465,3
1423,E00001466,4
1424,E00001467,4
1425,E00001468,2
1426,E00001469,2
1427,E00001470,4
1428,E00001471,6
1429,E00001472,6
1430,E00001474,4
1431,E00001475,2
1432,E00001476,0
1433,E00001477,6
1434,E00001478,0
1435,E00001479,4
1436,E00001480,2
1437,E00001481,5
1438,E00001482,3
1439,E00001483,5
1440,E00001484,4
1441,E00001485,1
1442,E00001486,3
1443,E00001487,6
1444,E00001488,0
1445,E00001489,4
1446,E00001490,4
1447,E00001491,6
1448,E00001492,2
1449,E00001493,4
1450,E00001494,5
1451,E00001495,0
1452,E00001496,3
1453,E00001497,1
1454,E00001498,6
1455,E00001499,3
1456,E00001500,6
1457,E00001501,2
1458,E00001502,5
1459,E00001503,6
1460,E00001504,6
1461,E00001505,0
1462,E00001506,0
1463,E00001507,4
1464,E00001508,0
1465,E00001509,3
1466,E00001510,5
1467,E00001511,4
1468,E00001512,6
1469,E00001513,5
1470,E00001514,6
1471,E00001515,3
1472,E00001516,5
1473,E00001517,1
1474,E00001518,3
1475,E00001519,5
1476,E00001520,0
1477,E00001521,5
1478,E00001522,6
1479,E00001523,2
1480,E00001524,5
1481,E00001525,0
1482,E00001526,4
1483,E00001527,4
1484,E00001528,5
1485,E00001529,5
1486,E00001530,5
1487,E00001531,0
1488,E00001532,2
1489,E00001533,0
1490,E00001534,4
1491,E00001535,4
1492,E00001536,5
1493,E00001537,0
1494,E00001538,2
