,labels
607,0
608,0
609,2
610,2
611,5
612,1
613,0
614,3
615,0
616,2
617,5
618,5
619,2
620,0
621,0
622,5
623,5
624,3
625,2
626,4
627,5
628,0
629,5
630,0
631,2
632,2
633,5
634,5
635,2
636,3
637,1
638,0
639,2
640,0
641,0
642,0
643,0
644,5
645,3
646,3
647,0
648,4
649,0
650,0
651,0
652,0
653,5
654,0
655,4
656,3
657,0
658,3
659,3
660,0
661,3
662,1
663,0
664,0
665,0
666,0
667,0
668,5
669,5
670,0
671,0
672,0
673,0
674,5
675,5
676,5
677,0
678,5
679,5
680,2
681,0
682,5
683,0
684,3
685,0
686,0
687,1
688,2
689,1
690,3
691,0
692,0
693,5
694,2
695,0
696,0
697,3
698,2
699,0
700,3
701,0
702,0
703,3
704,0
705,0
706,0
707,2
708,3
709,2
710,3
711,5
712,5
713,2
714,0
715,5
716,2
717,0
718,0
719,2
720,0
721,2
722,5
723,5
724,1
725,3
726,0
727,0
728,0
729,0
730,0
731,3
732,0
733,3
734,2
735,4
736,3
737,5
738,3
739,2
740,1
741,3
742,0
743,0
744,0
745,3
746,3
747,1
748,5
749,0
750,0
751,1
752,3
753,1
754,0
755,0
756,5
757,0
758,1
759,5
760,2
761,2
762,2
763,5
764,3
765,2
766,2
767,0
768,3
769,2
770,2
771,0
772,5
773,4
774,0
775,5
776,5
777,1
778,4
779,0
780,0
781,0
782,0
783,1
784,3
785,0
786,0
787,3
788,0
789,0
790,4
791,2
792,1
793,2
794,0
795,3
796,0
797,1
798,1
799,3
800,1
801,5
802,4
803,5
804,0
805,0
806,0
807,0
808,3
809,0
810,2
811,0
812,0
813,0
814,5
815,0
816,5
817,3
818,0
819,5
820,2
821,0
822,5
823,0
824,2
825,1
826,4
827,4
828,0
829,0
830,5
831,0
832,1
833,0
834,0
835,3
836,5
837,2
838,0
839,0
840,5
841,0
842,0
843,3
844,0
845,2
846,3
847,0
848,2
849,5
850,1
851,3
852,0
853,2
854,0
855,0
856,5
857,3
858,0
859,2
860,3
861,5
862,2
863,1
864,3
865,3
866,0
867,2
868,3
869,1
870,0
871,2
872,5
873,0
874,0
875,0
876,3
877,3
878,3
879,0
880,4
881,5
882,0
883,1
884,0
885,0
886,5
887,5
888,0
889,0
890,5
891,0
892,5
893,0
894,3
895,0
896,0
897,1
898,0
899,0
900,5
901,2
902,0
903,0
904,2
905,0
906,2
907,0
908,5
909,0
910,0
911,5
912,5
913,0
914,0
915,5
916,2
917,5
918,3
919,3
920,0
921,0
922,0
923,5
924,0
925,4
926,1
927,3
928,0
929,0
930,0
931,0
932,5
933,3
934,5
935,2
936,5
937,1
938,0
939,3
940,0
941,3
942,0
943,0
944,0
945,5
946,3
947,0
948,0
949,5
950,0
951,5
952,0
953,0
954,5
955,0
956,3
957,0
958,0
959,1
960,0
961,2
962,0
963,5
964,0
965,0
966,2
967,1
968,0
969,0
970,0
971,5
972,3
973,2
974,3
975,0
976,5
977,0
978,1
979,0
980,1
981,0
982,3
983,0
984,0
985,5
986,0
987,0
988,0
989,0
990,0
991,3
992,1
993,5
994,3
995,0
996,0
997,5
998,0
999,0
1000,0
1001,3
1002,2
1003,5
1004,3
1005,0
1006,5
1007,0
1008,5
1009,0
1010,5
1011,0
1012,0
1013,5
1014,0
1015,5
1016,4
1017,0
1018,0
1019,5
1020,3
1021,0
1022,5
1023,1
1024,5
1025,0
1026,0
1027,0
1028,2
1029,2
1030,0
1031,0
1032,0
1033,0
1034,1
1035,2
1036,0
1037,5
1038,2
1039,2
1040,3
1041,1
1042,5
1043,2
1044,1
1045,1
1046,5
1047,2
1048,1
1049,0
1050,5
1051,0
1052,5
1053,0
1054,5
1055,1
1056,3
1057,2
1058,0
1059,1
1060,5
1061,5
1062,0
1063,1
1064,1
1065,1
1066,5
1067,1
1068,0
1069,4
1070,5
1071,5
1072,5
1073,0
1074,4
1075,4
1076,2
1077,1
1078,0
1079,0
1080,5
1081,0
1082,0
1083,0
1084,0
1085,5
1086,1
1087,2
1088,0
1089,3
1090,5
1091,0
1092,0
1093,0
1094,1
1095,3
1096,3
1097,3
1098,1
1099,3
1100,0
1101,1
1102,5
1103,0
1104,0
1105,0
1106,2
1107,5
1108,2
1109,3
1110,0
1111,5
1112,0
1113,0
1114,5
1115,0
1116,2
1117,0
1118,1
1119,2
1120,5
1121,0
1122,0
1123,5
1124,0
1125,4
1126,0
1127,0
1128,0
1129,1
1130,3
1131,5
1132,5
1133,1
1134,1
1135,4
1136,4
1137,5
1138,0
1139,0
1140,5
1141,0
1142,5
1143,0
1144,0
1145,5
1146,0
1147,3
1148,4
1149,0
1150,0
1151,0
1152,0
1153,2
1154,3
1155,0
1156,0
1157,5
1158,0
1159,0
1160,3
1161,3
1162,0
1163,0
1164,4
1165,4
1166,3
1167,1
1168,0
1169,1
1170,5
1171,0
1172,0
1173,3
1174,3
1175,0
1176,0
1177,3
1178,0
1179,5
1180,0
1181,0
1182,5
1183,3
1184,5
1185,5
1186,5
1187,0
1188,5
1189,1
1190,0
1191,2
1192,5
1193,3
1194,0
1195,0
1196,0
1197,0
1198,1
1199,3
1200,2
1201,2
1202,0
1203,1
1204,0
1205,3
1206,0
1207,5
1208,0
1209,5
1210,1
1211,2
1212,5
1213,3
1214,3
1215,0
1216,2
1217,0
1218,1
1219,0
1220,0
1221,0
1222,0
1223,0
1224,0
1225,0
1226,3
1227,0
1228,5
1229,0
1230,2
1231,0
1232,5
1233,0
1234,0
1235,2
1236,0
1237,0
1238,0
1239,3
1240,0
1241,1
1242,0
1243,0
1244,3
1245,3
1246,0
1247,0
1248,0
1249,3
1250,1
1251,0
1252,0
1253,0
1254,0
1255,5
1256,5
1257,0
1258,3
1259,1
1260,4
1261,3
1262,3
1263,0
1264,3
1265,4
1266,2
1267,1
1268,4
1269,3
1270,3
1271,0
1272,1
1273,0
1274,5
1275,4
1276,0
1277,0
1278,0
1279,3
1280,4
1281,3
1282,3
1283,0
1284,2
1285,0
1286,2
1287,3
1288,3
1289,5
1290,4
1291,3
1292,5
1293,3
1294,0
1295,5
1296,0
1297,4
1298,3
1299,5
1300,0
1301,0
1302,4
1303,1
1304,2
1305,5
1306,3
1307,3
1308,0
1309,0
1310,0
1311,0
1312,2
1313,3
1314,2
1315,1
1316,0
1317,3
1318,2
1319,2
1320,3
1321,3
1322,3
1323,0
1324,5
1325,1
1326,0
1327,3
1328,0
1329,2
1330,5
1331,3
1332,0
1333,3
1334,3
1335,0
1336,5
1337,0
1338,5
1339,3
1340,3
1341,5
1342,2
1343,2
1344,1
1345,2
1346,2
1347,5
1348,2
1349,5
1350,3
1351,3
1352,3
1353,5
1354,0
1355,0
1356,1
1357,1
1358,1
1359,3
1360,5
1361,1
1362,5
1363,3
1364,0
1365,3
1366,2
1367,3
1368,2
1369,5
1370,5
1371,3
1372,1
1373,0
1374,1
1375,5
1376,1
1377,3
1378,5
1379,3
1380,0
1381,3
1382,0
1383,0
1384,0
1385,0
1386,0
1387,0
1388,0
1389,5
1390,5
1391,3
1392,3
1393,1
1394,0
1395,2
1396,0
1397,2
1398,2
1399,5
1400,5
1401,1
1402,5
1403,3
1404,3
1405,2
1406,0
1407,0
1408,5
1409,1
1410,5
1411,5
1412,0
1413,0
1414,4
1415,5
1416,0
1417,5
1418,3
1419,0
1420,2
1421,0
1422,0
1423,0
1424,5
1425,3
1426,0
1427,5
1428,0
1429,5
1430,0
1431,0
1432,3
1433,2
1434,0
1435,3
1436,0
1437,5
1438,0
1439,2
1440,5
1441,2
1442,2
1443,5
1444,0
1445,2
1446,3
1447,5
1448,5
1449,3
1450,0
1451,0
1452,3
1453,0
1454,1
1455,5
1456,0
1457,5
1458,3
1459,1
1460,0
1461,1
1462,0
1463,2
1464,3
1465,0
1466,0
1467,0
1468,2
1469,4
1470,3
1471,2
1472,3
1473,0
1474,1
1475,1
1476,0
1477,0
1478,0
1479,3
1480,2
1481,0
1482,0
1483,1
1484,5
1485,5
1486,2
1487,0
1488,3
1489,0
1490,3
1491,2
1492,0
1493,3
1494,5
1495,5
1496,0
1497,3
1498,1
1499,2
1500,5
1501,0
1502,3
1503,5
1504,0
1505,0
1506,0
1507,0
1508,2
1509,0
1510,0
1511,0
1512,5
1513,5
1514,5
1515,2
1516,3
1517,3
1518,0
1519,3
1520,0
1521,2
1522,1
1523,3
1524,2
1525,3
1526,5
1527,0
1528,5
1529,5
1530,5
1531,5
1532,1
1533,3
1534,3
1535,2
1536,2
1537,3
1538,3
1539,1
1540,0
1541,5
1542,5
1543,5
1544,2
1545,5
1546,5
1547,0
1548,0
1549,5
1550,0
1551,5
1552,3
1553,0
1554,2
1555,1
1556,0
1557,0
1558,5
1559,1
1560,0
1561,1
1562,2
1563,0
1564,0
1565,5
1566,3
1567,3
1568,0
1569,0
1570,5
1571,0
1572,0
1573,0
1574,3
1575,0
1576,2
1577,0
1578,0
1579,0
1580,3
1581,5
1582,5
1583,0
1584,0
1585,0
1586,2
1587,0
1588,0
1589,0
1590,0
1591,0
1592,0
1593,0
1594,5
1595,3
1596,3
1597,5
1598,3
1599,0
1600,2
1601,0
1602,3
1603,0
1604,1
1605,0
1606,3
1607,2
1608,5
1609,0
1610,5
1611,5
1612,5
1613,0
1614,5
1615,3
1616,3
1617,3
1618,5
1619,0
1620,5
1621,3
1622,5
1623,1
1624,3
1625,5
1626,0
1627,0
1628,5
1629,2
1630,2
1631,5
1632,3
1633,0
1634,0
1635,0
1636,0
1637,5
1638,2
1639,5
1640,1
1641,5
1642,2
1643,5
1644,5
1645,5
1646,5
1647,3
1648,3
1649,5
1650,5
1651,2
1652,0
1653,3
1654,0
1655,0
1656,5
1657,5
1658,3
1659,0
1660,0
1661,3
1662,0
1663,5
1664,0
1665,3
1666,0
1667,3
1668,1
1669,3
1670,3
1671,2
1672,3
1673,3
1674,0
1675,5
1676,5
1677,0
1678,3
1679,1
1680,3
1681,0
1682,0
1683,0
1684,0
1685,3
1686,3
1687,5
1688,3
1689,2
1690,0
1691,1
1692,2
1693,0
1694,0
1695,3
1696,1
1697,0
1698,5
1699,0
1700,0
1701,4
1702,0
1703,0
1704,0
1705,0
1706,0
1707,2
1708,0
1709,0
1710,0
1711,5
1712,0
1713,5
1714,3
1715,3
1716,0
1717,0
1718,2
1719,3
1720,5
1721,2
1722,0
1723,0
1724,0
1725,3
1726,3
1727,0
1728,3
1729,0
1730,3
1731,0
1732,2
1733,5
1734,0
1735,0
1736,3
1737,0
1738,1
1739,3
1740,0
1741,5
1742,0
1743,3
1744,2
1745,0
1746,0
1747,5
1748,0
1749,0
1750,0
1751,2
1752,3
1753,5
1754,0
1755,0
1756,2
1757,2
1758,0
1759,5
1760,5
1761,0
1762,2
1763,3
1764,5
1765,5
1766,0
1767,5
1768,0
1769,0
1770,1
1771,5
1772,5
1773,2
1774,3
1775,0
1776,1
1777,0
1778,0
1779,1
1780,0
1781,0
1782,0
1783,2
1784,0
1785,0
1786,4
1787,1
1788,4
1789,4
1790,0
1791,1
1792,3
1793,0
1794,0
1795,0
1796,2
1797,3
1798,0
1799,3
1800,3
1801,3
1802,0
1803,0
1804,0
1805,2
1806,2
1807,2
1808,3
1809,0
1810,0
1811,0
1812,0
1813,1
1814,5
1815,2
1816,0
1817,2
1818,0
1819,2
1820,5
1821,3
1822,5
1823,0
1824,0
1825,3
1826,3
1827,3
1828,2
1829,3
1830,0
1831,5
1832,3
1833,0
1834,2
1835,1
1836,0
1837,0
1838,0
1839,3
1840,2
1841,5
1842,0
1843,3
1844,2
1845,0
1846,5
1847,5
1848,0
1849,4
1850,4
1851,4
1852,5
1853,0
1854,1
1855,5
1856,0
1857,5
1858,0
1859,3
1860,0
1861,0
1862,3
1863,3
1864,2
1865,5
1866,3
1867,0
1868,0
1869,1
1870,5
1871,3
1872,1
1873,0
1874,3
1875,1
1876,3
1877,3
1878,2
1879,5
1880,0
1881,0
1882,0
1883,0
1884,0
1885,5
1886,2
1887,0
1888,1
1889,5
1890,0
1891,0
1892,5
1893,1
1894,2
1895,3
1896,5
1897,3
1898,0
1899,5
1900,3
1901,3
1902,0
1903,2
1904,5
1905,3
1906,0
1907,0
1908,0
1909,0
1910,2
1911,0
1912,0
1913,3
1914,0
1915,0
1916,0
1917,0
1918,0
1919,2
1920,0
1921,5
1922,2
1923,0
1924,3
1925,1
1926,0
1927,2
1928,0
1929,5
1930,0
1931,0
1932,0
1933,3
1934,2
1935,0
1936,2
1937,5
1938,2
1939,0
1940,0
1941,5
1942,2
1943,1
1944,3
1945,4
1946,0
1947,3
1948,2
1949,2
1950,3
1951,0
1952,3
1953,2
1954,1
1955,2
1956,0
1957,0
1958,3
1959,3
1960,0
1961,0
1962,0
1963,0
1964,0
1965,0
1966,0
1967,5
1968,5
1969,0
1970,0
1971,2
1972,0
1973,3
1974,5
1975,1
1976,0
1977,0
1978,3
1979,0
1980,3
1981,3
1982,5
1983,0
1984,0
1985,5
1986,5
1987,2
1988,5
1989,3
1990,5
1991,0
1992,0
1993,3
1994,5
1995,4
1996,5
1997,0
1998,2
1999,2
2000,5
2001,5
2002,0
2003,5
2004,0
2005,0
2006,5
2007,1
2008,0
2009,3
2010,0
2011,3
2012,3
2013,3
2014,3
2015,3
2016,0
2017,2
2018,1
2019,5
2020,1
2021,1
2022,0
2023,3
2024,4
2025,3
2026,5
2027,0
2028,0
2029,1
2030,3
2031,3
2032,1
2033,5
2034,1
2035,0
2036,0
2037,0
2038,2
2039,0
2040,0
2041,0
2042,0
2043,0
2044,3
2045,5
2046,0
2047,3
2048,0
2049,0
2050,0
2051,0
2052,0
2053,3
2054,5
2055,5
2056,0
2057,5
2058,2
2059,2
2060,4
2061,0
2062,5
2063,0
2064,0
2065,0
2066,1
2067,0
2068,1
2069,0
2070,2
2071,2
2072,4
2073,2
2074,0
2075,5
2076,4
2077,5
2078,0
2079,4
2080,0
2081,3
2082,4
2083,2
2084,0
2085,3
2086,1
2087,1
2088,0
2089,2
2090,0
2091,3
2092,0
2093,0
2094,5
2095,3
2096,1
2097,1
2098,5
2099,5
2100,0
2101,0
2102,2
2103,2
2104,5
2105,0
2106,0
2107,1
2108,0
2109,5
2110,0
2111,2
2112,0
2113,0
2114,5
2115,0
2116,0
2117,5
2118,0
2119,3
2120,3
2121,0
2122,0
2123,4
2124,0
2125,0
2126,3
2127,1
2128,0
2129,0
2130,2
2131,0
2132,4
2133,0
2134,0
2135,5
2136,0
2137,0
2138,4
2139,0
2140,0
2141,3
2142,0
2143,3
2144,0
2145,4
2146,0
2147,0
2148,0
2149,4
2150,3
2151,0
2152,0
2153,0
2154,5
2155,2
2156,2
2157,5
2158,3
2159,3
2160,0
2161,0
2162,0
2163,0
2164,0
2165,5
2166,2
2167,2
2168,0
2169,0
2170,0
2171,0
2172,5
2173,5
2174,0
2175,0
2176,1
2177,3
2178,0
2179,0
2180,1
2181,1
2182,5
2183,0
2184,5
2185,0
2186,3
2187,0
2188,3
2189,4
2190,0
2191,2
2192,0
2193,4
2194,0
2195,0
2196,0
2197,0
2198,4
2199,0
2200,0
2201,5
2202,0
2203,5
2204,4
2205,0
2206,0
2207,0
2208,0
2209,5
2210,5
2211,5
2212,0
2213,3
2214,0
2215,0
2216,4
2217,0
2218,0
2219,4
2220,0
2221,2
2222,2
2223,5
2224,4
2225,0
2226,0
2227,1
2228,1
2229,1
2230,5
2231,2
2232,5
2233,2
2234,1
2235,2
2236,3
2237,2
2238,2
2239,1
2240,1
2241,3
2242,0
2243,0
2244,0
2245,1
2246,0
2247,3
2248,2
2249,0
2250,5
2251,1
2252,0
2253,0
2254,0
2255,2
2256,0
2257,0
2258,0
2259,0
2260,0
2261,3
2262,0
2263,0
2264,1
2265,0
2266,1
2267,2
2268,2
2269,3
2270,5
2271,0
2272,3
2273,3
2274,3
2275,3
2276,0
2277,0
2278,2
2279,0
2280,0
2281,0
2282,2
2283,0
2284,0
2285,0
2286,3
2287,0
2288,0
2289,5
2290,2
2291,2
2292,1
2293,5
2294,3
2295,2
2296,2
2297,0
2298,2
2299,5
2300,1
2301,3
2302,5
2303,2
2304,1
2305,3
2306,3
2307,3
2308,3
2309,0
2310,5
2311,0
2312,5
2313,5
2314,5
2315,2
2316,3
2317,0
2318,0
2319,0
2320,3
2321,3
2322,3
2323,0
2324,3
2325,1
2326,5
2327,0
2328,0
2329,5
2330,5
2331,1
2332,0
2333,0
2334,5
2335,5
2336,0
2337,0
2338,2
2339,1
2340,3
2341,3
2342,5
2343,3
2344,0
2345,0
2346,0
2347,4
2348,2
2349,5
2350,2
2351,3
2352,1
2353,1
2354,0
2355,3
2356,5
2357,0
2358,3
2359,3
2360,1
2361,3
2362,2
2363,4
2364,3
2365,3
2366,2
2367,0
2368,3
2369,5
2370,3
2371,1
2372,1
2373,5
2374,2
2375,0
2376,3
2377,0
2378,0
2379,3
2380,2
2381,5
2382,3
2383,1
2384,2
2385,0
2386,0
2387,1
2388,1
2389,0
2390,0
2391,3
2392,1
2393,1
2394,5
2395,0
2396,0
2397,3
2398,5
2399,2
2400,5
2401,1
2402,3
2403,3
2404,3
2405,2
2406,0
2407,3
2408,2
2409,0
2410,5
2411,3
2412,1
2413,0
2414,0
2415,4
2416,0
2417,2
2418,4
2419,5
2420,4
2421,5
2422,0
2423,3
2424,2
2425,3
2426,5
2427,2
2428,3
2429,5
2430,2
2431,5
2432,1
2433,3
2434,3
2435,3
2436,5
2437,3
2438,1
2439,5
2440,2
2441,0
2442,5
2443,5
2444,1
2445,0
2446,2
2447,0
2448,0
2449,0
2450,3
2451,0
2452,0
2453,2
2454,0
2455,2
2456,2
2457,0
2458,3
2459,2
2460,0
2461,1
2462,0
2463,0
2464,3
2465,0
2466,0
2467,3
2468,3
2469,1
2470,3
2471,5
2472,5
2473,3
2474,3
2475,5
2476,5
2477,0
2478,2
2479,5
2480,5
2481,0
2482,5
2483,2
2484,5
2485,2
2486,2
2487,0
2488,0
2489,0
2490,0
2491,3
2492,2
2493,5
2494,5
2495,5
2496,2
2497,1
2498,1
2499,5
2500,0
2501,5
2502,1
2503,2
2504,3
2505,2
2506,3
2507,0
2508,0
2509,0
2510,5
2511,5
2512,5
2513,0
2514,0
2515,3
2516,3
2517,3
2518,5
2519,5
2520,0
2521,2
2522,1
2523,4
2524,5
2525,1
2526,3
2527,2
2528,3
2529,0
2530,3
2531,0
2532,0
2533,0
2534,0
2535,0
2536,0
2537,0
2538,2
2539,0
2540,1
2541,2
2542,3
2543,0
2544,0
2545,0
2546,5
2547,5
2548,5
2549,1
2550,3
2551,1
2552,1
2553,1
2554,5
2555,4
2556,0
2557,2
2558,2
2559,3
2560,5
2561,0
2562,1
2563,0
2564,0
2565,0
2566,0
2567,0
2568,2
2569,0
2570,0
2571,5
2572,5
2573,5
2574,2
2575,0
2576,0
2577,5
2578,1
2579,3
2580,5
2581,5
2582,3
2583,3
2584,3
2585,2
2586,3
2587,5
2588,2
2589,2
2590,4
2591,0
2592,0
2593,4
2594,0
2595,1
2596,2
2597,3
2598,2
2599,2
2600,0
2601,0
2602,0
2603,3
2604,2
2605,0
2606,3
2607,1
2608,1
2609,1
2610,5
2611,2
2612,3
2613,0
2614,1
2615,5
2616,5
2617,5
2618,5
2619,3
2620,1
2621,5
2622,5
2623,3
2624,0
2625,1
2626,1
2627,5
2628,0
2629,0
2630,5
2631,3
2632,5
2633,3
2634,0
2635,2
2636,5
2637,1
2638,5
2639,1
2640,2
2641,0
2642,5
2643,2
2644,1
2645,5
2646,3
2647,0
2648,2
2649,3
2650,5
2651,1
2652,4
2653,1
2654,2
2655,2
2656,3
2657,0
2658,1
2659,5
2660,2
2661,0
2662,2
2663,2
2664,2
2665,2
2666,5
2667,0
2668,1
2669,0
2670,0
2671,3
2672,0
2673,0
2674,3
2675,2
2676,5
2677,0
2678,0
2679,0
2680,2
2681,3
2682,5
2683,2
2684,3
2685,5
2686,5
2687,0
2688,5
2689,0
2690,3
2691,0
2692,0
2693,2
2694,2
2695,0
2696,2
2697,2
2698,2
2699,0
2700,5
2701,0
2702,0
2703,2
2704,0
2705,0
2706,4
2707,0
2708,5
2709,0
2710,5
2711,5
2712,0
2713,0
2714,2
2715,0
2716,3
2717,0
2718,2
2719,0
2720,5
2721,2
2722,5
2723,0
2724,2
2725,2
2726,5
2727,2
2728,0
2729,0
2730,2
2731,0
2732,0
2733,0
2734,0
2735,5
2736,0
2737,0
2738,0
2739,0
2740,0
2741,0
2742,4
2743,3
2744,4
2745,4
2746,0
2747,2
2748,0
2749,0
2750,3
2751,4
2752,0
2753,0
2754,0
2755,0
2756,0
2757,2
2758,0
2759,0
2760,1
2761,5
2762,2
2763,3
2764,0
2765,0
2766,0
2767,2
2768,3
2769,3
2770,1
2771,0
2772,0
2773,0
2774,0
2775,3
2776,2
2777,1
2778,2
2779,5
2780,5
2781,5
2782,5
2783,3
2784,2
2785,0
2786,1
2787,0
2788,5
2789,0
2790,1
2791,5
2792,1
2793,5
2794,2
2795,3
2796,0
2797,0
2798,2
2799,0
2800,5
2801,0
2802,3
2803,0
2804,5
2805,0
2806,2
2807,3
2808,2
2809,2
2810,0
2811,1
2812,0
2813,2
2814,0
2815,0
2816,3
2817,5
2818,1
2819,2
2820,5
2821,1
2822,5
2823,2
2824,5
2825,1
2826,1
2827,1
2828,3
2829,3
2830,3
2831,2
2832,0
2833,5
2834,5
2835,3
2836,1
2837,2
2838,2
2839,5
2840,1
2841,0
2842,1
2843,3
2844,2
2845,3
2846,3
2847,1
2848,2
2849,1
2850,0
2851,2
2852,1
2853,3
2854,2
2855,3
2856,5
2857,0
2858,3
2859,2
2860,3
2861,5
2862,5
2863,3
2864,3
2865,2
2866,0
2867,5
2868,2
2869,5
2870,2
2871,3
2872,3
2873,5
2874,2
2875,0
2876,5
2877,2
2878,5
2879,2
2880,3
2881,3
2882,5
2883,5
2884,2
2885,5
2886,5
2887,3
2888,5
2889,5
2890,5
2891,0
2892,5
2893,0
2894,2
2895,5
2896,5
2897,5
2898,2
2899,2
2900,3
2901,3
2902,5
2903,2
2904,2
2905,3
2906,3
2907,0
2908,3
2909,5
2910,4
2911,3
2912,1
2913,5
2914,5
2915,1
2916,5
2917,2
2918,1
2919,5
2920,1
2921,5
2922,2
2923,2
2924,5
2925,3
2926,5
2927,3
2928,3
2929,5
2930,5
2931,5
2932,1
2933,5
2934,5
2935,0
2936,5
2937,3
2938,4
2939,0
2940,5
2941,0
2942,5
2943,0
2944,0
2945,1
2946,5
2947,2
2948,3
2949,5
2950,2
2951,3
2952,5
2953,2
2954,5
2955,0
2956,5
2957,3
2958,0
2959,3
2960,1
2961,5
2962,5
2963,0
2964,5
2965,3
2966,5
2967,1
2968,5
2969,3
2970,3
2971,0
2972,1
2973,3
2974,0
2975,0
2976,1
2977,0
2978,5
2979,2
2980,5
2981,3
2982,3
2983,0
2984,5
2985,0
2986,2
2987,0
2988,2
2989,0
2990,5
2991,4
2992,1
2993,2
2994,3
2995,1
2996,0
2997,3
