,infuse_oa_lyr_2011,new_labels
129,E00000145,4
130,E00000146,4
131,E00000147,3
132,E00000148,3
133,E00000149,1
134,E00000150,1
135,E00000151,1
136,E00000152,1
137,E00000153,4
138,E00000154,2
139,E00000155,4
140,E00000156,4
141,E00000157,2
142,E00000158,1
143,E00000159,4
144,E00000160,1
145,E00000161,1
146,E00000162,1
147,E00000163,3
148,E00000164,4
149,E00000165,1
150,E00000166,4
151,E00000167,3
152,E00000168,2
153,E00000169,4
154,E00000170,1
155,E00000171,1
156,E00000172,4
157,E00000173,1
158,E00000174,1
159,E00000175,1
160,E00000176,4
161,E00000177,1
162,E00000178,4
163,E00000179,4
164,E00000180,1
165,E00000181,1
166,E00000182,4
167,E00000183,1
168,E00000184,2
169,E00000185,2
170,E00000186,4
171,E00000187,4
172,E00000188,1
173,E00000189,1
174,E00000190,1
175,E00000191,3
176,E00000192,1
177,E00000193,4
178,E00000194,2
179,E00000195,1
180,E00000196,1
181,E00000197,0
182,E00000198,2
183,E00000199,4
184,E00000200,3
185,E00000201,4
186,E00000202,3
187,E00000203,1
188,E00000204,4
189,E00000205,1
190,E00000206,2
191,E00000207,3
192,E00000208,2
193,E00000209,1
194,E00000210,4
195,E00000211,1
196,E00000212,2
197,E00000213,1
198,E00000214,3
199,E00000215,1
200,E00000216,4
201,E00000217,3
202,E00000218,3
203,E00000219,1
204,E00000220,4
205,E00000221,1
206,E00000222,2
207,E00000223,1
208,E00000224,1
209,E00000225,1
210,E00000226,1
211,E00000227,4
212,E00000228,1
213,E00000229,4
214,E00000230,1
215,E00000231,4
216,E00000232,4
217,E00000234,3
218,E00000235,4
219,E00000236,1
220,E00000237,4
221,E00000238,4
222,E00000239,2
223,E00000240,4
224,E00000241,4
225,E00000242,1
226,E00000243,1
227,E00000244,1
228,E00000245,1
229,E00000246,1
230,E00000247,4
231,E00000248,4
232,E00000249,1
233,E00000250,4
234,E00000251,1
235,E00000252,4
236,E00000253,2
237,E00000255,1
238,E00000257,2
239,E00000258,2
240,E00000259,1
241,E00000260,1
242,E00000261,3
243,E00000263,2
244,E00000264,1
245,E00000265,3
246,E00000266,3
247,E00000267,1
248,E00000268,1
249,E00000269,4
250,E00000270,1
251,E00000271,4
252,E00000272,4
253,E00000273,1
254,E00000274,1
255,E00000275,0
256,E00000276,1
257,E00000277,4
258,E00000278,3
259,E00000279,2
260,E00000280,4
261,E00000282,0
262,E00000283,0
263,E00000284,4
264,E00000285,4
265,E00000286,3
266,E00000287,4
267,E00000288,4
268,E00000289,1
269,E00000290,4
270,E00000291,4
271,E00000292,3
272,E00000293,1
273,E00000294,1
274,E00000295,4
275,E00000296,1
276,E00000297,4
277,E00000298,4
278,E00000299,1
279,E00000300,1
280,E00000301,1
281,E00000302,1
282,E00000303,2
283,E00000304,2
284,E00000305,1
285,E00000306,1
286,E00000307,4
287,E00000308,4
288,E00000309,3
289,E00000310,1
290,E00000311,4
291,E00000312,4
292,E00000313,4
293,E00000314,4
294,E00000315,2
295,E00000316,4
296,E00000317,1
297,E00000318,4
298,E00000319,4
299,E00000320,1
300,E00000321,1
301,E00000322,1
302,E00000323,1
303,E00000324,1
304,E00000325,1
305,E00000326,1
306,E00000327,1
307,E00000328,4
308,E00000329,4
309,E00000330,2
310,E00000331,2
311,E00000332,4
312,E00000333,4
313,E00000334,4
314,E00000335,4
315,E00000336,1
316,E00000337,1
317,E00000338,1
318,E00000339,1
319,E00000340,3
320,E00000341,1
321,E00000342,4
322,E00000343,3
323,E00000344,1
324,E00000345,4
325,E00000346,3
326,E00000347,1
327,E00000348,3
328,E00000349,2
329,E00000350,1
330,E00000351,1
331,E00000352,1
332,E00000353,4
333,E00000354,3
334,E00000355,4
335,E00000356,4
336,E00000357,1
337,E00000358,1
338,E00000360,4
339,E00000361,2
340,E00000362,4
341,E00000363,4
342,E00000364,1
343,E00000365,1
344,E00000366,1
345,E00000367,4
346,E00000368,4
347,E00000369,1
348,E00000370,1
349,E00000371,3
350,E00000372,4
351,E00000373,4
352,E00000374,4
353,E00000375,3
354,E00000376,3
355,E00000377,1
356,E00000378,2
357,E00000379,1
358,E00000380,1
359,E00000381,4
360,E00000382,4
361,E00000383,1
362,E00000384,1
363,E00000385,4
364,E00000386,4
365,E00000387,1
366,E00000388,3
367,E00000389,1
368,E00000390,1
369,E00000391,3
370,E00000392,1
371,E00000393,3
372,E00000394,4
373,E00000395,1
374,E00000396,1
375,E00000397,1
376,E00000398,4
377,E00000399,4
378,E00000400,3
379,E00000401,1
380,E00000402,1
381,E00000403,4
382,E00000404,1
383,E00000405,4
384,E00000406,2
385,E00000407,1
386,E00000408,1
387,E00000409,1
388,E00000411,3
389,E00000412,1
390,E00000413,1
391,E00000414,4
392,E00000415,3
393,E00000416,3
394,E00000417,1
395,E00000418,2
396,E00000419,4
397,E00000420,4
398,E00000421,1
399,E00000422,1
400,E00000423,1
401,E00000424,1
402,E00000425,2
403,E00000426,4
404,E00000427,4
405,E00000428,3
406,E00000429,3
407,E00000430,1
408,E00000431,1
409,E00000432,2
410,E00000433,4
411,E00000434,1
412,E00000435,4
413,E00000436,3
414,E00000437,3
415,E00000438,3
416,E00000439,1
417,E00000440,1
418,E00000441,4
419,E00000442,1
420,E00000443,4
421,E00000444,1
422,E00000445,1
423,E00000446,4
424,E00000447,2
425,E00000448,1
426,E00000449,3
427,E00000450,1
428,E00000451,1
429,E00000452,1
430,E00000453,1
431,E00000454,2
432,E00000455,1
433,E00000456,1
434,E00000457,1
435,E00000458,1
436,E00000460,4
437,E00000461,4
438,E00000462,3
439,E00000463,1
440,E00000464,1
441,E00000465,1
442,E00000466,4
443,E00000467,3
444,E00000468,2
445,E00000469,3
446,E00000470,1
447,E00000471,4
448,E00000472,1
449,E00000474,1
450,E00000475,1
451,E00000476,1
452,E00000477,1
453,E00000478,1
454,E00000479,4
455,E00000480,4
456,E00000481,4
457,E00000482,1
458,E00000483,4
459,E00000484,4
460,E00000485,4
461,E00000486,4
462,E00000487,4
463,E00000488,4
464,E00000489,1
465,E00000490,4
466,E00000491,3
467,E00000492,4
468,E00000493,4
469,E00000494,1
470,E00000495,3
471,E00000496,1
472,E00000497,1
473,E00000498,1
474,E00000499,4
475,E00000500,4
476,E00000501,2
477,E00000502,1
478,E00000503,2
479,E00000504,3
480,E00000505,1
481,E00000506,4
482,E00000507,1
483,E00000508,1
484,E00000509,3
485,E00000510,1
486,E00000511,1
487,E00000512,3
488,E00000513,4
489,E00000514,3
490,E00000515,4
491,E00000516,1
492,E00000517,3
493,E00000518,4
494,E00000519,4
495,E00000520,1
496,E00000521,3
497,E00000522,1
498,E00000523,2
499,E00000524,4
500,E00000525,2
501,E00000526,1
502,E00000527,4
503,E00000528,4
504,E00000529,4
505,E00000530,1
506,E00000531,4
507,E00000532,4
508,E00000533,1
509,E00000534,1
510,E00000535,3
511,E00000536,1
512,E00000537,1
513,E00000538,0
514,E00000539,3
515,E00000540,4
516,E00000541,1
517,E00000542,4
518,E00000543,4
519,E00000544,4
520,E00000545,1
521,E00000546,1
522,E00000547,0
523,E00000548,3
524,E00000549,1
525,E00000550,4
526,E00000551,2
527,E00000552,1
528,E00000553,4
529,E00000554,4
530,E00000555,4
531,E00000556,1
532,E00000557,3
533,E00000558,1
534,E00000559,1
535,E00000560,1
536,E00000561,2
537,E00000562,4
538,E00000563,4
539,E00000564,4
540,E00000565,4
541,E00000566,4
542,E00000567,4
543,E00000568,1
544,E00000569,1
545,E00000570,1
546,E00000571,3
547,E00000572,1
548,E00000573,1
549,E00000574,4
550,E00000575,1
551,E00000576,3
552,E00000577,1
553,E00000578,1
554,E00000579,4
555,E00000580,1
556,E00000581,1
557,E00000582,1
558,E00000583,4
559,E00000584,4
560,E00000585,2
561,E00000586,1
562,E00000587,2
563,E00000588,4
564,E00000589,4
565,E00000590,1
566,E00000591,4
567,E00000592,2
568,E00000593,3
569,E00000594,2
570,E00000595,0
571,E00000596,4
572,E00000597,4
573,E00000598,0
574,E00000600,4
575,E00000601,4
576,E00000602,1
577,E00000603,4
578,E00000604,0
579,E00000605,3
580,E00000606,4
581,E00000607,1
582,E00000608,2
583,E00000609,1
584,E00000610,1
585,E00000611,3
586,E00000612,4
587,E00000613,1
588,E00000614,3
589,E00000615,1
590,E00000616,1
591,E00000617,4
592,E00000618,2
593,E00000619,1
594,E00000620,0
595,E00000622,3
596,E00000623,4
597,E00000624,3
598,E00000625,1
599,E00000626,3
600,E00000627,1
601,E00000628,4
602,E00000629,2
603,E00000630,4
604,E00000631,4
605,E00000632,4
606,E00000633,3
607,E00000634,4
608,E00000635,1
609,E00000636,1
610,E00000637,3
611,E00000638,4
612,E00000640,3
613,E00000641,4
614,E00000642,0
615,E00000643,1
616,E00000644,1
617,E00000645,2
618,E00000646,4
619,E00000647,4
620,E00000648,4
621,E00000649,1
622,E00000650,4
623,E00000651,2
624,E00000652,1
625,E00000653,4
626,E00000654,1
627,E00000655,3
628,E00000656,1
629,E00000657,1
630,E00000658,1
631,E00000659,1
632,E00000660,4
633,E00000661,1
634,E00000662,1
635,E00000663,1
636,E00000664,1
637,E00000665,3
638,E00000666,1
639,E00000667,3
640,E00000668,1
641,E00000669,4
642,E00000670,4
643,E00000671,4
644,E00000672,1
645,E00000674,1
646,E00000675,1
647,E00000676,4
648,E00000677,1
649,E00000678,1
650,E00000679,1
651,E00000680,3
652,E00000681,1
653,E00000682,4
654,E00000683,1
655,E00000684,1
656,E00000685,1
657,E00000686,2
658,E00000687,4
659,E00000688,2
660,E00000689,2
661,E00000690,4
662,E00000691,1
663,E00000692,1
664,E00000693,1
665,E00000694,4
666,E00000695,1
667,E00000696,4
668,E00000697,1
669,E00000698,4
670,E00000699,1
671,E00000700,4
672,E00000701,4
673,E00000702,1
674,E00000703,0
675,E00000704,1
676,E00000705,0
677,E00000706,3
678,E00000707,0
679,E00000708,1
680,E00000709,4
681,E00000710,1
682,E00000711,1
683,E00000712,4
684,E00000713,1
685,E00000714,3
686,E00000715,3
687,E00000716,1
688,E00000717,2
689,E00000718,3
690,E00000719,4
691,E00000720,4
692,E00000721,4
693,E00000722,4
694,E00000723,1
695,E00000724,1
696,E00000725,1
697,E00000726,4
698,E00000727,4
699,E00000728,4
700,E00000729,1
701,E00000730,3
702,E00000731,1
703,E00000732,4
704,E00000733,4
705,E00000734,3
706,E00000736,1
707,E00000737,4
708,E00000738,4
709,E00000739,2
710,E00000740,2
711,E00000742,4
712,E00000743,4
713,E00000744,4
714,E00000745,1
715,E00000746,4
716,E00000747,3
717,E00000748,1
718,E00000749,1
719,E00000751,2
720,E00000752,1
721,E00000754,3
722,E00000755,3
723,E00000756,4
724,E00000757,4
725,E00000758,0
726,E00000760,4
727,E00000761,1
728,E00000762,1
729,E00000763,3
730,E00000764,1
731,E00000765,3
732,E00000766,1
733,E00000767,3
734,E00000768,4
735,E00000769,1
736,E00000770,1
737,E00000771,4
738,E00000772,4
739,E00000773,2
740,E00000774,3
741,E00000775,4
742,E00000776,1
743,E00000777,4
744,E00000778,1
745,E00000779,4
746,E00000780,4
747,E00000781,3
748,E00000782,1
749,E00000783,3
750,E00000785,1
751,E00000786,4
752,E00000787,4
753,E00000788,4
754,E00000789,4
755,E00000790,1
756,E00000791,1
757,E00000792,4
758,E00000793,4
759,E00000794,1
760,E00000795,1
761,E00000796,4
762,E00000797,3
763,E00000798,3
764,E00000799,1
765,E00000800,2
766,E00000801,4
767,E00000802,3
768,E00000803,2
769,E00000804,3
770,E00000805,4
771,E00000806,4
772,E00000807,1
773,E00000808,3
774,E00000809,3
775,E00000810,4
776,E00000811,4
777,E00000812,3
778,E00000813,4
779,E00000814,4
780,E00000815,4
781,E00000816,1
782,E00000817,1
783,E00000818,1
784,E00000819,3
785,E00000820,4
786,E00000821,4
787,E00000822,4
788,E00000823,1
789,E00000824,3
790,E00000825,1
791,E00000827,0
792,E00000828,4
793,E00000829,4
794,E00000830,1
795,E00000831,1
796,E00000832,4
797,E00000833,4
798,E00000834,3
799,E00000835,3
800,E00000836,1
801,E00000837,3
802,E00000838,1
803,E00000839,4
804,E00000840,1
805,E00000841,2
806,E00000842,3
807,E00000843,1
808,E00000844,1
809,E00000845,3
810,E00000846,3
811,E00000847,1
812,E00000848,1
813,E00000849,1
814,E00000850,0
815,E00000851,1
816,E00000852,4
817,E00000853,3
818,E00000854,1
819,E00000855,4
820,E00000856,2
821,E00000857,4
822,E00000858,2
823,E00000859,4
824,E00000860,4
825,E00000861,0
826,E00000862,1
827,E00000863,4
828,E00000864,1
829,E00000865,1
830,E00000866,4
831,E00000867,1
832,E00000868,4
833,E00000869,1
834,E00000870,1
835,E00000871,4
836,E00000872,4
837,E00000873,1
838,E00000874,1
839,E00000875,3
840,E00000876,3
841,E00000877,0
842,E00000878,3
843,E00000879,1
844,E00000880,2
845,E00000881,1
846,E00000882,4
847,E00000883,1
848,E00000884,4
849,E00000885,4
850,E00000887,1
851,E00000888,4
852,E00000890,4
853,E00000891,4
854,E00000892,4
855,E00000893,1
856,E00000894,4
857,E00000895,3
858,E00000896,1
859,E00000897,1
860,E00000898,4
861,E00000899,4
862,E00000900,4
863,E00000901,4
864,E00000902,1
865,E00000903,4
866,E00000904,4
867,E00000905,4
868,E00000906,4
869,E00000907,2
870,E00000908,1
871,E00000909,3
872,E00000910,1
873,E00000911,4
874,E00000912,3
875,E00000913,3
876,E00000914,3
877,E00000915,3
878,E00000916,4
879,E00000917,3
880,E00000918,1
881,E00000919,4
882,E00000920,1
883,E00000921,3
884,E00000922,1
885,E00000923,1
886,E00000924,4
887,E00000925,0
888,E00000926,1
889,E00000927,4
890,E00000928,4
891,E00000929,4
892,E00000930,4
893,E00000931,4
894,E00000932,4
895,E00000933,1
896,E00000934,1
897,E00000935,1
898,E00000936,4
899,E00000937,1
900,E00000938,1
901,E00000939,3
902,E00000940,4
903,E00000941,1
904,E00000942,3
905,E00000943,1
906,E00000944,4
907,E00000945,1
908,E00000947,1
909,E00000948,4
910,E00000949,1
911,E00000950,1
912,E00000951,3
913,E00000952,3
914,E00000953,4
915,E00000954,0
916,E00000955,1
917,E00000956,1
918,E00000957,1
919,E00000958,1
920,E00000959,3
921,E00000960,1
922,E00000961,4
923,E00000962,4
924,E00000963,4
925,E00000964,3
926,E00000965,4
927,E00000966,3
928,E00000967,1
929,E00000968,1
930,E00000969,2
931,E00000970,1
932,E00000971,3
933,E00000972,1
934,E00000973,1
935,E00000974,4
936,E00000975,4
937,E00000976,4
938,E00000977,4
939,E00000978,4
940,E00000979,1
941,E00000980,4
942,E00000981,4
943,E00000982,1
944,E00000983,4
945,E00000984,1
946,E00000985,4
947,E00000986,3
948,E00000987,1
949,E00000988,2
950,E00000989,1
951,E00000990,4
952,E00000991,1
953,E00000992,3
954,E00000993,4
955,E00000994,1
956,E00000995,1
957,E00000996,1
958,E00000997,2
959,E00000998,3
960,E00000999,4
961,E00001000,1
962,E00001001,4
963,E00001002,1
964,E00001003,1
965,E00001004,1
966,E00001005,4
967,E00001006,1
968,E00001007,1
969,E00001008,2
970,E00001009,4
971,E00001010,1
972,E00001011,4
973,E00001012,4
974,E00001013,2
975,E00001014,0
976,E00001015,0
977,E00001016,1
978,E00001017,0
979,E00001018,1
980,E00001019,4
981,E00001020,4
982,E00001021,1
983,E00001022,1
984,E00001023,4
985,E00001024,1
986,E00001025,4
987,E00001026,1
988,E00001027,4
989,E00001028,4
990,E00001029,3
991,E00001030,1
992,E00001031,1
993,E00001032,4
994,E00001033,4
995,E00001034,1
996,E00001035,2
997,E00001036,0
998,E00001037,4
999,E00001038,1
1000,E00001039,4
1001,E00001040,3
1002,E00001041,3
1003,E00001042,1
1004,E00001043,3
1005,E00001044,1
1006,E00001045,1
1007,E00001046,4
1008,E00001047,4
1009,E00001048,4
1010,E00001049,4
1011,E00001050,1
1012,E00001051,4
1013,E00001052,4
1014,E00001053,0
1015,E00001054,2
1016,E00001055,1
1017,E00001056,1
1018,E00001057,4
1019,E00001058,1
1020,E00001059,1
1021,E00001060,1
1022,E00001061,1
1023,E00001062,1
1024,E00001063,4
1025,E00001064,1
1026,E00001065,1
1027,E00001066,1
1028,E00001067,1
1029,E00001068,1
1030,E00001069,4
1031,E00001070,4
1032,E00001071,2
1033,E00001072,4
1034,E00001073,1
1035,E00001074,1
1036,E00001075,1
1037,E00001076,3
1038,E00001077,1
1039,E00001078,1
1040,E00001079,3
1041,E00001080,2
1042,E00001081,1
1043,E00001082,4
1044,E00001083,2
1045,E00001084,2
1046,E00001085,1
1047,E00001086,2
1048,E00001087,4
1049,E00001088,1
1050,E00001089,4
1051,E00001090,1
1052,E00001091,4
1053,E00001092,1
1054,E00001093,4
1055,E00001094,1
1056,E00001095,1
1057,E00001096,1
1058,E00001097,4
1059,E00001098,2
1060,E00001099,4
1061,E00001100,3
1062,E00001101,4
1063,E00001102,1
1064,E00001103,3
1065,E00001104,1
1066,E00001105,1
1067,E00001106,1
1068,E00001107,1
1069,E00001108,1
1070,E00001109,1
1071,E00001110,1
1072,E00001111,3
1073,E00001112,1
1074,E00001113,4
1075,E00001114,1
1076,E00001115,3
1077,E00001116,1
1078,E00001117,1
1079,E00001118,1
1080,E00001119,4
1081,E00001120,1
1082,E00001121,4
1083,E00001122,1
1084,E00001123,2
1085,E00001124,1
1086,E00001125,1
1087,E00001126,4
1088,E00001127,1
1089,E00001128,1
1090,E00001129,2
1091,E00001130,1
1092,E00001131,1
1093,E00001132,4
1094,E00001133,3
1095,E00001134,4
1096,E00001135,1
1097,E00001136,3
1098,E00001137,2
1099,E00001138,4
1100,E00001139,3
1101,E00001140,4
1102,E00001141,4
1103,E00001142,1
1104,E00001143,1
1105,E00001144,1
1106,E00001145,4
1107,E00001146,2
1108,E00001147,1
1109,E00001148,1
1110,E00001149,3
1111,E00001150,4
1112,E00001151,1
1113,E00001152,1
1114,E00001153,1
1115,E00001154,3
1116,E00001155,1
1117,E00001156,1
1118,E00001157,4
1119,E00001158,1
1120,E00001159,1
1121,E00001160,4
1122,E00001161,4
1123,E00001162,4
1124,E00001163,1
1125,E00001164,1
1126,E00001165,1
1127,E00001166,1
1128,E00001167,1
1129,E00001168,1
1130,E00001169,1
1131,E00001170,4
1132,E00001171,1
1133,E00001172,1
1134,E00001173,1
1135,E00001174,1
1136,E00001175,1
1137,E00001176,4
1138,E00001177,1
1139,E00001178,1
1140,E00001179,0
1141,E00001180,2
1142,E00001181,2
1143,E00001182,1
1144,E00001183,3
1145,E00001184,4
1146,E00001185,1
1147,E00001186,4
1148,E00001187,1
1149,E00001188,2
1150,E00001189,1
1151,E00001191,1
1152,E00001192,1
1153,E00001193,1
1154,E00001194,1
1155,E00001195,1
1156,E00001196,4
1157,E00001197,0
1158,E00001198,4
1159,E00001199,1
1160,E00001200,1
1161,E00001201,4
1162,E00001202,1
1163,E00001203,1
1164,E00001204,4
1165,E00001205,4
1166,E00001206,4
1167,E00001207,4
1168,E00001208,1
1169,E00001209,0
1170,E00001210,4
1171,E00001211,1
1172,E00001212,1
1173,E00001213,4
1174,E00001214,2
1175,E00001215,0
1176,E00001216,0
1177,E00001217,4
1178,E00001218,4
1179,E00001219,2
1180,E00001220,1
1181,E00001221,1
1182,E00001222,4
1183,E00001223,3
1184,E00001224,4
1185,E00001225,1
1186,E00001226,1
1187,E00001227,4
1188,E00001228,2
1189,E00001229,4
1190,E00001230,1
1191,E00001231,4
1192,E00001232,4
1193,E00001233,4
1194,E00001234,1
1195,E00001235,1
1196,E00001236,4
1197,E00001237,3
1198,E00001238,2
1199,E00001239,4
1200,E00001240,1
1201,E00001241,4
1202,E00001242,4
1203,E00001243,3
1204,E00001244,1
1205,E00001245,0
1206,E00001246,3
1207,E00001247,4
1208,E00001248,1
1209,E00001249,4
1210,E00001250,1
1211,E00001251,1
1212,E00001252,2
1213,E00001253,4
1214,E00001254,1
1215,E00001255,4
1216,E00001256,4
1217,E00001257,2
1218,E00001258,4
1219,E00001259,1
1220,E00001260,1
1221,E00001261,1
1222,E00001262,4
1223,E00001263,4
1224,E00001265,4
1225,E00001266,1
1226,E00001267,1
1227,E00001268,2
1228,E00001269,1
1229,E00001270,1
1230,E00001271,1
1231,E00001272,4
1232,E00001273,1
1233,E00001274,4
1234,E00001275,1
1235,E00001276,2
1236,E00001277,1
1237,E00001278,1
1238,E00001279,1
1239,E00001280,4
1240,E00001281,1
1241,E00001282,4
1242,E00001283,1
1243,E00001284,1
1244,E00001285,2
1245,E00001286,1
1246,E00001288,1
1247,E00001289,4
1248,E00001290,4
1249,E00001291,1
1250,E00001292,3
1251,E00001293,4
1252,E00001294,1
1253,E00001295,1
1254,E00001296,4
1255,E00001297,1
1256,E00001298,1
1257,E00001299,1
1258,E00001300,1
1259,E00001301,4
1260,E00001302,1
1261,E00001303,1
1262,E00001304,4
1263,E00001305,1
1264,E00001306,2
1265,E00001307,1
1266,E00001308,4
1267,E00001309,2
1268,E00001310,3
1269,E00001311,1
1270,E00001312,1
1271,E00001313,1
1272,E00001314,4
1273,E00001315,3
1274,E00001316,1
1275,E00001317,2
1276,E00001318,1
1277,E00001319,3
1278,E00001320,4
1279,E00001321,4
1280,E00001322,3
1281,E00001323,3
1282,E00001324,4
1283,E00001325,4
1284,E00001326,1
1285,E00001327,1
1286,E00001328,4
1287,E00001329,4
1288,E00001330,4
1289,E00001331,3
1290,E00001332,1
1291,E00001333,1
1292,E00001334,2
1293,E00001335,4
1294,E00001336,1
1295,E00001337,2
1296,E00001338,2
1297,E00001339,2
1298,E00001340,3
1299,E00001341,1
1300,E00001342,4
1301,E00001343,2
1302,E00001344,4
1303,E00001345,2
1304,E00001346,4
1305,E00001347,4
1306,E00001348,2
1307,E00001349,4
1308,E00001350,1
1309,E00001351,4
1310,E00001352,1
1311,E00001353,4
1312,E00001354,2
1313,E00001355,3
1314,E00001356,1
1315,E00001357,4
1316,E00001358,1
1317,E00001359,4
1318,E00001360,4
1319,E00001361,1
1320,E00001362,4
1321,E00001363,4
1322,E00001364,4
1323,E00001365,4
1324,E00001366,0
1325,E00001367,3
1326,E00001368,2
1327,E00001369,3
1328,E00001370,4
1329,E00001371,4
1330,E00001372,3
1331,E00001373,4
1332,E00001374,3
1333,E00001375,4
1334,E00001376,2
1335,E00001377,1
1336,E00001378,1
1337,E00001379,1
1338,E00001380,0
1339,E00001381,2
1340,E00001382,2
1341,E00001383,4
1342,E00001384,3
1343,E00001385,1
1344,E00001386,4
1345,E00001387,3
1346,E00001388,4
1347,E00001389,4
1348,E00001390,4
1349,E00001391,4
1350,E00001392,1
1351,E00001393,2
1352,E00001394,4
1353,E00001395,0
1354,E00001396,4
1355,E00001397,1
1356,E00001398,4
1357,E00001399,4
1358,E00001400,0
1359,E00001401,2
1360,E00001402,4
1361,E00001403,1
1362,E00001404,1
1363,E00001405,4
1364,E00001406,1
1365,E00001407,2
1366,E00001408,4
1367,E00001409,2
1368,E00001410,4
1369,E00001411,4
1370,E00001412,3
1371,E00001413,4
1372,E00001414,2
1373,E00001415,4
1374,E00001416,4
1375,E00001417,4
1376,E00001418,1
1377,E00001419,2
1378,E00001420,0
1379,E00001421,2
1380,E00001422,1
1381,E00001423,4
1382,E00001424,1
1383,E00001425,1
1384,E00001426,4
1385,E00001427,1
1386,E00001428,1
1387,E00001429,1
1388,E00001430,1
1389,E00001431,4
1390,E00001432,1
1391,E00001433,4
1392,E00001434,4
1393,E00001435,2
1394,E00001436,4
1395,E00001437,4
1396,E00001438,3
1397,E00001439,4
1398,E00001440,4
1399,E00001441,3
1400,E00001442,1
1401,E00001443,0
1402,E00001444,4
1403,E00001445,2
1404,E00001446,4
1405,E00001447,4
1406,E00001448,4
1407,E00001449,4
1408,E00001450,4
1409,E00001451,0
1410,E00001452,4
1411,E00001453,2
1412,E00001454,2
1413,E00001455,1
1414,E00001456,1
1415,E00001457,2
1416,E00001458,1
1417,E00001459,2
1418,E00001460,2
1419,E00001462,3
1420,E00001463,1
1421,E00001464,1
1422,E00001465,1
1423,E00001466,4
1424,E00001467,4
1425,E00001468,4
1426,E00001469,1
1427,E00001470,4
1428,E00001471,1
1429,E00001472,4
1430,E00001474,3
1431,E00001475,1
1432,E00001476,4
1433,E00001477,4
1434,E00001478,1
1435,E00001479,4
1436,E00001480,1
1437,E00001481,0
1438,E00001482,1
1439,E00001483,1
1440,E00001484,4
1441,E00001485,4
1442,E00001486,4
1443,E00001487,4
1444,E00001488,1
1445,E00001489,3
1446,E00001490,1
1447,E00001491,4
1448,E00001492,4
1449,E00001493,4
1450,E00001494,1
1451,E00001495,1
1452,E00001496,3
1453,E00001497,1
1454,E00001498,4
1455,E00001499,4
1456,E00001500,4
1457,E00001501,1
1458,E00001502,3
1459,E00001503,4
1460,E00001504,4
1461,E00001505,1
1462,E00001506,1
1463,E00001507,1
1464,E00001508,1
1465,E00001509,1
1466,E00001510,3
1467,E00001511,4
1468,E00001512,4
1469,E00001513,3
1470,E00001514,1
1471,E00001515,4
1472,E00001516,3
1473,E00001517,4
1474,E00001518,4
1475,E00001519,0
1476,E00001520,1
1477,E00001521,3
1478,E00001522,3
1479,E00001523,3
1480,E00001524,3
1481,E00001525,1
1482,E00001526,1
1483,E00001527,4
1484,E00001528,1
1485,E00001529,1
1486,E00001530,4
1487,E00001531,1
1488,E00001532,1
1489,E00001533,1
1490,E00001534,1
1491,E00001535,2
1492,E00001536,3
1493,E00001537,3
1494,E00001538,3
