,labels
973,0
974,0
975,1
976,1
977,4
978,1
979,0
980,5
981,1
982,0
983,0
984,0
985,1
986,1
987,0
988,1
989,4
990,5
991,0
992,2
993,1
994,0
995,0
996,1
997,1
998,1
999,0
1000,0
1001,1
1002,3
1003,1
1004,5
1005,0
1006,5
1007,1
1008,5
1009,0
1010,1
1011,0
1012,5
1013,5
1014,5
1015,5
1016,0
1017,4
1018,0
1019,5
1020,4
1021,4
1022,3
1023,0
1024,1
1025,5
1026,0
1027,4
1028,0
1029,0
1030,0
1031,3
1032,0
1033,0
1034,0
1035,1
1036,0
1037,0
1038,3
1039,0
1040,0
1041,2
1042,2
1043,2
1044,1
1045,3
1046,0
1047,0
1048,1
1049,0
1050,2
1051,1
1052,1
1053,0
1054,1
1055,0
1056,0
1057,0
1058,0
1059,5
1060,5
1061,0
1062,5
1063,0
1064,0
1065,0
1066,5
1067,0
1068,5
1069,5
1070,1
1071,5
1072,0
1073,0
1074,3
1075,4
1076,0
1077,0
1078,1
1079,0
1080,2
1081,5
1082,0
1083,0
1084,0
1085,5
1086,0
1087,0
1088,1
1089,0
1090,1
1091,0
1092,0
1093,0
1094,2
1095,5
1096,5
1097,1
1098,2
1099,0
1100,0
1101,2
1102,0
1103,0
1104,0
1105,0
1106,0
1107,5
1108,0
1109,5
1110,5
1111,0
1112,5
1113,0
1114,1
1115,3
1116,3
1117,0
1118,1
1119,3
1120,2
1121,0
1122,0
1123,2
1124,0
1125,4
1126,0
1127,0
1128,0
1129,2
1130,0
1131,2
1132,2
1133,3
1134,0
1135,0
1136,0
1137,2
1138,4
1139,3
1140,1
1141,0
1142,0
1143,1
1144,0
1145,1
1146,1
1147,0
1148,4
1149,1
1150,0
1151,4
1152,0
1153,0
1154,3
1155,2
1156,0
1157,1
1158,0
1159,0
1160,3
1161,3
1162,3
1163,0
1164,4
1165,0
1166,3
1167,5
1168,1
1169,1
1170,0
1171,0
1172,0
1173,1
1174,0
1175,1
1176,1
1177,0
1178,1
1179,1
1180,4
1181,1
1182,1
1183,0
1184,2
1185,0
1186,0
1187,3
1188,0
1189,5
1190,0
1191,3
1192,0
1193,0
1194,0
1195,0
1196,1
1197,0
1198,0
1199,3
1200,3
1201,5
1202,4
1203,3
1204,3
1205,1
1206,4
1207,5
1208,4
1209,1
1210,5
1211,3
1212,1
1213,2
1214,0
1215,0
1216,5
1217,1
1218,0
1219,0
1220,0
1221,5
1222,0
1223,1
1224,0
1225,5
1226,5
1227,1
1228,0
1229,0
1230,5
1231,3
1232,1
1233,0
1234,4
1235,0
1236,0
1237,5
1238,1
1239,0
1240,0
1241,5
1242,3
1243,0
1244,1
1245,0
1246,0
1247,5
1248,0
1249,3
1250,0
1251,0
1252,4
1253,0
1254,0
1255,5
1256,5
1257,0
1258,0
1259,5
1260,4
1261,0
1262,5
1263,4
1264,0
1265,4
1266,2
1267,0
1268,4
1269,0
1270,0
1271,0
1272,0
1273,0
1274,0
1275,4
1276,0
1277,0
1278,5
1279,5
1280,4
1281,1
1282,1
1283,0
1284,2
1285,5
1286,3
1287,4
1288,1
1289,2
1290,0
1291,5
1292,3
1293,0
1294,0
1295,1
1296,4
1297,4
1298,3
1299,5
1300,0
1301,0
1302,3
1303,0
1304,1
1305,3
1306,3
1307,5
1308,5
1309,0
1310,4
1311,0
1312,3
1313,0
1314,4
1315,2
1316,4
1317,3
1318,1
1319,0
1320,5
1321,5
1322,5
1323,5
1324,1
1325,1
1326,1
1327,5
1328,1
1329,2
1330,5
1331,0
1332,0
1333,1
1334,0
1335,0
1336,0
1337,0
1338,1
1339,0
1340,0
1341,1
1342,0
1343,3
1344,2
1345,5
1346,0
1347,1
1348,2
1349,1
1350,5
1351,0
1352,1
1353,1
1354,0
1355,0
1356,5
1357,2
1358,3
1359,1
1360,5
1361,5
1362,2
1363,1
1364,0
1365,1
1366,2
1367,5
1368,1
1369,0
1370,2
1371,5
1372,5
1373,1
1374,2
1375,2
1376,2
1377,1
1378,1
1379,2
1380,0
1381,0
1382,5
1383,0
1384,5
1385,1
1386,0
1387,4
1388,0
1389,2
1390,1
1391,0
1392,5
1393,2
1394,3
1395,1
1396,5
1397,3
1398,3
1399,2
1400,2
1401,1
1402,1
1403,2
1404,3
1405,0
1406,0
1407,0
1408,1
1409,1
1410,5
1411,3
1412,1
1413,0
1414,4
1415,3
1416,0
1417,5
1418,1
1419,3
1420,3
1421,5
1422,4
1423,3
1424,1
1425,0
1426,0
1427,3
1428,3
1429,1
1430,3
1431,0
1432,5
1433,3
1434,0
1435,3
1436,3
1437,1
1438,5
1439,2
1440,1
1441,0
1442,2
1443,1
1444,4
1445,0
1446,1
1447,0
1448,0
1449,1
1450,0
1451,0
1452,0
1453,0
1454,2
1455,2
1456,3
1457,2
1458,1
1459,1
1460,1
1461,0
1462,4
1463,3
1464,3
1465,4
1466,0
1467,5
1468,2
1469,4
1470,2
1471,0
1472,3
1473,3
1474,5
1475,2
1476,4
1477,4
1478,0
1479,0
1480,1
1481,0
1482,0
1483,1
1484,3
1485,1
1486,3
1487,0
1488,0
1489,4
1490,0
1491,3
1492,0
1493,0
1494,5
1495,2
1496,5
1497,3
1498,5
1499,0
1500,0
1501,0
1502,0
1503,0
1504,0
1505,3
1506,0
1507,0
1508,0
1509,0
1510,5
1511,0
1512,2
1513,0
1514,1
1515,5
1516,0
1517,5
1518,0
1519,0
1520,1
1521,2
1522,2
1523,5
1524,0
1525,1
1526,5
1527,0
1528,2
1529,3
1530,1
1531,1
1532,1
1533,0
1534,0
1535,0
1536,2
1537,1
1538,0
1539,2
1540,5
1541,0
1542,0
1543,5
1544,3
1545,0
1546,1
1547,5
1548,0
1549,1
1550,0
1551,1
1552,0
1553,0
1554,3
1555,1
1556,0
1557,3
1558,1
1559,0
1560,1
1561,1
1562,1
1563,0
1564,0
1565,1
1566,0
1567,0
1568,0
1569,0
1570,0
1571,0
1572,0
1573,4
1574,3
1575,0
1576,0
1577,0
1578,1
1579,0
1580,2
1581,0
1582,2
1583,0
1584,1
1585,0
1586,3
1587,3
1588,0
1589,3
1590,3
1591,3
1592,3
1593,0
1594,1
1595,1
1596,3
1597,2
1598,1
1599,1
1600,3
1601,1
1602,2
1603,3
1604,0
1605,0
1606,3
1607,5
1608,2
1609,0
1610,0
1611,0
1612,1
1613,0
1614,3
1615,1
1616,0
1617,0
1618,2
1619,5
1620,2
1621,0
1622,1
1623,2
1624,3
1625,5
1626,5
1627,5
1628,3
1629,3
1630,1
1631,0
1632,0
1633,3
1634,5
1635,1
1636,1
1637,5
1638,5
1639,5
1640,0
1641,5
1642,1
1643,0
1644,2
1645,3
1646,5
1647,0
1648,0
1649,5
1650,0
1651,0
1652,0
1653,1
1654,0
1655,0
1656,3
1657,0
1658,0
1659,0
1660,0
1661,0
1662,5
1663,5
1664,5
1665,0
1666,5
1667,0
1668,1
1669,0
1670,0
1671,1
1672,5
1673,2
1674,0
1675,1
1676,5
1677,5
1678,0
1679,5
1680,2
1681,0
1682,5
1683,0
1684,0
1685,1
1686,1
1687,2
1688,0
1689,3
1690,3
1691,3
1692,0
1693,0
1694,0
1695,1
1696,1
1697,1
1698,5
1699,0
1700,0
1701,1
1702,3
1703,5
1704,0
1705,0
1706,0
1707,5
1708,0
1709,0
1710,0
1711,0
1712,4
1713,0
1714,0
1715,0
1716,0
1717,0
1718,3
1719,0
1720,0
1721,0
1722,0
1723,0
1724,0
1725,0
1726,0
1727,0
1728,0
1729,1
1730,1
1731,0
1732,3
1733,5
1734,1
1735,5
1736,0
1737,0
1738,1
1739,0
1740,0
1741,2
1742,0
1743,0
1744,0
1745,0
1746,0
1747,0
1748,1
1749,0
1750,0
1751,0
1752,0
1753,0
1754,0
1755,0
1756,0
1757,3
1758,0
1759,1
1760,0
1761,0
1762,5
1763,1
1764,1
1765,5
1766,3
1767,0
1768,1
1769,0
1770,1
1771,0
1772,0
1773,0
1774,2
1775,3
1776,3
1777,5
1778,0
1779,3
1780,0
1781,0
1782,0
1783,3
1784,0
1785,0
1786,0
1787,2
1788,0
1789,4
1790,0
1791,0
1792,0
1793,5
1794,4
1795,0
1796,3
1797,1
1798,3
1799,0
1800,0
1801,0
1802,0
1803,4
1804,3
1805,4
1806,0
1807,5
1808,0
1809,0
1810,0
1811,0
1812,0
1813,2
1814,2
1815,3
1816,0
1817,3
1818,2
1819,0
1820,1
1821,0
1822,1
1823,4
1824,3
1825,3
1826,3
1827,1
1828,2
1829,1
1830,0
1831,0
1832,2
1833,0
1834,0
1835,1
1836,0
1837,0
1838,0
1839,4
1840,3
1841,1
1842,2
1843,2
1844,0
1845,4
1846,0
1847,0
1848,0
1849,4
1850,4
1851,4
1852,1
1853,0
1854,1
1855,0
1856,0
1857,0
1858,0
1859,0
1860,0
1861,0
1862,0
1863,3
1864,0
1865,0
1866,0
1867,0
1868,0
1869,1
1870,1
1871,0
1872,1
1873,0
1874,1
1875,5
1876,1
1877,0
1878,0
1879,0
1880,3
1881,4
1882,5
1883,4
1884,3
1885,0
1886,0
1887,0
1888,0
1889,0
1890,0
1891,0
1892,0
1893,2
1894,3
1895,0
1896,5
1897,0
1898,3
1899,1
1900,3
1901,3
1902,0
1903,3
1904,0
1905,5
1906,0
1907,2
1908,0
1909,0
1910,3
1911,3
1912,4
1913,1
1914,0
1915,0
1916,4
1917,0
1918,1
1919,0
1920,0
1921,0
1922,0
1923,0
1924,0
1925,0
1926,0
1927,1
1928,0
1929,0
1930,0
1931,0
1932,0
1933,3
1934,3
1935,0
1936,3
1937,1
1938,3
1939,0
1940,0
1941,3
1942,2
1943,3
1944,5
1945,4
1946,3
1947,0
1948,3
1949,3
1950,3
1951,4
1952,3
1953,0
1954,1
1955,3
1956,4
1957,0
1958,3
1959,1
1960,0
1961,0
1962,0
1963,0
1964,0
1965,0
1966,0
1967,0
1968,0
1969,4
1970,0
1971,1
1972,5
1973,1
1974,3
1975,0
1976,0
1977,0
1978,0
1979,0
1980,0
1981,0
1982,5
1983,4
1984,4
1985,1
1986,3
1987,2
1988,1
1989,2
1990,2
1991,0
1992,1
1993,3
1994,2
1995,4
1996,1
1997,0
1998,1
1999,3
2000,1
2001,2
2002,0
2003,0
2004,0
2005,5
2006,1
2007,1
2008,0
2009,0
2010,0
2011,3
2012,0
2013,3
2014,2
2015,5
2016,5
2017,3
2018,2
2019,2
2020,0
2021,0
2022,3
2023,3
2024,1
2025,0
2026,1
2027,0
2028,3
2029,3
2030,1
2031,0
2032,0
2033,0
2034,3
2035,0
2036,0
2037,4
2038,3
2039,3
2040,0
2041,0
2042,0
2043,4
2044,3
2045,1
2046,4
2047,0
2048,0
2049,3
2050,3
2051,0
2052,1
2053,0
2054,1
2055,1
2056,1
2057,5
2058,0
2059,0
2060,3
2061,4
2062,1
2063,0
2064,1
2065,4
2066,1
2067,0
2068,1
2069,0
2070,1
2071,3
2072,4
2073,0
2074,3
2075,2
2076,4
2077,0
2078,0
2079,4
2080,1
2081,0
2082,0
2083,1
2084,0
2085,2
2086,3
2087,5
2088,3
2089,3
2090,0
2091,3
2092,0
2093,0
2094,5
2095,5
2096,3
2097,0
2098,5
2099,0
2100,0
2101,5
2102,3
2103,5
2104,5
2105,0
2106,1
2107,1
2108,0
2109,0
2110,5
2111,3
2112,0
2113,5
2114,5
2115,0
2116,5
2117,2
2118,5
2119,1
2120,0
2121,0
2122,5
2123,4
2124,4
2125,0
2126,1
2127,3
2128,4
2129,1
2130,0
2131,0
2132,4
2133,0
2134,0
2135,3
2136,5
2137,0
2138,0
2139,0
2140,1
2141,0
2142,0
2143,0
2144,0
2145,4
2146,3
2147,0
2148,4
2149,4
2150,1
2151,0
2152,4
2153,0
2154,5
2155,3
2156,0
2157,1
2158,0
2159,0
2160,0
2161,1
2162,0
2163,0
2164,0
2165,3
2166,0
2167,0
2168,0
2169,0
2170,5
2171,1
2172,2
2173,1
2174,1
2175,0
2176,0
2177,1
2178,2
2179,0
2180,2
2181,1
2182,2
2183,0
2184,1
2185,0
2186,0
2187,4
2188,0
2189,4
2190,0
2191,2
2192,5
2193,0
2194,1
2195,0
2196,0
2197,0
2198,0
2199,4
2200,0
2201,5
2202,0
2203,1
2204,0
2205,0
2206,4
2207,0
2208,1
2209,2
2210,0
2211,2
2212,0
2213,0
2214,0
2215,0
2216,0
2217,4
2218,0
2219,0
2220,0
2221,1
2222,3
2223,5
2224,0
2225,3
2226,5
2227,3
2228,2
2229,3
2230,2
2231,4
2232,1
2233,3
2234,3
2235,3
2236,3
2237,3
2238,2
2239,2
2240,3
2241,1
2242,1
2243,3
2244,5
2245,0
2246,4
2247,3
2248,0
2249,0
2250,2
2251,2
2252,1
2253,2
2254,3
2255,3
2256,4
2257,3
2258,3
2259,0
2260,3
2261,3
2262,0
2263,1
2264,2
2265,0
2266,3
2267,5
2268,3
2269,0
2270,3
2271,0
2272,3
2273,0
2274,0
2275,3
2276,0
2277,5
2278,0
2279,0
2280,5
2281,1
2282,1
2283,2
2284,5
2285,3
2286,3
2287,3
2288,0
2289,0
2290,3
2291,2
2292,0
2293,2
2294,1
2295,3
2296,2
2297,3
2298,2
2299,2
2300,2
2301,1
2302,2
2303,2
2304,3
2305,0
2306,3
2307,0
2308,0
2309,0
2310,0
2311,4
2312,2
2313,0
2314,0
2315,0
2316,5
2317,4
2318,0
2319,0
2320,3
2321,3
2322,2
2323,0
2324,2
2325,1
2326,2
2327,5
2328,0
2329,1
2330,0
2331,0
2332,0
2333,5
2334,2
2335,1
2336,0
2337,3
2338,1
2339,5
2340,1
2341,1
2342,3
2343,2
2344,4
2345,3
2346,4
2347,3
2348,1
2349,1
2350,0
2351,1
2352,1
2353,5
2354,4
2355,0
2356,5
2357,0
2358,0
2359,0
2360,1
2361,0
2362,1
2363,4
2364,2
2365,0
2366,2
2367,1
2368,2
2369,0
2370,2
2371,2
2372,5
2373,2
2374,3
2375,5
2376,0
2377,5
2378,5
2379,3
2380,3
2381,0
2382,3
2383,5
2384,2
2385,5
2386,5
2387,5
2388,1
2389,5
2390,5
2391,1
2392,1
2393,1
2394,1
2395,0
2396,2
2397,3
2398,1
2399,2
2400,1
2401,3
2402,1
2403,3
2404,1
2405,2
2406,0
2407,1
2408,1
2409,4
2410,1
2411,1
2412,2
2413,4
2414,0
2415,4
2416,4
2417,1
2418,4
2419,3
2420,4
2421,1
2422,0
2423,3
2424,1
2425,0
2426,1
2427,1
2428,0
2429,1
2430,2
2431,2
2432,1
2433,2
2434,5
2435,3
2436,0
2437,3
2438,1
2439,2
2440,5
2441,0
2442,2
2443,2
2444,5
2445,0
2446,3
2447,0
2448,1
2449,0
2450,3
2451,1
2452,3
2453,2
2454,1
2455,3
2456,3
2457,1
2458,1
2459,3
2460,5
2461,1
2462,0
2463,0
2464,3
2465,3
2466,1
2467,1
2468,3
2469,2
2470,1
2471,2
2472,1
2473,0
2474,2
2475,2
2476,1
2477,2
2478,5
2479,2
2480,2
2481,3
2482,1
2483,3
2484,2
2485,2
2486,3
2487,0
2488,4
2489,3
2490,4
2491,3
2492,3
2493,3
2494,3
2495,2
2496,2
2497,2
2498,5
2499,2
2500,3
2501,2
2502,1
2503,1
2504,2
2505,2
2506,0
2507,0
2508,0
2509,4
2510,1
2511,2
2512,1
2513,3
2514,0
2515,0
2516,4
2517,0
2518,5
2519,0
2520,0
2521,0
2522,5
2523,4
2524,3
2525,0
2526,2
2527,3
2528,5
2529,0
2530,0
2531,1
2532,5
2533,0
2534,4
2535,0
2536,4
2537,0
2538,3
2539,2
2540,2
2541,1
2542,5
2543,0
2544,1
2545,0
2546,1
2547,1
2548,1
2549,5
2550,2
2551,1
2552,1
2553,5
2554,5
2555,0
2556,0
2557,2
2558,0
2559,0
2560,3
2561,0
2562,0
2563,1
2564,0
2565,3
2566,5
2567,0
2568,0
2569,4
2570,0
2571,1
2572,0
2573,1
2574,0
2575,0
2576,1
2577,0
2578,2
2579,1
2580,1
2581,1
2582,0
2583,0
2584,5
2585,3
2586,3
2587,0
2588,2
2589,0
2590,4
2591,0
2592,3
2593,3
2594,0
2595,3
2596,0
2597,0
2598,3
2599,0
2600,1
2601,1
2602,1
2603,1
2604,1
2605,3
2606,0
2607,1
2608,3
2609,5
2610,3
2611,1
2612,0
2613,4
2614,5
2615,3
2616,1
2617,3
2618,1
2619,0
2620,0
2621,3
2622,1
2623,3
2624,0
2625,5
2626,5
2627,2
2628,5
2629,0
2630,1
2631,0
2632,2
2633,2
2634,0
2635,3
2636,2
2637,2
2638,3
2639,1
2640,5
2641,5
2642,1
2643,4
2644,5
2645,1
2646,0
2647,4
2648,3
2649,2
2650,2
2651,0
2652,4
2653,5
2654,3
2655,3
2656,0
2657,4
2658,3
2659,2
2660,5
2661,0
2662,0
2663,0
2664,3
2665,3
2666,2
2667,1
2668,0
2669,0
2670,0
2671,3
2672,0
2673,1
2674,3
2675,3
2676,3
2677,4
2678,4
2679,5
2680,3
2681,1
2682,1
2683,3
2684,3
2685,2
2686,0
2687,3
2688,2
2689,0
2690,0
2691,3
2692,5
2693,3
2694,3
2695,2
2696,3
2697,5
2698,3
2699,4
2700,2
2701,4
2702,0
2703,0
2704,5
2705,5
2706,4
2707,5
2708,1
2709,4
2710,0
2711,4
2712,0
2713,0
2714,3
2715,0
2716,1
2717,0
2718,1
2719,3
2720,3
2721,3
2722,1
2723,3
2724,3
2725,0
2726,3
2727,3
2728,0
2729,0
2730,3
2731,0
2732,4
2733,4
2734,0
2735,2
2736,4
2737,4
2738,2
2739,3
2740,3
2741,4
2742,3
2743,3
2744,3
2745,0
2746,4
2747,3
2748,0
2749,0
2750,1
2751,4
2752,2
2753,4
2754,1
2755,0
2756,5
2757,3
2758,0
2759,0
2760,1
2761,0
2762,3
2763,5
2764,5
2765,4
2766,4
2767,1
2768,3
2769,0
2770,1
2771,0
2772,5
2773,3
2774,4
2775,0
2776,0
2777,2
2778,1
2779,0
2780,5
2781,2
2782,1
2783,1
2784,1
2785,0
2786,0
2787,0
2788,3
2789,2
2790,3
2791,1
2792,0
2793,3
2794,0
2795,0
2796,3
2797,0
2798,3
2799,0
2800,2
2801,0
2802,3
2803,5
2804,0
2805,3
2806,3
2807,3
2808,1
2809,2
2810,1
2811,3
2812,3
2813,3
2814,4
2815,0
2816,0
2817,0
2818,1
2819,0
2820,0
2821,0
2822,2
2823,5
2824,2
2825,2
2826,0
2827,1
2828,2
2829,1
2830,2
2831,3
2832,1
2833,1
2834,1
2835,2
2836,1
2837,2
2838,3
2839,1
2840,2
2841,4
2842,1
2843,3
2844,2
2845,1
2846,1
2847,1
2848,2
2849,2
2850,0
2851,3
2852,1
2853,3
2854,3
2855,0
2856,2
2857,3
2858,3
2859,3
2860,1
2861,2
2862,2
2863,2
2864,2
2865,0
2866,4
2867,1
2868,1
2869,0
2870,0
2871,3
2872,5
2873,0
2874,2
2875,1
2876,2
2877,3
2878,2
2879,1
2880,1
2881,1
2882,0
2883,2
2884,3
2885,1
2886,0
2887,1
2888,2
2889,0
2890,2
2891,0
2892,3
2893,0
2894,3
2895,0
2896,0
2897,0
2898,1
2899,3
2900,0
2901,3
2902,0
2903,2
2904,2
2905,3
2906,3
2907,0
2908,0
2909,3
2910,0
2911,0
2912,3
2913,3
2914,1
2915,1
2916,1
2917,2
2918,1
2919,1
2920,3
2921,1
2922,1
2923,1
2924,1
2925,3
2926,1
2927,1
2928,1
2929,2
2930,0
2931,2
2932,2
2933,1
2934,3
2935,0
2936,3
2937,1
2938,4
2939,0
2940,3
2941,4
2942,5
2943,4
2944,1
2945,0
2946,1
2947,3
2948,3
2949,2
2950,2
2951,2
2952,0
2953,0
2954,3
2955,4
2956,4
2957,3
2958,0
2959,0
2960,1
2961,3
2962,0
2963,0
2964,5
2965,5
2966,1
2967,2
2968,1
2969,0
2970,0
2971,3
2972,0
2973,3
2974,1
2975,1
2976,3
2977,5
2978,3
2979,5
2980,0
2981,1
2982,2
2983,1
2984,2
2985,4
2986,5
2987,3
2988,0
2989,5
2990,2
2991,0
2992,3
2993,5
2994,0
2995,0
2996,4
2997,0
